Sentence	Token	Sentence index	Token index	First Model NEW_SENSE	Second Model NEW_SENSE
SnatchBot pomaže korisnicima da naprave botove za Fejsbukov Mesindžer, Skajp, Slek, SMS, Tviter i druge platforme društvenih mreža.	platforme	134.0	20.0	True	False
Genik je njihove sholastičke dokumente preveo s poljskog na engleski jezik.	dokumente	135.0	5.0	False	False
Godine 1977. Španija ima svoje prve demokratske izbore, posle 41 godine pod Frankovim režimom.	Godine	137.0	1.0	False	False
Godine 1977. Španija ima svoje prve demokratske izbore, posle 41 godine pod Frankovim režimom.	prve	137.0	6.0	False	False
U decembru 2017. godine preko 30 miliona krajnjih korisnika komuniciralo je sa četbotovima napravljenim na platformi SnatchBot.	godine	138.0	4.0	False	False
U decembru 2017. godine preko 30 miliona krajnjih korisnika komuniciralo je sa četbotovima napravljenim na platformi SnatchBot.	platformi	138.0	16.0	True	False
Generalni sekretarijat sastoji se od pet direkcija: Članovi i plenarne sednice; Zakonodavni rad 1; Zakonodavni rad 2; Komunikacija; Ljudski resursi i Finansije.	sastoji			False	False
Generalni sekretarijat sastoji se od pet direkcija: Članovi i plenarne sednice; Zakonodavni rad 1; Zakonodavni rad 2; Komunikacija; Ljudski resursi i Finansije.	rad	139.0	19.0	False	False
Informacije se mogu koristiti i iznova koristiti u komercijalne ili nekomercijalne svrhe.	koristiti	140.0	4.0	False	False
Informacije se mogu koristiti i iznova koristiti u komercijalne ili nekomercijalne svrhe.	koristiti	140.0	7.0	False	False
Informacije se mogu koristiti i iznova koristiti u komercijalne ili nekomercijalne svrhe.	svrhe	140.0	12.0	False	False
Kod dece kašalj traje duže od deset dana u 35–40 % slučajeva, a u 10 % slučajeva traje duže od 25 dana.	dana	141.0	8.0	False	False
Kod dece kašalj traje duže od deset dana u 35–40 % slučajeva, a u 10 % slučajeva traje duže od 25 dana.	slučajeva	141.0	14.0	False	False
Kod dece kašalj traje duže od deset dana u 35–40 % slučajeva, a u 10 % slučajeva traje duže od 25 dana.	dana	141.0	25.0	False	False
Oni uglavnom jedu sedeći na zemlji.	uglavnom	142.0	2.0	False	False
Oni uglavnom jedu sedeći na zemlji.	sedeći	142.0	4.0	False	False
Oni uglavnom jedu sedeći na zemlji.	zemlji	142.0	6.0	False	False
U logici, a posebno u njenoj primeni na matematiku i filozofiju, kontraprimer je izuzetak od predloženog opšteg pravila ili zakona.	logici	143.0	2.0	False	False
U logici, a posebno u njenoj primeni na matematiku i filozofiju, kontraprimer je izuzetak od predloženog opšteg pravila ili zakona.	posebno	143.0	5.0	False	False
U logici, a posebno u njenoj primeni na matematiku i filozofiju, kontraprimer je izuzetak od predloženog opšteg pravila ili zakona.	opšteg	143.0	19.0	False	False
Tokom snošaja mužjak će zagristi kožu ženkinog vrata.	zagristi	144.0	5.0	False	False
Albanija je 1924. godine postala republika.	postala	145.0	5.0	False	False
Dobio je titulu barona 1872. godine.	barona	146.0	4.0	False	False
Potpuno nezavisna Bugarska patrijaršija zvanično je priznata 927. godine.	patrijaršija	147.0	4.0	True	False
Potpuno nezavisna Bugarska patrijaršija zvanično je priznata 927. godine.	priznata	147.0	7.0	False	False
Genik i njegova porodica, supruga i četvoro dece pridružili su se grupi od 64 Ukrajinca koja su se iskrcala u grad Kvebek 22. juna 1896. godine.	pridružili			False	False
Genik i njegova porodica, supruga i četvoro dece pridružili su se grupi od 64 Ukrajinca koja su se iskrcala u grad Kvebek 22. juna 1896. godine.	grupi	148.0	13.0	False	False
Genik i njegova porodica, supruga i četvoro dece pridružili su se grupi od 64 Ukrajinca koja su se iskrcala u grad Kvebek 22. juna 1896. godine.	grad	148.0	22.0	True	False
Genik i njegova porodica, supruga i četvoro dece pridružili su se grupi od 64 Ukrajinca koja su se iskrcala u grad Kvebek 22. juna 1896. godine.	godine	148.0	27.0	False	False
Mogu brzo da plivaju.	brzo	150.0	2.0	False	False
Pišete da vas brine da li će doći do nuklearnog rata između naše dve zemlje.	Pišete	151.0	1.0	False	False
Ser Vilijam Heršel je otkrio planetu Uran.	Ser	152.0	1.0	True	False
Ser Vilijam Heršel je otkrio planetu Uran.	otkrio	152.0	5.0	False	False
Mi želimo mir–postoji nešto čime smo preokupirani: uzgajanjem žita, građenjem i pronalascima, pisanjem knjiga i letenjem u svemir.	mir	153.0	3.0	False	False
Mi želimo mir–postoji nešto čime smo preokupirani: uzgajanjem žita, građenjem i pronalascima, pisanjem knjiga i letenjem u svemir.	pronalascima	153.0	16.0	False	False
Mi želimo mir–postoji nešto čime smo preokupirani: uzgajanjem žita, građenjem i pronalascima, pisanjem knjiga i letenjem u svemir.	pisanjem	153.0	18.0	False	False
Mi želimo mir–postoji nešto čime smo preokupirani: uzgajanjem žita, građenjem i pronalascima, pisanjem knjiga i letenjem u svemir.	knjiga	153.0	19.0	False	False
Klaritromicin ili moksifloksacin se ponekad koriste umesto streptomicina.	koriste	154.0	6.0	True	False
Između ta dva perioda postoji pauza od 15 minuta.	perioda	155.0	4.0	False	False
Kralj Albert I poginuo je u nesreći prilikom planinarenja u selu Marš le Dam, u Ardenima u Belgiji.	selu	156.0	11.0	True	False
Otprilike u isto vreme braća su počela da se pojavljuju u reklami za Baby Bottle Pops, u kojoj su pevali džingl.	isto	157.0	3.0	False	False
Otprilike u isto vreme braća su počela da se pojavljuju u reklami za Baby Bottle Pops, u kojoj su pevali džingl.	reklami	157.0	12.0	False	False
Otprilike u isto vreme braća su počela da se pojavljuju u reklami za Baby Bottle Pops, u kojoj su pevali džingl.	pevali	157.0	21.0	False	False
Apolo 14 bila je osma misija s posadom u okviru programa Apolo Sjedinjenih Američkih Država, i treća koja je sletela na Mesec.	posadom	159.0	8.0	True	False
Apolo 14 bila je osma misija s posadom u okviru programa Apolo Sjedinjenih Američkih Država, i treća koja je sletela na Mesec.	sletela	159.0	21.0	False	False
Bio je to najbrže prodavan debitantski album u istoriji britanske muzike i brzo je postao kulturni fenomen.	muzike	160.0	11.0	False	False
Bio je to najbrže prodavan debitantski album u istoriji britanske muzike i brzo je postao kulturni fenomen.	brzo	160.0	13.0	False	False
Bio je to najbrže prodavan debitantski album u istoriji britanske muzike i brzo je postao kulturni fenomen.	postao	160.0	15.0	False	False
Osnovno obeležje reda je beli emajlirani malteški krst.	Osnovno	161.0	1.0	False	False
Osnovno obeležje reda je beli emajlirani malteški krst.	reda	161.0	3.0	False	False
Osnovno obeležje reda je beli emajlirani malteški krst.	beli	161.0	5.0	False	False
Valid el Huseini ili Valid Husein je Palestinac, esejista, pisac i bloger.	pisac	162.0	12.0	False	False
Bakterijski krup može se podeliti na difteriju larinksa, bakterijski traheitis, laringotraheobronhitis i laringotraheobronhopneumonitis.	krup	163.0	2.0	True	False
Bakterijski krup može se podeliti na difteriju larinksa, bakterijski traheitis, laringotraheobronhitis i laringotraheobronhopneumonitis.	podeliti	163.0	5.0	True	False
Druga varijanta je da je Merkur mogao nastati iz solarne magline pre nego što se sunčeva energija stabilizovala.	Druga	164.0	1.0	False	False
Anglo-švedski sporazum je doveo do stvaranja Treće koalicije.	doveo	167.0	6.0	False	False
Formalna deklaracija nezavisnosti konačno je izdata na Kongresu u Tukumanu 9. jula 1816. godine.	Kongresu	168.0	8.0	True	False
Formalna deklaracija nezavisnosti konačno je izdata na Kongresu u Tukumanu 9. jula 1816. godine.	godine	168.0	14.0	False	False
Njegova maksimalna koncentracija u plazmi postiže se 1–2 sata nakon oralne primene.	koncentracija	169.0	3.0	True	False
Koristi dva ključa, javni i privatni ključ.	Koristi	170.0	1.0	False	False
Koristi dva ključa, javni i privatni ključ.	ključa	170.0	3.0	False	False
Saznaćeš sve o našoj zemlji, upoznaćeš svoje vršnjake, posetiti međunarodni dečji kamp Artek na moru.	Saznaćeš	171.0	1.0	False	False
Saznaćeš sve o našoj zemlji, upoznaćeš svoje vršnjake, posetiti međunarodni dečji kamp Artek na moru.	upoznaćeš	171.0	7.0	False	False
Saznaćeš sve o našoj zemlji, upoznaćeš svoje vršnjake, posetiti međunarodni dečji kamp Artek na moru.	kamp	171.0	14.0	False	False
Direktiva Evropskog saveta 92 / 43 / EEC od 21. maja 1992. o očuvanju prirodnih staništa i divlje faune i flore.	očuvanju	172.0	14.0	False	False
Ova mapa prikazuje nove regije koje ispunjavaju uslove novog programskog ciklusa za godine 2007–2013. Evropskog socijalnog fonda.	nove	173.0	4.0	True	False
Ova mapa prikazuje nove regije koje ispunjavaju uslove novog programskog ciklusa za godine 2007–2013. Evropskog socijalnog fonda.	ciklusa	173.0	11.0	False	False
Ova mapa prikazuje nove regije koje ispunjavaju uslove novog programskog ciklusa za godine 2007–2013. Evropskog socijalnog fonda.	godine	173.0	13.0	False	False
Pored toga, njegovi zubi su slični zubima drugih ranih kitova.	slični	174.0	7.0	False	False
Pored toga, njegovi zubi su slični zubima drugih ranih kitova.	drugih	174.0	9.0	False	False
Utoja pripada Savezu radničke omladine (AUF), omladinske grupe povezane s Radničkom partijom, koja tamo održava godišnji letnji kamp.	Savezu	175.0	3.0	False	False
Utoja pripada Savezu radničke omladine (AUF), omladinske grupe povezane s Radničkom partijom, koja tamo održava godišnji letnji kamp.	grupe	175.0	11.0	False	False
Utoja pripada Savezu radničke omladine (AUF), omladinske grupe povezane s Radničkom partijom, koja tamo održava godišnji letnji kamp.	povezane	175.0	12.0	False	False
Utoja pripada Savezu radničke omladine (AUF), omladinske grupe povezane s Radničkom partijom, koja tamo održava godišnji letnji kamp.	održava	175.0	19.0	False	False
U gradu se nalazi rafinerija nafte.	gradu	176.0	2.0	False	False
U gradu se nalazi rafinerija nafte.	nafte	176.0	6.0	False	False
Podržao je anektiranje Teksasa 1845. godine.	Podržao	177.0	1.0	False	False
Džejms je bio jedino dete škotske kraljice Marije I i njenog drugog supruga, Henrija Stjuarta, vojvode od Olbenija, znanog kao lord Darnli.	jedino	179.0	4.0	False	False
Džejms je bio jedino dete škotske kraljice Marije I i njenog drugog supruga, Henrija Stjuarta, vojvode od Olbenija, znanog kao lord Darnli.	dete	179.0	5.0	False	False
Džejms je bio jedino dete škotske kraljice Marije I i njenog drugog supruga, Henrija Stjuarta, vojvode od Olbenija, znanog kao lord Darnli.	lord	179.0	24.0	False	False
Gojaznost je širom sveta jedan od vodećih uzroka smrti koji se može sprečiti.	sveta	180.0	4.0	False	False
Gojaznost je širom sveta jedan od vodećih uzroka smrti koji se može sprečiti.	sprečiti	180.0	13.0	False	False
Možemo uočiti korice njegovog mača pričvršćene za pojas, koje se nose s leve strane.	uočiti	182.0	2.0	False	False
Možemo uočiti korice njegovog mača pričvršćene za pojas, koje se nose s leve strane.	mača	182.0	5.0	False	False
Možemo uočiti korice njegovog mača pričvršćene za pojas, koje se nose s leve strane.	nose	182.0	12.0	False	False
Međutim, važe određeni uslovi i odredbe, pa se vize izdaju samo po diskrecionom pravu Ministarstva unutrašnjih poslova Katara.	uslovi	184.0	5.0	False	False
Međutim, važe određeni uslovi i odredbe, pa se vize izdaju samo po diskrecionom pravu Ministarstva unutrašnjih poslova Katara.	unutrašnjih	184.0	18.0	False	False
Međutim, važe određeni uslovi i odredbe, pa se vize izdaju samo po diskrecionom pravu Ministarstva unutrašnjih poslova Katara.	poslova	184.0	19.0	False	True
Na trećem spratu treba da se razrade ideje za mirniju budućnost.	ideje	185.0	8.0	False	False
Ovaj poduhvat izazvao je protivljenje Spartanaca i njihovih peloponeskih saveznika, uznemirenih zbog skorašnjeg porasta moći Atine.	skorašnjeg	186.0	14.0	False	False
Ovaj poduhvat izazvao je protivljenje Spartanaca i njihovih peloponeskih saveznika, uznemirenih zbog skorašnjeg porasta moći Atine.	porasta	186.0	15.0	False	False
Ovaj poduhvat izazvao je protivljenje Spartanaca i njihovih peloponeskih saveznika, uznemirenih zbog skorašnjeg porasta moći Atine.	moći	186.0	16.0	False	False
Svojim zalaganjem podržavaju ostvarenje cilja Evropske unije da se CO2 smanji za 20 % do 2020. godine.	podržavaju	188.0	3.0	False	False
Svojim zalaganjem podržavaju ostvarenje cilja Evropske unije da se CO2 smanji za 20 % do 2020. godine.	godine	188.0	17.0	False	False
Gol se postiže ako lopta potpuno pređe liniju.	pređe	189.0	7.0	False	False
U ranim istorijskim vremenima astronomija se svodila na posmatranje i predviđanje kretanja tela vidljivih golim okom.	vremenima	190.0	4.0	False	False
U ranim istorijskim vremenima astronomija se svodila na posmatranje i predviđanje kretanja tela vidljivih golim okom.	tela	190.0	13.0	True	False
U ranim istorijskim vremenima astronomija se svodila na posmatranje i predviđanje kretanja tela vidljivih golim okom.	vidljivih	190.0	14.0	False	False
Afrički divlji magarac (Equus africanus) jeste divlji član porodice konja, Equidae.	Equus			False	False
Afrički divlji magarac (Equus africanus) jeste divlji član porodice konja, Equidae.	konja	192.0	12.0	False	False
Ima blag, sladak miris.	miris	194.0	5.0	False	False
I na kraju sezone bili su na 4. poziciji.	poziciji	195.0	9.0	False	False
Kongenitalni sifilis je onaj koji se prenosi tokom trudnoće ili tokom porođaja.	porođaja	196.0	12.0	False	False
Četiri zvezdice predstavljaju četiri osnovna principa koja su prvobitno zabeležena u prvom ustavu Bangladeša 1972. godine: nacionalizam, sekularizam, socijalizam i demokratija.	predstavljaju	197.0	3.0	True	False
Četiri zvezdice predstavljaju četiri osnovna principa koja su prvobitno zabeležena u prvom ustavu Bangladeša 1972. godine: nacionalizam, sekularizam, socijalizam i demokratija.	osnovna	197.0	5.0	False	False
Četiri zvezdice predstavljaju četiri osnovna principa koja su prvobitno zabeležena u prvom ustavu Bangladeša 1972. godine: nacionalizam, sekularizam, socijalizam i demokratija.	prvom	197.0	12.0	False	False
Četiri zvezdice predstavljaju četiri osnovna principa koja su prvobitno zabeležena u prvom ustavu Bangladeša 1972. godine: nacionalizam, sekularizam, socijalizam i demokratija.	godine	197.0	16.0	False	False
Četiri zvezdice predstavljaju četiri osnovna principa koja su prvobitno zabeležena u prvom ustavu Bangladeša 1972. godine: nacionalizam, sekularizam, socijalizam i demokratija.	demokratija	197.0	24.0	False	False
Spomenik takođe predstavlja mir, jer su mačevi zabijeni u čvrstu stenu, kako nikada ne bi bili izvučeni.	mačevi	198.0	8.0	False	False
Spomenik takođe predstavlja mir, jer su mačevi zabijeni u čvrstu stenu, kako nikada ne bi bili izvučeni.	čvrstu	198.0	11.0	False	False
Spomenik takođe predstavlja mir, jer su mačevi zabijeni u čvrstu stenu, kako nikada ne bi bili izvučeni.	izvučeni	198.0	19.0	False	False
Međutim, mikrobna proizvodnja limunske kiseline nije bila industrijski razvijena sve dok Prvi svetski rat nije poremetio italijanski izvoz citrusa.	Prvi	199.0	13.0	False	False
Vakcinacija dece protiv Streptococcus pneumoniae dovela je do smanjenja stope ovih infekcija kod odraslih, jer se mnogi odrasli zaraze od dece.	se			True	False
Vakcinacija dece protiv Streptococcus pneumoniae dovela je do smanjenja stope ovih infekcija kod odraslih, jer se mnogi odrasli zaraze od dece.	dovela	200.0	6.0	False	False
Vakcinacija dece protiv Streptococcus pneumoniae dovela je do smanjenja stope ovih infekcija kod odraslih, jer se mnogi odrasli zaraze od dece.	infekcija	200.0	12.0	False	False
Žan-Batist Dima je 1857. objavio rad u kom opisuje odnose između različitih grupa metala.	odnose	201.0	12.0	False	False
Žan-Batist Dima je 1857. objavio rad u kom opisuje odnose između različitih grupa metala.	grupa	201.0	15.0	False	False
Područje je danas retko naseljeno i oni koji ovde žive uglavnom preživljavaju od uzgoja stoke kao što su ovce i koze.	žive	202.0	10.0	False	False
Kod osoba kojima je potrebno bolničko lečenje mortalitet može biti i do 10 %, a kod onih kojima je potrebna intenzivna nega može dostići 30–50 %.	potrebno	203.0	5.0	True	False
Kod osoba kojima je potrebno bolničko lečenje mortalitet može biti i do 10 %, a kod onih kojima je potrebna intenzivna nega može dostići 30–50 %.	potrebna	203.0	21.0	True	False
Kod osoba kojima je potrebno bolničko lečenje mortalitet može biti i do 10 %, a kod onih kojima je potrebna intenzivna nega može dostići 30–50 %.	dostići	203.0	25.0	False	False
Prema Statutu Centra SDEWES, svaka osoba se može prijaviti za članstvo pod istim uslovima.	Centra	204.0	3.0	False	False
Prema Statutu Centra SDEWES, svaka osoba se može prijaviti za članstvo pod istim uslovima.	istim	204.0	14.0	False	False
Prema Statutu Centra SDEWES, svaka osoba se može prijaviti za članstvo pod istim uslovima.	uslovima	204.0	15.0	False	False
Softver sadrži obiman integrisani materijal za obuku, uključujući i elektronski udžbenik.	sadrži	205.0	2.0	False	False
Čini se da je deksametazon u dozama od 0,15, 0,3 i 0,6 mg / kg jednako efikasan.	efikasan	207.0	18.0	False	False
IMI je pokrenut u februaru 2008.	pokrenut	208.0	3.0	False	False
Ovi testovi nisu toliko vremenski osetljivi jer ne zahtevaju žive bakterije za postavljanje dijagnoze.	toliko	209.0	4.0	False	False
Ovi testovi nisu toliko vremenski osetljivi jer ne zahtevaju žive bakterije za postavljanje dijagnoze.	osetljivi	209.0	6.0	False	True
Naziv hrama doslovno znači „Hram petog kralja koji se nalazi u blizini palate Dusit“.	znači	210.0	4.0	False	False
Naziv hrama doslovno znači „Hram petog kralja koji se nalazi u blizini palate Dusit“.	Hram	210.0	6.0	True	False
Naziv hrama doslovno znači „Hram petog kralja koji se nalazi u blizini palate Dusit“.	palate	210.0	14.0	False	False
Oni pripremaju nacrte stanovišta i održavaju konferencije i seminare iz oblasti njihove nadležnosti.	nacrte	211.0	3.0	False	False
Oni pripremaju nacrte stanovišta i održavaju konferencije i seminare iz oblasti njihove nadležnosti.	održavaju	211.0	6.0	False	False
Među državama koje su prethodno navedene nalazi se nekoliko zaista nezavisnih država sa ograničenim međunarodnim priznanjem ili bez njega.	ograničenim	212.0	14.0	False	False
Nemački hemičar Leopold Gmelin radio je koristeći ovaj princip, a do 1843. godine identifikovao je deset trijada, tri grupe od po četiri elementa, te jednu grupu od pet elemenata.	radio	213.0	5.0	False	False
Nemački hemičar Leopold Gmelin radio je koristeći ovaj princip, a do 1843. godine identifikovao je deset trijada, tri grupe od po četiri elementa, te jednu grupu od pet elemenata.	koristeći	213.0	7.0	False	False
Nemački hemičar Leopold Gmelin radio je koristeći ovaj princip, a do 1843. godine identifikovao je deset trijada, tri grupe od po četiri elementa, te jednu grupu od pet elemenata.	godine	213.0	14.0	False	False
Nemački hemičar Leopold Gmelin radio je koristeći ovaj princip, a do 1843. godine identifikovao je deset trijada, tri grupe od po četiri elementa, te jednu grupu od pet elemenata.	grupe	213.0	21.0	False	False
Nemački hemičar Leopold Gmelin radio je koristeći ovaj princip, a do 1843. godine identifikovao je deset trijada, tri grupe od po četiri elementa, te jednu grupu od pet elemenata.	grupu	213.0	29.0	False	False
U jesen 1986. godine krenuo je u školu Smedslättsskolan u Bromi, koju je pohađao na početnom nivou.	krenuo	214.0	5.0	False	False
U jesen 1986. godine krenuo je u školu Smedslättsskolan u Bromi, koju je pohađao na početnom nivou.	školu	214.0	8.0	False	False
U jesen 1986. godine krenuo je u školu Smedslättsskolan u Bromi, koju je pohađao na početnom nivou.	nivou	214.0	18.0	False	False
Unapred prevedena pitanja i odgovori, kao i mašinski prevod, omogućavaju im da komuniciraju na svom jeziku.	pitanja	215.0	3.0	False	False
K. Vemer je otkrio da plesni roda Penicillium mogu proizvesti limunsku kiselinu iz šećera.	otkrio	216.0	4.0	False	False
K. Vemer je otkrio da plesni roda Penicillium mogu proizvesti limunsku kiselinu iz šećera.	proizvesti	216.0	10.0	False	False
Brodovi Gokstad i Oseberg bili su smešteni u privremenim skladištima na Univerzitetu u Oslu.	skladištima	217.0	10.0	False	False
Tomas je takođe bio optužen za progon lokalnog plemstva, što je izazvalo niz pobuna protiv njegove vladavine.	izazvalo	218.0	13.0	False	False
Tomas je takođe bio optužen za progon lokalnog plemstva, što je izazvalo niz pobuna protiv njegove vladavine.	vladavine	218.0	18.0	False	False
Unutrašnjost katedrale prikazana je u filmu Elizabeta iz 1998.	filmu	220.0	6.0	False	False
Mnoge knjige o religiji, filozofiji i nauci, koje su se u inostranstvu mogle smatrati kontroverznim, štampale su se u Holandiji i tajno izvozile u druge zemlje.	smatrati	221.0	16.0	False	False
Mnoge knjige o religiji, filozofiji i nauci, koje su se u inostranstvu mogle smatrati kontroverznim, štampale su se u Holandiji i tajno izvozile u druge zemlje.	štampale	221.0	19.0	False	False
Mnoge knjige o religiji, filozofiji i nauci, koje su se u inostranstvu mogle smatrati kontroverznim, štampale su se u Holandiji i tajno izvozile u druge zemlje.	druge	221.0	28.0	False	False
Pretraživač Tor je besplatni softver koji osigurava pristup anonimiziranoj mreži koja omogućava anonimnu komunikaciju.	mreži	223.0	10.0	False	False
Hart je počeo da postavlja kopije tekstova klasičnih dela kao što su Biblija, te dela Homera, Šekspira i Marka Tvena.	kopije	224.0	6.0	False	False
Hart je počeo da postavlja kopije tekstova klasičnih dela kao što su Biblija, te dela Homera, Šekspira i Marka Tvena.	dela	224.0	16.0	False	False
U XIX veku Krasnojarsk je bio centar sibirskog kozačkog pokreta.	veku	225.0	3.0	False	False
Najstariji dokument, poznat do danas, u kojem se javlja ime Flambertenges, jeste akt iz 1066. godine.	Najstariji	226.0	1.0	False	False
Najstariji dokument, poznat do danas, u kojem se javlja ime Flambertenges, jeste akt iz 1066. godine.	poznat	226.0	4.0	False	False
Najstariji dokument, poznat do danas, u kojem se javlja ime Flambertenges, jeste akt iz 1066. godine.	akt	226.0	16.0	False	False
Najstariji dokument, poznat do danas, u kojem se javlja ime Flambertenges, jeste akt iz 1066. godine.	godine	226.0	19.0	False	False
Princeza Margaret se udala za grofa Anrija de Laborda de Monpeza, francuskog diplomatu, 10. juna 1967. godine u Crkvi Holmen u Kopenhagenu.	godine	227.0	19.0	False	False
Obično se koriste cefaleksin ili nitrofurantoin jer se smatraju bezbednim u trudnoći.	smatraju	228.0	9.0	False	False
Obično se koriste cefaleksin ili nitrofurantoin jer se smatraju bezbednim u trudnoći.	bezbednim	228.0	10.0	False	False
Urođeni sifilis kod novorođenčadi može se sprečiti skriningom majki tokom rane trudnoće i lečenjem onih koje su inficirane.	sprečiti	230.0	7.0	False	False
Sam je naučio da svira gitaru.	svira	231.0	5.0	False	False
Upala pluća kod dece može se dodatno klasifikovati na osnovu znakova i simptoma kao umerena, teška ili veoma teška.	umerena	232.0	15.0	False	False
Upala pluća kod dece može se dodatno klasifikovati na osnovu znakova i simptoma kao umerena, teška ili veoma teška.	teška	232.0	17.0	False	False
Upala pluća kod dece može se dodatno klasifikovati na osnovu znakova i simptoma kao umerena, teška ili veoma teška.	veoma	232.0	19.0	False	False
Upala pluća kod dece može se dodatno klasifikovati na osnovu znakova i simptoma kao umerena, teška ili veoma teška.	teška	232.0	20.0	False	False
Najsjajniji među njima bio je na talasnoj dužini od 500,7 nanometara, što nije odgovaralo liniji nijednog poznatog elementa.	odgovaralo	234.0	15.0	True	False
Najsjajniji među njima bio je na talasnoj dužini od 500,7 nanometara, što nije odgovaralo liniji nijednog poznatog elementa.	poznatog	234.0	18.0	True	False
Najsjajniji među njima bio je na talasnoj dužini od 500,7 nanometara, što nije odgovaralo liniji nijednog poznatog elementa.	elementa	234.0	19.0	True	False
Prema SI, merna jedinica sile je njutn (oznaka N).	njutn	235.0	8.0	True	False
Premijer Vinston Čerčil saopštava da Ujedinjeno Kraljevstvo ima atomsku bombu.	Kraljevstvo	236.0	7.0	False	False
Gnezdo prave na litici, drvetu ili nekoj zgradi.	prave	238.0	2.0	True	False
Po nordijskom predanju, Sol je svakog dana jahala nebom na svojim kočijama koje su vukla dva konja, zvana Arvak i Alsvid.	dana	239.0	8.0	False	False
Po nordijskom predanju, Sol je svakog dana jahala nebom na svojim kočijama koje su vukla dva konja, zvana Arvak i Alsvid.	nebom	239.0	10.0	False	False
Godine 1750. postala je kolonija Danske krune.	Godine	240.0	1.0	False	False
Godine 1750. postala je kolonija Danske krune.	postala	240.0	3.0	False	False
Kako se krup pogoršava, stridor se može znatno smanjiti.	se			False	False
Judaizam je usmeren na važnost vrednovanja života, i pošto je tako, samoubistvo je jednako poricanju Božje dobrote u svetu.	života	242.0	7.0	False	False
Judaizam je usmeren na važnost vrednovanja života, i pošto je tako, samoubistvo je jednako poricanju Božje dobrote u svetu.	tako	242.0	12.0	False	False
Judaizam je usmeren na važnost vrednovanja života, i pošto je tako, samoubistvo je jednako poricanju Božje dobrote u svetu.	jednako	242.0	16.0	False	False
Judaizam je usmeren na važnost vrednovanja života, i pošto je tako, samoubistvo je jednako poricanju Božje dobrote u svetu.	dobrote	242.0	19.0	False	False
Judaizam je usmeren na važnost vrednovanja života, i pošto je tako, samoubistvo je jednako poricanju Božje dobrote u svetu.	svetu	242.0	21.0	False	False
Uprkos britanskoj vojnoj administraciji, Austrijskom carstvu zagarantovan je isti trgovinski status kao Ujedinjenom Kraljevstvu.	administraciji	243.0	4.0	False	False
Uprkos britanskoj vojnoj administraciji, Austrijskom carstvu zagarantovan je isti trgovinski status kao Ujedinjenom Kraljevstvu.	carstvu	243.0	7.0	False	False
Uprkos britanskoj vojnoj administraciji, Austrijskom carstvu zagarantovan je isti trgovinski status kao Ujedinjenom Kraljevstvu.	isti	243.0	10.0	False	False
Uprkos britanskoj vojnoj administraciji, Austrijskom carstvu zagarantovan je isti trgovinski status kao Ujedinjenom Kraljevstvu.	Ujedinjenom	243.0	14.0	False	False
Taj period obeležio je ekstremni nivo kriminala, bolesti, masovnih smrti, pa čak i kanibalizma i čedomorstva.	period	246.0	2.0	False	False
Taj period obeležio je ekstremni nivo kriminala, bolesti, masovnih smrti, pa čak i kanibalizma i čedomorstva.	nivo	246.0	6.0	False	False
Taj period obeležio je ekstremni nivo kriminala, bolesti, masovnih smrti, pa čak i kanibalizma i čedomorstva.	bolesti	246.0	9.0	True	False
Taj period obeležio je ekstremni nivo kriminala, bolesti, masovnih smrti, pa čak i kanibalizma i čedomorstva.	smrti	246.0	12.0	False	False
Dok se pobuna polako stišavala, postajalo je jasno da se kolonijalna vladavina Britanije više ne može održati.	vladavina	247.0	13.0	False	False
Pogađa između 700.000 i 1,6 miliona trudnoća godišnje, što dovodi do spontanih pobačaja, mrtvorođene dece i kongenitalnog sifilisa.	godišnje	249.0	8.0	False	False
Utvrdili su da je zakon o samoupravljanju osnova celokupnog društvenog poretka u Jugoslaviji.	osnova	250.0	8.0	False	False
Lideri obe strane pokušali su da zaustave sukobe sklapanjem na desetine primirja, ali nijedno od njih nije trajalo duže od nekoliko dana.	strane	251.0	3.0	False	False
Lideri obe strane pokušali su da zaustave sukobe sklapanjem na desetine primirja, ali nijedno od njih nije trajalo duže od nekoliko dana.	zaustave	251.0	7.0	False	False
Lideri obe strane pokušali su da zaustave sukobe sklapanjem na desetine primirja, ali nijedno od njih nije trajalo duže od nekoliko dana.	nekoliko	251.0	22.0	False	False
Lideri obe strane pokušali su da zaustave sukobe sklapanjem na desetine primirja, ali nijedno od njih nije trajalo duže od nekoliko dana.	dana	251.0	23.0	False	False
Ipak, u administrativne svrhe formirali su jedinstvenu pokrajinu.	svrhe	252.0	5.0	False	False
Ipak, u administrativne svrhe formirali su jedinstvenu pokrajinu.	jedinstvenu	252.0	8.0	False	False
Ipak, u administrativne svrhe formirali su jedinstvenu pokrajinu.	pokrajinu	252.0	9.0	True	False
Prvi put posle deset godina u celoj Evropi zavladao je mir.	Prvi	253.0	1.0	True	False
Prvi put posle deset godina u celoj Evropi zavladao je mir.	celoj	253.0	7.0	False	False
Prvi put posle deset godina u celoj Evropi zavladao je mir.	zavladao	253.0	9.0	False	False
„Granma“ je zvanični glasnik Centralnog komiteta Komunističke partije Kube.	glasnik	254.0	6.0	False	False
„Granma“ je zvanični glasnik Centralnog komiteta Komunističke partije Kube.	komiteta	254.0	8.0	False	False
Istog meseca Oleskiv je kanadskom Odeljenju unutrašnjih poslova preporučio Genika za imigracionog agenta.	meseca	255.0	2.0	False	False
