#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Ainotes


#Text=U petoj sezoni program je održan u skladu sa novim konceptom: jedan mladi fudbaler iz svake zemlje izabran je kao njen predstavnik.
7-8	713-721	Football	F	X	http://www.wikidata.org/entity/*[8]	EVENT[8]	Football	_	_	_	_	_	_	_	
7-9	722-725	and	F	X	http://www.wikidata.org/entity/*[8]	EVENT[8]	and	_	_	_	_	_	_	_	
7-10	726-736	Friendship	F	X	http://www.wikidata.org/entity/*[8]	EVENT[8]	Friendship	_	_	_	_	_	_	_	
7-11	736-737	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	
7-12	738-746	obeležen	V	VERB	_	_	obeležiti	_	_	_	ENG30-00511040-v	6	ENG30-00508032-v;ENG30-00510869-v;ENG30-00511040-v;ENG30-00662182-v;ENG30-00921738-v;ENG30-02144644-v	U kontekstu rečenice, 'obeležen' znači da je dan fudbala i prijateljstva proslavljen i istaknut kao poseban događaj u Nižnjem Novgorodu i Kazanju. Značenje 'posebno označiti, istaći' najbolje odgovara ovom kontekstu.	
7-13	747-749	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
7-14	750-751	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
7-15	752-759	Nižnjem	A	ADJ	http://www.wikidata.org/entity/Q4322484[9]	LOC[9]	nižnji	_	_	_	_	_	_	_	
7-16	760-769	Novgorodu	N	PROPN	http://www.wikidata.org/entity/Q4322484[9]	LOC[9]	Novgorod	_	_	_	_	_	_	_	
7-17	770-771	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
7-18	772-779	Kazanju	N	PROPN	http://www.wikidata.org/entity/Q900	LOC	Kazanj	_	_	_	_	_	_	_	
7-19	779-780	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Rezultat druge sezone programa bio je izbor lidera pokreta Fudbal za prijateljstvo (Football for Friendship, F4F).
8-1	780-788	Rezultat	N	NOUN	_	_	rezultat	_	_	_	ENG30-07292694-n	3	ENG30-00186634-n;ENG30-07292694-n;ENG30-13594585-n	U datom kontekstu, 'rezultat' se odnosi na ishod ili posledicu druge sezone programa, a to je izbor lidera pokreta. Ovo odgovara značenju 'Nešto što rezultira iz nečega'.	
8-2	789-794	druge	A	ADJ	_	_	drugi	_	_	_	ENG30-02202146-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	U kontekstu 'druge sezone', reč 'drugi' označava poziciju u nizu sezona, konkretno onu koja dolazi odmah posle prve. To odgovara značenju 'dolazi odmah posle prvog u prostoru ili vremenu ili stepenu ili veličini'.	
8-3	795-801	sezone	N	NOUN	_	_	sezona	_	_	_	ENG30-15239579-n	1	ENG30-15239579-n	U kontekstu rečenice, 'sezona' se odnosi na period godine u kojem se odvijao program Fudbal za prijateljstvo, što odgovara definiciji perioda koji označava posebne aktivnosti u nekom polju.	
8-4	802-810	programa	N	NOUN	_	_	program	_	_	_	ENG30-06619428-n	4	ENG30-03962685-n;ENG30-06568978-n;ENG30-06619428-n;ENG30-06676416-n	U datom kontekstu, reč 'program' se odnosi na organizovanu aktivnost ili događaj, slično televizijskoj ili radio emisiji, ali u širem smislu.	
8-5	811-814	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	
8-6	815-817	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
8-7	818-823	izbor	N	NOUN	_	_	izbor	_	_	_	ENG30-00161243-n	5	ENG30-00161243-n;ENG30-00180962-n;ENG30-05790242-n;ENG30-05790944-n;ENG30-13926329-n	U kontekstu rečenice, 'izbor' se odnosi na čin biranja lidera, što odgovara definiciji 'čin biranja ili odabiranja'.	
8-8	824-830	lidera	N	NOUN	http://www.wikidata.org/entity/Q1251441	ROLE	lider	_	_	_	DRJ0-199452/0	1	DRJ0-199452/0	U navedenom kontekstu, reč 'lider' se odnosi na osobu koja je izabrana da vodi pokret 'Fudbal za prijateljstvo', što se uklapa u definiciju vođe nekog pokreta ili kolektiva.	
8-9	831-838	pokreta	N	NOUN	_	_	pokret	_	_	_	ENG30-08464601-n	6	ENG30-00334509-n;ENG30-00347652-n;ENG30-00349369-n;ENG30-00569898-n;ENG30-07309781-n;ENG30-08464601-n	U kontekstu rečenice, 'pokret' se odnosi na organizovanu grupu ljudi (Fudbal za prijateljstvo) koja ima zajedničke ciljeve i ideologiju.	
8-10	839-845	Fudbal	N	NOUN	http://www.wikidata.org/entity/Q19960532[10]	PRODUCT[10]	fudbal	_	_	_	ENG30-00478262-n	2	ENG30-00468480-n;ENG30-00478262-n	U kontekstu 'Fudbal za prijateljstvo', reč 'fudbal' se odnosi na specifičnu igru sa pravilima, gde dve ekipe pokušavaju da postignu gol, što odgovara značenju fudbalske utakmice.	
8-11	846-848	za	PREP	ADP	http://www.wikidata.org/entity/Q19960532[10]	PRODUCT[10]	za	_	_	_	_	_	_	_	
8-12	849-862	prijateljstvo	N	NOUN	http://www.wikidata.org/entity/Q19960532[10]	PRODUCT[10]	prijateljstvo	_	_	_	ENG30-13931145-n	2	ENG30-04654998-n;ENG30-13931145-n	U kontekstu rečenice, "prijateljstvo" se odnosi na stanje ili odnos između ljudi, što odgovara značenju "stanje onih koji su prijatelji".	
8-13	863-864	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	
8-14	864-872	Football	F	X	http://www.wikidata.org/entity/Q19960532[11]	PRODUCT[11]	Football	_	_	_	_	_	_	_	
8-15	873-876	for	F	X	http://www.wikidata.org/entity/Q19960532[11]	PRODUCT[11]	for	_	_	_	_	_	_	_	
8-16	877-887	Friendship	F	X	http://www.wikidata.org/entity/Q19960532[11]	PRODUCT[11]	Friendship	_	_	_	_	_	_	_	
8-17	887-888	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
8-18	889-892	F4F	ABB	X	http://www.wikidata.org/entity/Q19960532	PRODUCT	F4F	_	_	_	_	_	_	_	
8-19	892-893	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	
8-20	893-894	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=On je započeo studije hemije kod Adolfa fon Bejera i botanike kod Karla Negelija na Botaničkom institutu u Minhenu.
9-1	894-896	On	PRO	PRON	_	_	on	_	_	_	_	_	_	_	
9-2	897-899	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
9-3	900-907	započeo	V	VERB	_	_	započeti	_	_	_	ENG30-00348746-v	10	ENG30-00348746-v;ENG30-01070777-v;ENG30-01628449-v;ENG30-01641914-v;ENG30-02379528-v;ENG30-02600948-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v;ENG30-02679227-v	U kontekstu rečenice, 'započeo' znači da je inicirao početak studija hemije i botanike, što se poklapa sa značenjem 'pustiti u pokret; inicirati početak'.	
9-4	908-915	studije	N	NOUN	_	_	studije	_	_	_	CVDf-246/0	1	CVDf-246/0	U navedenom kontekstu, reč 'studije' se odnosi na pohađanje predavanja i učenje hemije i botanike na institucijama u Minhenu, što odgovara definiciji.	
9-5	916-922	hemije	N	NOUN	_	_	hemija	_	_	_	ENG30-06084469-n	1	ENG30-06084469-n	U navedenom kontekstu, hemija se odnosi na naučnu disciplinu koju je osoba studirala, što se direktno poklapa sa definicijom nauke o materiji i njenim svojstvima.	
9-6	923-926	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	
9-7	927-933	Adolfa	N	PROPN	http://www.wikidata.org/entity/Q57078[12]	PERS[12]	Adolf	_	_	_	_	_	_	_	
9-8	934-937	fon	F	X	http://www.wikidata.org/entity/Q57078[12]	PERS[12]	fon	_	_	_	_	_	_	_	
9-9	938-944	Bejera	N	PROPN	http://www.wikidata.org/entity/Q57078[12]	PERS[12]	Bejer	_	_	_	_	_	_	_	
9-10	945-946	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
9-11	947-955	botanike	N	NOUN	_	_	botanika	_	_	_	ENG30-06066555-n	1	ENG30-06066555-n	U navedenom kontekstu, botanika se odnosi na granu biologije koja se proučava, što odgovara definiciji.	
9-12	956-959	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	
9-13	960-965	Karla	N	PROPN	http://www.wikidata.org/entity/Q124855513[13]	PERS[13]	Karl	_	_	_	_	_	_	_	
9-14	966-974	Negelija	N	PROPN	http://www.wikidata.org/entity/Q124855513[13]	PERS[13]	Negelij	_	_	_	_	_	_	_	
9-15	975-977	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	
9-16	978-988	Botaničkom	A	ADJ	http://www.wikidata.org/entity/Q875673[14]	ORG[14]	botanički	_	_	_	_	_	_	_	
9-17	989-998	institutu	N	NOUN	http://www.wikidata.org/entity/Q875673[14]	ORG[14]	institut	_	_	_	_	_	_	_	
9-18	999-1000	u	PREP	ADP	http://www.wikidata.org/entity/Q875673[14]	ORG[14]	u	_	_	_	_	_	_	_	
9-19	1001-1008	Minhenu	N	PROPN	http://www.wikidata.org/entity/Q875673[14]	ORG[14]	Minhen	_	_	_	_	_	_	_	
9-20	1008-1009	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Kup je osvojio fudbalski klub Bajern.
10-1	1009-1012	Kup	N	NOUN	_	_	kup	_	_	_	NEW_SENSE	1	ENG30-01859325-n	Nijedno od ponuđenih značenja ne odgovara kontekstu. U rečenici, "kup" se odnosi na sportsko takmičenje, a ne na vrstu ptice.	
10-2	1013-1015	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
10-3	1016-1023	osvojio	V	VERB	_	_	osvojiti	_	_	_	ENG30-01114303-v	2	ENG30-01114303-v;ENG30-02272549-v	U kontekstu sporta, 'osvojiti' znači savladati konkurenciju i dobiti trofej ili nagradu, što odgovara značenju 'savladati osvajanjem'.	
10-4	1024-1033	fudbalski	A	ADJ	http://www.wikidata.org/entity/Q15789[15]	ORG[15]	fudbalski	_	_	_	_	_	_	_	
10-5	1034-1038	klub	N	NOUN	http://www.wikidata.org/entity/Q15789[15]	ORG[15]	klub	_	_	_	_	_	_	_	
10-6	1039-1045	Bajern	N	PROPN	http://www.wikidata.org/entity/Q15789[15]	ORG[15]	Bajern	_	_	_	_	_	_	_	
10-7	1045-1046	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Rusiju je predstavljalo 11 fudbalskih timova iz 11 ruskih gradova koji će biti domaćini utakmica Svetskog prvenstva FIFA 2018.
11-1	1046-1052	Rusiju	N	PROPN	http://www.wikidata.org/entity/Q159	LOC	Rusija	_	_	_	_	_	_	_	
11-2	1053-1055	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
11-3	1056-1069	predstavljalo	V	VERB	_	_	predstavljati	_	_	_	ENG30-02541509-v	6	ENG30-00874175-v;ENG30-00987345-v;ENG30-01741562-v;ENG30-02541509-v;ENG30-02541921-v;ENG30-02723733-v	U ovom kontekstu, 'predstavljalo' znači da su fudbalski timovi bili delegati ili zastupnici Rusije na Svetskom prvenstvu, odnosno da su zastupali njene interese u fudbalskom smislu.	
11-4	1070-1072	11	NUM	NUM	_	_	11	_	_	_	_	_	_	_	
11-5	1073-1083	fudbalskih	A	ADJ	_	_	fudbalski	1[731]	fudbalski tim[731]	NID[731]	LLM-0053[2003]	1[2003]	LLM-0053[2003]	Značenje 'Grupa igrača koji nastupaju zajedno u takmičenju s loptom na terenu' se direktno odnosi na značenje 'fudbalskog tima' u kontekstu rečenice.[2003]	
11-6	1084-1090	timova	N	NOUN	_	_	tim	1[731]	fudbalski tim[731]	NID[731]	LLM-0053[2003]	1[2003]	LLM-0053[2003]	Značenje 'Grupa igrača koji nastupaju zajedno u takmičenju s loptom na terenu' se direktno odnosi na značenje 'fudbalskog tima' u kontekstu rečenice.[2003]	
11-7	1091-1093	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	
11-8	1094-1096	11	NUM	NUM	_	_	11	_	_	_	_	_	_	_	
11-9	1097-1103	ruskih	A	ADJ	*	DEMO	ruski	_	_	_	ENG30-02957276-a	1	ENG30-02957276-a	U datom kontekstu, 'ruski' se odnosi na gradove koji se nalaze u Rusiji, što odgovara značenju koje se tiče Rusije.	
11-10	1104-1111	gradova	N	NOUN	_	_	grad	_	_	_	ENG30-08540903-n	5	ENG30-08226335-n;ENG30-08540903-n;ENG30-08672199-n;ENG30-11465530-n;ENG30-13780180-n	U kontekstu rečenice, 'grad' se odnosi na zakonski konstituisano administrativno područje, odnosno mesto koje ima određeni status i funkciju kao domaćin utakmica.	
11-11	1112-1116	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	
11-12	1117-1119	će	V	AUX	_	_	hteti	_	_	_	_	_	_	_	
11-13	1120-1124	biti	V	AUX	_	_	biti	_	_	_	_	_	_	_	
11-14	1125-1133	domaćini	N	NOUN	_	_	domaćin	_	_	_	ENG30-08481184-n	3	ENG30-01385527-n;ENG30-08481184-n;ENG30-10187130-n	U ovom kontekstu, 'domaćini' se odnosi na gradove koji pružaju infrastrukturu i organizaciju za održavanje utakmica Svetskog prvenstva, što odgovara značenju organizacije koja daje sredstva i mogućnosti za događaj.	
11-15	1134-1142	utakmica	N	NOUN	_	_	utakmica	_	_	_	ENG30-07470671-n	1	ENG30-07470671-n	U navedenom kontekstu, 'utakmica' se odnosi na zvanično takmičenje između fudbalskih timova, što se direktno uklapa u definiciju značenja 'ENG30-07470671-n'.	
11-16	1143-1151	Svetskog	A	ADJ	http://www.wikidata.org/entity/Q223366[16]	EVENT[16]	svetski	_	_	_	ENG30-00527188-a	4	ENG30-00527188-a;ENG30-01567694-a;ENG30-01568684-a;ENG30-02578035-a	U kontekstu Svetskog prvenstva, reč 'svetski' se odnosi na događaj koji je globalnog obima i primenljivosti, jer uključuje timove i učesnike iz celog sveta.	
11-17	1152-1161	prvenstva	N	NOUN	http://www.wikidata.org/entity/Q223366[16]	EVENT[16]	prvenstvo	_	_	_	ENG30-13948912-n	3	ENG30-13948912-n;ENG30-13949802-n;ENG30-14435353-n	U kontekstu fudbalskih timova i Svetskog prvenstva FIFA 2018, reč 'prvenstvo' se odnosi na takmičenje u kojem se određuje šampion, odnosno onaj koji osvaja status šampiona.	
11-18	1162-1166	FIFA	ABB	X	http://www.wikidata.org/entity/Q223366[16]	EVENT[16]	FIFA	_	_	_	_	_	_	_	
11-19	1167-1172	2018.	NUM	NUM	_	_	2018.	_	_	_	_	_	_	_	

#Text=Prvi svetski rat izbio je 1914.
12-1	1172-1176	Prvi	A	ADJ	http://www.wikidata.org/entity/Q361[17]	EVENT[17]	prvi	_	_	_	ENG30-01010862-a	6	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a	U kontekstu 'Prvi svetski rat', reč 'prvi' označava da je taj rat rangiran iznad ostalih u smislu redosleda ili važnosti, što odgovara značenju 'pre svih ostalih u vremenu, prostoru ili stepenu'.	
12-2	1177-1184	svetski	A	ADJ	http://www.wikidata.org/entity/Q361[17]	EVENT[17]	svetski	1[732]	svetski rat[732]	NID[732]	ENG30-00996817-n[2004]	1[2004]	ENG30-00996817-n[2004]	Definicija 'rat u koji su uključene sve veće svetske sile' se direktno odnosi na značenje termina 'svetski rat' u kontekstu istorijskog događaja iz 1914. godine.[2004]	
12-3	1185-1188	rat	N	NOUN	http://www.wikidata.org/entity/Q361[17]	EVENT[17]	rat	1[732]	svetski rat[732]	NID[732]	ENG30-00996817-n[2004]	1[2004]	ENG30-00996817-n[2004]	Definicija 'rat u koji su uključene sve veće svetske sile' se direktno odnosi na značenje termina 'svetski rat' u kontekstu istorijskog događaja iz 1914. godine.[2004]	
12-4	1189-1194	izbio	V	VERB	_	_	izbiti	_	_	_	ENG30-00345508-v	8	ENG30-00345508-v;ENG30-00935987-v;ENG30-01990281-v;ENG30-02028366-v;ENG30-02123903-v;ENG30-02624263-v;ENG30-02625786-v;ENG30-02690093-v	U kontekstu rečenice, 'izbio' znači da je Prvi svetski rat naglo počeo 1914. godine, što odgovara značenju 'naglo početi'.	
12-5	1195-1197	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
12-6	1198-1203	1914.	A	ADJ	_	_	1914.	_	_	_	NEW_SENSE	0	_	_	

#Text=Većinu stanovništva čine katolici.
13-1	1203-1209	Većinu	N	NOUN	_	_	većina	1	*	VID	CVMWE-0034[2005]	1[2005]	CVMWE-0034[2005]	Značenje 'sačinjavati, tvoriti veći deo u nekom skupu' se direktno primenjuje na datu rečenicu, gde katolici sačinjavaju veći deo stanovništva.[2005]	
13-2	1210-1222	stanovništva	N	NOUN	_	_	stanovništvo	_	_	_	ENG30-08179879-n	2	ENG30-08179879-n;ENG30-13779804-n	U datoj rečenici, 'stanovništvo' se odnosi na ljude koji nastanjuju određenu teritoriju, u ovom slučaju, implicirano je neko područje gde većinu čine katolici. To odgovara definiciji 'ljudi koji nastanjuju teritoriju ili državu'.	
13-3	1223-1227	čine	V	VERB	_	_	činiti	1	činiti većinu	VID	CVMWE-0034[2005]	1[2005]	CVMWE-0034[2005]	Značenje 'sačinjavati, tvoriti veći deo u nekom skupu' se direktno primenjuje na datu rečenicu, gde katolici sačinjavaju veći deo stanovništva.[2005]	
13-4	1228-1236	katolici	N	NOUN	http://www.wikidata.org/entity/Q17549077	ROLE	katolik	_	_	_	ENG30-09679925-n	1	ENG30-09679925-n	U navedenom kontekstu, reč 'katolici' se koristi da označi pripadnike katoličke crkve, što se direktno poklapa sa značenjem definisanim pod ID-jem ENG30-09679925-n.	
13-5	1236-1237	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Članovi svake političke grupe se sastaju pre velikih sastanaka kako bi usvojili zajedničke stavove.
14-1	1237-1244	Članovi	N	NOUN	_	_	član	_	_	_	ENG30-10307234-n	5	ENG30-06324669-n;ENG30-06392935-n;ENG30-08170686-n;ENG30-10307234-n;ENG30-13810615-n	U datom kontekstu, reč "članovi" se odnosi na osobe koje pripadaju političkoj grupi, što odgovara značenju 'jedna od osoba koje čine socijalnu grupu (posebno osobe koje su pristupile nekoj organizaciji)'.	
14-2	1245-1250	svake	PRO	DET	_	_	svaki	_	_	_	_	_	_	_	
14-3	1251-1260	političke	A	ADJ	_	_	politički	_	_	_	ENG30-01814385-a	3	ENG30-01814385-a;ENG30-02857407-a;ENG30-02857587-a	U ovom kontekstu, 'političke' se odnosi na grupe koje su povezane sa politikom, što odgovara značenju 'uključuje ili je karakteristično za politiku, stranke ili političare'.	
14-4	1261-1266	grupe	N	NOUN	_	_	grupa	_	_	_	ENG30-08227916-n	10	ENG30-00031264-n;ENG30-06016853-n;ENG30-07953827-n;ENG30-08006094-n;ENG30-08215044-n;ENG30-08227916-n;ENG30-08240169-n;ENG30-08249038-n;ENG30-08480512-n;ENG30-13782769-n	U kontekstu političkih grupa, 'grupa' se odnosi na udruženje ljudi koji dele zajednička uverenja ili aktivnosti, što je najpreciznije značenje.	
14-5	1267-1269	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0393[2006]	4[2006]	CVMWE-0393;ENG30-01079480-v;ENG30-02023107-v;ENG30-02486232-v[2006]	U datom kontekstu, 'sastajati se' znači okupljati se na ugovorenom mestu radi usvajanja zajedničkih stavova, što odgovara značenju 'skupiti se, sabrati na ugovorenom mestu radi održavanja nekog sastanka'.[2006]	
14-6	1270-1277	sastaju	V	VERB	_	_	sastajati	1	sastajati se	IRV	CVMWE-0393[2006]	4[2006]	CVMWE-0393;ENG30-01079480-v;ENG30-02023107-v;ENG30-02486232-v[2006]	U datom kontekstu, 'sastajati se' znači okupljati se na ugovorenom mestu radi usvajanja zajedničkih stavova, što odgovara značenju 'skupiti se, sabrati na ugovorenom mestu radi održavanja nekog sastanka'.[2006]	
14-7	1278-1281	pre	PREP	ADP	_	_	pre	_	_	_	_	_	_	_	
14-8	1282-1289	velikih	A	ADJ	_	_	velik	_	_	_	ENG30-01190683-a	8	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	U kontekstu rečenice, 'veliki sastanci' se odnose na sastanke koji su značajni po stepenu ili intenzitetu, odnosno važnosti.	
14-9	1290-1299	sastanaka	N	NOUN	_	_	sastanak	_	_	_	ENG30-08307589-n	4	ENG30-01230965-n;ENG30-07414922-n;ENG30-08307589-n;ENG30-08310389-n	U kontekstu rečenice, 'sastanak' se odnosi na formalno dogovoreno okupljanje članova političke grupe radi usvajanja zajedničkih stavova, što odgovara značenju formalnog dogovorenog okupljanja.	
14-10	1300-1304	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	
14-11	1305-1307	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	
14-12	1308-1316	usvojili	V	VERB	_	_	usvojiti	_	_	_	ENG30-02346895-v	9	ENG30-00094460-v;ENG30-00524682-v;ENG30-00601822-v;ENG30-00602112-v;ENG30-02346724-v;ENG30-02346895-v;ENG30-02379528-v;ENG30-02381726-v;ENG30-02464866-v	U kontekstu političkih grupa koje se sastaju da bi se dogovorile oko zajedničkih stavova, "usvojiti" znači izabrati i slediti određene stavove kao zajedničke.	
14-13	1317-1327	zajedničke	A	ADJ	_	_	zajednički	_	_	_	ENG30-00493012-a	4	ENG30-00492677-a;ENG30-00493012-a;ENG30-02152216-a;ENG30-02635499-a	U kontekstu rečenice, 'zajedničke' se odnosi na stavove koje deli cela politička grupa, a ne pojedinci unutar nje. To odgovara značenju 'za grupu, a ne za pojedince'.	
14-14	1328-1335	stavove	N	NOUN	_	_	stav	_	_	_	ENG30-06782019-n	5	ENG30-05079866-n;ENG30-06193203-n;ENG30-06399995-n;ENG30-06782019-n;ENG30-07046339-n	U kontekstu političkih grupa koje usvajaju zajedničke 'stavove', reč se odnosi na poruke ili izražena uverenja o nečemu, što je najsličnije značenju pod ID-jem ENG30-06782019-n.	
14-15	1335-1336	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Oni su javna tela kojima je data odgovornost da se bave određenim elementima primene zakonodavstva unutrašnjeg tržišta.
15-1	1336-1339	Oni	PRO	PRON	_	_	oni	_	_	_	_	_	_	_	
15-2	1340-1342	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
15-3	1343-1348	javna	A	ADJ	_	_	javan	_	_	_	ENG30-01861205-a	4	ENG30-00493297-a;ENG30-01861205-a;ENG30-01862296-a;ENG30-02090567-a	U kontekstu 'javna tela', reč 'javna' znači da ta tela nisu privatna, već su otvorena za ljude uopšte i tiču ih se.	
15-4	1349-1353	tela	N	NOUN	_	_	telo	_	_	_	ENG30-07965085-n	8	ENG30-02861886-n;ENG30-05216365-n;ENG30-05217859-n;ENG30-05549830-n;ENG30-06394701-n;ENG30-07965085-n;ENG30-08436288-n;ENG30-09224911-n	U datom kontekstu, 'tela' se odnosi na grupe ljudi ili organizacije koje imaju određenu odgovornost, što odgovara značenju 'Grupa ljudi koji su povezani nekom zajedničkom vezom ili zanimanjem i posmatraju se kao celina'.	
15-5	1354-1360	kojima	PRO	DET	_	_	koji	_	_	_	_	_	_	_	
15-6	1361-1363	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
15-7	1364-1368	data	V	VERB	_	_	dati	_	_	_	ENG30-02255268-v	25	ENG30-00081072-v;ENG30-00673571-v;ENG30-00878876-v;ENG30-01060494-v;ENG30-01069638-v;ENG30-01629000-v;ENG30-01632897-v;ENG30-01647672-v;ENG30-01716112-v;ENG30-01733477-v;ENG30-02199590-v;ENG30-02230022-v;ENG30-02235842-v;ENG30-02255268-v;ENG30-02263346-v;ENG30-02297948-v;ENG30-02309165-v;ENG30-02309374-v;ENG30-02317094-v;ENG30-02324478-v;ENG30-02339171-v;ENG30-02343595-v;ENG30-02348568-v;ENG30-02349212-v;ENG30-02621853-v	U kontekstu rečenice, 'data' znači da su javna tela dobila dozvolu ili ovlašćenje da se bave određenim elementima primene zakonodavstva, što odgovara značenju 'dozvoliti kome da šta ima'.	
15-8	1369-1380	odgovornost	N	NOUN	_	_	odgovornost	_	_	_	ENG30-01124246-n	2	ENG30-01124246-n;ENG30-04669247-n	U datom kontekstu, 'odgovornost' se odnosi na obavezu i ovlašćenje javnih tela da sprovode određene aspekte zakonodavstva, što se uklapa u značenje mehanizma društvene kontrole.	
15-9	1381-1383	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	
15-10	1384-1386	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0011[2007]	5[2007]	CVMWE-0011;CVMWE-0012;CVMWE-0013;ENG30-00651145-v;ENG30-01033527-v[2007]	U datom kontekstu, 'baviti se' znači raditi na određenim elementima primene zakonodavstva, što odgovara značenju 'zanimati se nečim, raditi, poslovati nešto'.[2007]	
15-11	1387-1391	bave	V	VERB	_	_	baviti	1	baviti se	IRV	CVMWE-0011[2007]	5[2007]	CVMWE-0011;CVMWE-0012;CVMWE-0013;ENG30-00651145-v;ENG30-01033527-v[2007]	U datom kontekstu, 'baviti se' znači raditi na određenim elementima primene zakonodavstva, što odgovara značenju 'zanimati se nečim, raditi, poslovati nešto'.[2007]	
15-12	1392-1401	određenim	A	ADJ	_	_	određen	_	_	_	ENG30-00335768-a	9	ENG30-00252954-a;ENG30-00335768-a;ENG30-00340626-a;ENG30-00550574-a;ENG30-00638396-a;ENG30-00740217-a;ENG30-00941148-a;ENG30-01339730-a;ENG30-02129718-a	U kontekstu rečenice, 'određenim' se odnosi na elemente primene zakonodavstva koji su sa sigurnošću poznati ili jasno definisani, što odgovara značenju 'sa sigurnošću poznato'.	
15-13	1402-1412	elementima	N	NOUN	_	_	element	_	_	_	ENG30-05868954-n	3	ENG30-05868954-n;ENG30-14622893-n;ENG30-14840755-n	U datom kontekstu, reč 'elementi' se odnosi na apstraktne komponente ili aspekte primene zakonodavstva, a ne na hemijske elemente ili drevne supstance.	
15-14	1413-1420	primene	N	NOUN	_	_	primena	_	_	_	ENG30-00036061-n	2	ENG30-00036061-n;ENG30-05149978-n	U kontekstu rečenice, 'primena zakonodavstva' se odnosi na čin sprovođenja zakona, odnosno korišćenje zakona u praksi, što odgovara značenju 'čin primene nečega; korišćenje u određenu svrhu'.	
15-15	1421-1434	zakonodavstva	N	NOUN	_	_	zakonodavstvo	_	_	_	ENG30-06535222-n	1	ENG30-06535222-n	U kontekstu rečenice, 'zakonodavstvo' se odnosi na zakone koji se primenjuju na unutrašnjem tržištu, što odgovara definiciji zakona donetih od strane zakonodavnog tela.	
15-16	1435-1446	unutrašnjeg	A	ADJ	_	_	unutrašnji	_	_	_	ENG30-01038332-a	7	ENG30-00873113-a;ENG30-00948670-a;ENG30-00948985-a;ENG30-00951831-a;ENG30-00952867-a;ENG30-01038102-a;ENG30-01038332-a	U kontekstu 'unutrašnjeg tržišta', reč 'unutrašnji' se odnosi na nešto što je unutar zemlje, odnosno na domaće tržište u okviru jedne države ili unije država.	
15-17	1447-1454	tržišta	N	NOUN	_	_	tržište	_	_	_	ENG30-01097292-n	3	ENG30-01097292-n;ENG30-08072837-n;ENG30-08424951-n	U kontekstu rečenice, 'tržište' se odnosi na opšti sistem komercijalnih aktivnosti gde se razmenjuju dobra i usluge unutar određenog geografskog područja (unutrašnje tržište).	
