#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=U petoj sezoni program je održan u skladu sa novim konceptom: jedan mladi fudbaler iz svake zemlje izabran je kao njen predstavnik.
53-5	4777-4783	koliko	ADV	ADV	_	_	koliko	_	_	_	ENG30-00111546-b	1	ENG30-00111546-b	*	U ovom kontekstu, 'koliko' se odnosi na stepen u kojem je rat užasan, pitajući se o meri ili količini strahotnosti rata.	
53-6	4784-4786	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
53-7	4787-4790	rat	N	NOUN	_	_	rat	_	_	_	ENG30-00973077-n	3	ENG30-00973077-n;ENG30-01236296-n;ENG30-13981403-n	*	Kontekst se odnosi na opće razumevanje rata kao užasnog događaja, što najbolje odgovara značenju oružanog sukoba protiv neprijatelja.	
53-8	4791-4797	užasan	A	ADJ	_	_	užasan	_	_	_	ENG30-00193799-a	3	ENG30-00193799-a;ENG30-01513050-a;ENG30-01575299-a	*	U kontekstu rečenice, 'užasan' se odnosi na rat koji izaziva strah ili užas kod sovjetskog naroda.	
53-9	4797-4798	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Poljoprivreda je prilično ograničena, budući da je samo 2 % zemljišta obradivo i hrana se većinom uvozi.
54-1	4798-4811	Poljoprivreda	N	NOUN	_	_	poljoprivreda	_	_	_	DRJ0-213890/0	4	DRJ0-213890/0;ENG30-00916464-n;ENG30-01104406-n;ENG30-08075287-n	CV	Kontekst se odnosi na poljoprivredu kao granu privrede koja se bavi iskorišćavanjem tla za proizvodnju hrane, što odgovara prvom značenju.	
54-2	4812-4814	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
54-3	4815-4823	prilično	ADV	ADV	_	_	prilično	_	_	_	ENG30-00006610-b	4	ENG30-00006610-b;ENG30-00018289-b;ENG30-00018781-b;ENG30-00176518-b	*	U ovom kontekstu, 'prilično' se koristi da označi da je poljoprivreda ograničena u značajnoj meri, što se podudara sa značenjem 'u značajnoj meri'.	
54-4	4824-4834	ograničena	A	ADJ	_	_	ograničen	_	_	_	ENG30-01007258-a	11	ENG30-00440579-a;ENG30-00529191-a;ENG30-00637267-a;ENG30-01007258-a;ENG30-01103844-a;ENG30-01415021-a;ENG30-01540871-a;ENG30-01913642-a;ENG30-01986349-a;ENG30-02002227-a;ENG30-02002470-a	*	Reč 'ograničena' u ovom kontekstu označava da poljoprivreda nije neograničena zbog malog obradivog zemljišta.	
54-5	4834-4835	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
54-6	4836-4842	budući	V	VERB	_	_	biti	1[217]	budući da[217]	ConjID[217]	LLM-0023[2040]	1[2040]	LLM-0023[2040]	*[495]	U ovom kontekstu, 'budući da' uvodi razlog za ograničenu poljoprivredu, što odgovara značenju 'veznik koji uvodi razlog ili obrazloženje'.[2040]	
54-7	4843-4845	da	CONJ	SCONJ	_	_	da	1[217]	budući da[217]	ConjID[217]	LLM-0023[2040]	1[2040]	LLM-0023[2040]	*[495]	U ovom kontekstu, 'budući da' uvodi razlog za ograničenu poljoprivredu, što odgovara značenju 'veznik koji uvodi razlog ili obrazloženje'.[2040]	
54-8	4846-4848	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
54-9	4849-4853	samo	ADV	ADV	_	_	samo	_	_	_	ENG30-00004722-b	6	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	*	U ovom kontekstu, 'samo' se koristi da naglasi mali procenat obradivog zemljišta, što odgovara značenju 'i ništa više; ne više nego, svega'.	
54-10	4854-4855	2	NUM	NUM	_	_	2	_	_	_	_	0	_	_	_	
54-11	4856-4857	%	PUNCT	SYM	_	_	%	_	_	_	_	0	_	_	_	
54-12	4858-4867	zemljišta	N	NOUN	_	_	zemljište	_	_	_	ENG30-09335240-n	3	ENG30-08493064-n;ENG30-09335240-n;ENG30-13250048-n	*	Kontekst se odnosi na kvalitet i korišćenje zemljišta za poljoprivredu, što odgovara značenju materije iz gornjeg sloja Zemljine površine na kojoj mogu da rastu biljke.	
54-13	4868-4876	obradivo	A	ADJ	_	_	obradiv	_	_	_	ENG30-01865807-a	1	ENG30-01865807-a	*	Značenje se odnosi na zemljište koje je pogodno za poljoprivrednu proizvodnju, što se direktno odnosi na kontekst rečenice o ograničenoj poljoprivredi zbog nedovoljnog obradivog zemljišta.	
54-14	4877-4878	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
54-15	4879-4884	hrana	N	NOUN	_	_	hrana	_	_	_	ENG30-00021265-n	2	ENG30-00021265-n;ENG30-07570720-n	CV	U ovom kontekstu, 'hrana' se odnosi na bilo koju supstanciju koju organizam prerađuje da bi dobio energiju i gradio telesno tkivo, budući da se u rečenici govori o uvozu osnovnih životnih potreba.	
54-16	4885-4887	se	PAR	PART	_	_	se	_	_	_	_	0	_	_	_	
54-17	4888-4895	većinom	ADV	ADV	_	_	većinom	_	_	_	ENG30-00006105-b	3	ENG30-00006105-b;ENG30-00041954-b;ENG30-00073897-b	*	Značenje 'u velikoj meri; uglavnom ili pretežno' najbolje opisuje kontekst, jer se odnosi na činjenicu da se hrana uglavnom uvozi.	
54-18	4896-4901	uvozi	V	VERB	_	_	uvoziti	_	_	_	ENG30-02232722-v	1	ENG30-02232722-v	*	U kontekstu rečenice, 'uvoziti' se odnosi na dovoz hrane iz inostranstva, što odgovara značenju 'dovesti iz inostranstva'.	
54-19	4901-4902	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Prvi drveni slavoluk podignut je u žurbi, nakon sticanja nezavisnosti Rumunije (1878), kako bi pobedničke trupe mogle da prođu ispod njega.
55-1	4902-4906	Prvi	A	ADJ	_	_	prvi	_	_	_	ENG30-01010862-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	U ovom kontekstu, 'prvi' se odnosi na drveni slavoluk koji je podignut pre svih ostalih u vremenu, što ukazuje na njegov hronološki prioritet.	
55-2	4907-4913	drveni	A	ADJ	_	_	drven	_	_	_	ENG30-02576489-a	1	ENG30-02576489-a	*	U ovom kontekstu, 'drveni' opisuje materijal od kojeg je napravljen slavoluk, što ukazuje na to da je slavoluk izrađen od drveta.	
55-3	4914-4922	slavoluk	N	NOUN	_	_	slavoluk	_	_	_	ENG30-04486054-n	1	ENG30-04486054-n	*	U kontekstu rečenice, 'slavoluk' se odnosi na monumentalni luk podignut u znak sećanja na pobedu, što odgovara navedenom značenju.	
55-4	4923-4931	podignut	V	VERB	_	_	podignuti	_	_	_	ENG30-01654628-v	8	ENG30-00022686-v;ENG30-00497061-v;ENG30-00641929-v;ENG30-01455184-v;ENG30-01546768-v;ENG30-01654628-v;ENG30-01974062-v;ENG30-02311387-v	CV	U kontekstu rečenice, reč 'podignut' se odnosi na izgradnju slavoluka, što podrazumeva proizvodnju nečega kombinujući materijale ili delove.	
55-5	4932-4934	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
55-6	4935-4936	u	PREP	ADP	_	_	u	1[218]	u žurbi[218]	AdvID[218]	CVMWE-0466[2041]	1[2041]	CVMWE-0466[2041]	*[496]	Značenje 'na brzinu' se najpreciznije koristi u kontekstu, jer se odnosi na brzo izvođenje akcije (podizanje slavoluka) nakon sticanja nezavisnosti.[2041]	
55-7	4937-4942	žurbi	N	NOUN	_	_	žurba	1[218]	u žurbi[218]	AdvID[218]	CVMWE-0466[2041]	1[2041]	CVMWE-0466[2041]	*[496]	Značenje 'na brzinu' se najpreciznije koristi u kontekstu, jer se odnosi na brzo izvođenje akcije (podizanje slavoluka) nakon sticanja nezavisnosti.[2041]	
55-8	4942-4943	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
55-9	4944-4949	nakon	PREP	ADP	_	_	nakon	_	_	_	_	0	_	_	_	
55-10	4950-4958	sticanja	N	NOUN	_	_	sticanje	_	_	_	CV0069	2	CV0069;ENG30-00077419-n	CV	U kontekstu rečenice, 'sticanje' se odnosi na čin osvajanja nezavisnosti kroz sopstvene napore, a ne na sticanje svojine.	
55-11	4959-4971	nezavisnosti	N	NOUN	_	_	nezavisnost	_	_	_	ENG30-14001213-n	3	ENG30-13994148-n;ENG30-14001031-n;ENG30-14001213-n	*	Kontekst se odnosi na političku nezavisnost Rumunije kao države, što je jasno navedeno u rečenici.	
55-12	4972-4980	Rumunije	N	PROPN	http://www.wikidata.org/entity/Q218	LOC	Rumunija	_	_	_	_	0	_	_	_	
55-13	4981-4982	(	PUNCT	PUNCT	_	_	(	_	_	_	_	0	_	_	_	
55-14	4982-4986	1878	A	ADJ	_	_	1878	_	_	_	_	0	_	_	_	
55-15	4986-4987	)	PUNCT	PUNCT	_	_	)	_	_	_	_	0	_	_	_	
55-16	4987-4988	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
55-17	4989-4993	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	0	_	_	_	
55-18	4994-4996	bi	V	AUX	_	_	biti	_	_	_	_	0	_	_	_	
55-19	4997-5007	pobedničke	A	ADJ	_	_	pobednički	_	_	_	ENG30-02337480-a	2	ENG30-00228025-a;ENG30-02337480-a	*	Kontekst se odnosi na trupe koje su ostvarile pobedu, a ne na takmičenje, pa je relevantno značenje ono koje se odnosi na pobednike.	
55-20	5008-5013	trupe	N	NOUN	_	_	trupa	_	_	_	ENG30-08397255-n	2	ENG30-08187033-n;ENG30-08397255-n	CV	U kontekstu rečenice, 'trupe' se odnosi na vojne jedinice koje su pobedničke, što odgovara značenju veće vojne jedinice.	
55-21	5014-5019	mogle	V	VERB	_	_	moći	_	_	_	CV0071	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	CV	U kontekstu rečenice, reč 'mogle' se odnosi na to da pobedničke trupe imaju priliku ili okolnosti da prođu ispod slavoluka, što odgovara značenju 'biti u mogućnosti, imati prilike za nešto'.	
55-22	5020-5022	da	CONJ	SCONJ	_	_	da	_	_	_	_	0	_	_	_	
55-23	5023-5028	prođu	V	VERB	_	_	proći	_	_	_	ENG30-01227675-v	8	ENG30-00341560-v;ENG30-00421691-v;ENG30-01227675-v;ENG30-01870043-v;ENG30-01915365-v;ENG30-02051694-v;ENG30-02524171-v;ENG30-02658283-v	CV	U ovom kontekstu, 'prođu' se odnosi na trupe koje prolaze ispod slavoluka, što podrazumeva prelaženje kroz nešto, često savladavajući otpor, što odgovara značenju sa ID-jem ENG30-01227675-v.	
55-24	5029-5034	ispod	PREP	ADP	_	_	ispod	_	_	_	_	0	_	_	_	
55-25	5035-5040	njega	PRO	PRON	_	_	on	_	_	_	_	0	_	_	_	
55-26	5040-5041	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Detalji ovog procesa zavise od količine i vrste materije u univerzumu.
56-1	5041-5048	Detalji	N	NOUN	_	_	detalj	_	_	_	ENG30-06751142-n	4	ENG30-05817845-n;ENG30-06606808-n;ENG30-06751142-n;ENG30-13794885-n	*	U ovom kontekstu, 'detalji' se odnosi na male delove procesa koji se mogu posmatrati odvojeno od celine, što odgovara značenju 'mali deo koji može da se posmatra odvojeno od celine'.	
56-2	5049-5053	ovog	PRO	DET	_	_	ovaj	_	_	_	_	0	_	_	_	
56-3	5054-5061	procesa	N	NOUN	_	_	proces	_	_	_	ENG30-00029677-n	4	ENG30-00029677-n;ENG30-01023820-n;ENG30-01182654-n;ENG30-01195867-n	*	U kontekstu rečenice, 'proces' se odnosi na fenomen koji karakterišu postepene promene kroz niz stanja, što se odnosi na promene u materiji u univerzumu.	
56-4	5062-5068	zavise	V	VERB	_	_	zavisiti	_	_	_	ENG30-02663848-v	3	ENG30-00712708-v;ENG30-02663848-v;ENG30-02664234-v	*	Reč 'zavise' u ovom kontekstu označava da detalji procesa nisu apsolutni, već su uslovljeni količinom i vrstom materije u univerzumu.	
56-5	5069-5071	od	PREP	ADP	_	_	od	_	_	_	_	0	_	_	_	
56-6	5072-5080	količine	N	NOUN	_	_	količina	_	_	_	ENG30-00033615-n	4	ENG30-00033615-n;ENG30-05099389-n;ENG30-05107765-n;ENG30-13779244-n	CV	U kontekstu rečenice, 'količina' se odnosi na brojno opisano svojstvo materije u univerzumu, što odgovara prvom značenju.	
56-7	5081-5082	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
56-8	5083-5088	vrste	N	NOUN	_	_	vrsta	_	_	_	ENG30-05839024-n	3	ENG30-05839024-n;ENG30-07997703-n;ENG30-08110373-n	*	U ovom kontekstu, 'vrsta' se odnosi na kategoriju materije u univerzumu, što odgovara značenju kategorije stvari koje se izdvajaju zajedničkim karakteristikama.	
56-9	5089-5097	materije	N	NOUN	_	_	materija	_	_	_	ENG30-00019613-n	3	ENG30-00019613-n;ENG30-00020827-n;ENG30-14580897-n	*	U kontekstu rečenice, 'materija' se odnosi na ono što ima masu i zauzima prostor, što je opšte značenje u fizici.	
56-10	5098-5099	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
56-11	5100-5110	univerzumu	N	NOUN	_	_	univerzum	_	_	_	DRJ0-184679/0	1	DRJ0-184679/0	*	U kontekstu rečenice, 'univerzum' se odnosi na skup svega što postoji, uključujući materiju i svemir.	
56-12	5110-5111	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Odgovoriću vam ozbiljno i iskreno.
57-1	5111-5121	Odgovoriću	V	VERB	_	_	odgovoriti	_	_	_	ENG30-00717358-v	3	ENG30-00635523-v;ENG30-00717358-v;ENG30-00815686-v	*	U kontekstu rečenice, reč 'odgovoriti' se koristi u smislu da se neko obavezuje da će dati odgovor ili reakciju na nešto, u ovom slučaju na pitanje ili zahtjev za informacijom.	
57-2	5122-5125	vam	PRO	PRON	_	_	vi	_	_	_	_	0	_	_	_	
57-3	5126-5134	ozbiljno	ADV	ADV	_	_	ozbiljno	_	_	_	CV0073	2	CV0073;ENG30-00015953-b	CV	U ovom kontekstu, 'ozbiljno' se odnosi na način na koji će se odgovoriti, što ukazuje na ozbiljan i formalan pristup.	
57-4	5135-5136	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
57-5	5137-5144	iskreno	ADV	ADV	_	_	iskreno	_	_	_	ENG30-00314384-b	1	ENG30-00314384-b	*	U kontekstu rečenice, 'iskreno' se odnosi na način na koji će se odgovoriti, što podrazumijeva da će odgovor biti na iskren način.	
57-6	5144-5145	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Ova knjiga je u našoj zemlji dobro poznata i omiljena je svim dečacima i devojčicama.
58-1	5145-5148	Ova	PRO	DET	_	_	ovaj	_	_	_	_	0	_	_	_	
58-2	5149-5155	knjiga	N	NOUN	_	_	knjiga	_	_	_	ENG30-06410904-n	4	ENG30-02870092-n;ENG30-06394865-n;ENG30-06410904-n;ENG30-06413579-n	*	Kontekst se odnosi na knjigu kao fizički primerak pisanog dela koji je štampan i povezan, što odgovara ovom značenju.	
58-3	5156-5158	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
58-4	5159-5160	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
58-5	5161-5166	našoj	PRO	DET	_	_	naš	_	_	_	_	0	_	_	_	
58-6	5167-5173	zemlji	N	NOUN	_	_	zemlja	_	_	_	ENG30-08493064-n	11	ENG30-08168978-n;ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	CV	U kontekstu rečenice, 'zemlja' se odnosi na geografsko područje pod jurisdikcijom suverene države, što je u skladu sa značenjem da knjiga bude poznata u određenoj zemlji.	
58-7	5174-5179	dobro	ADV	ADV	_	_	dobro	_	_	_	ENG30-00014285-b	4	ENG30-00013092-b;ENG30-00014285-b;ENG30-00014616-b;ENG30-00015007-b	CV	Značenje 'u velikoj meri ili stepenu' se odnosi na stepen poznavanja knjige, što je tačno značenje u kontekstu rečenice.	
58-8	5180-5187	poznata	A	ADJ	_	_	poznat	_	_	_	CV0214	5	CV0074;CV0214;ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	CV	Knjiga je čuvena i slavan među decom, što odgovara značenju 'o kojem svi ili mnogi znaju'.	
58-9	5188-5189	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
58-10	5190-5198	omiljena	A	ADJ	_	_	omiljen	_	_	_	CV0075	2	CV0075;ENG30-01462882-a	CV	U kontekstu rečenice, reč 'omiljen' se koristi da označi da je knjiga popularna i voljena među decom, što odgovara prvom značenju.	
58-11	5199-5201	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
58-12	5202-5206	svim	PRO	DET	_	_	sav	_	_	_	_	0	_	_	_	
58-13	5207-5215	dečacima	N	NOUN	_	_	dečak	_	_	_	ENG30-10285313-n	1	ENG30-10285313-n	*	U kontekstu rečenice, 'dečacima' se odnosi na mlade muške osobe koje još nisu mladići, što odgovara prvom i jedinom ponuđenom značenju.	
58-14	5216-5217	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
58-15	5218-5229	devojčicama	N	NOUN	_	_	devojčica	_	_	_	ENG30-10084295-n	1	ENG30-10084295-n	*	U kontekstu rečenice, 'devojčice' se odnosi na mlade ženske osobe koje još nisu devojke, što odgovara prvom i jedinom ponuđenom značenju.	
58-16	5229-5230	.	PUNCT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Ako niste, molim vas recite mi kako ćete pomoći da ne dođe do rata.
59-1	5230-5233	Ako	CONJ	SCONJ	_	_	ako	_	_	_	_	0	_	_	_	
59-2	5234-5239	niste	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
59-3	5239-5240	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
59-4	5241-5246	molim	V	VERB	_	_	moliti	_	_	_	ENG30-00755447-v	4	ENG30-00755447-v;ENG30-00784727-v;ENG30-00902932-v;ENG30-01068565-v	*	U ovom kontekstu, 'molim' se koristi kao učtiva molba za pomoć ili informaciju, što odgovara prvom značenju.	
59-5	5247-5250	vas	PRO	PRON	_	_	vi	_	_	_	_	0	_	_	_	
59-6	5251-5257	recite	V	VERB	_	_	reći	_	_	_	ENG30-01009240-v	3	ENG30-01009240-v;ENG30-01009821-v;ENG30-01016002-v	*	U ovom kontekstu, 'recite' znači izraziti rečima kako će netko pomoći da ne dođe do rata, što odgovara značenju 'Izraziti rečima'.	
59-7	5258-5260	mi	PRO	PRON	_	_	ja	_	_	_	_	0	_	_	_	
59-8	5261-5265	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	0	_	_	_	
59-9	5266-5270	ćete	V	AUX	_	_	hteti	_	_	_	_	0	_	_	_	
59-10	5271-5277	pomoći	V	VERB	_	_	pomoći	_	_	_	ENG30-02547586-v	5	ENG30-00082081-v;ENG30-01757338-v;ENG30-02547586-v;ENG30-02555434-v;ENG30-02735897-v	*	U ovom kontekstu, 'pomoći' znači pružiti pomoć ili biti na usluzi, što se odnosi na akcije koje se mogu preduzeti da se spriječi rat.	
59-11	5278-5280	da	CONJ	SCONJ	_	_	da	_	_	_	_	0	_	_	_	
59-12	5281-5283	ne	PAR	PART	_	_	ne	_	_	_	_	0	_	_	_	
59-13	5284-5288	dođe	V	VERB	_	_	doći	1	doći do rata	VID	CVMWE-0064[2042]	1[2042]	CVMWE-0064[2042]	*[497]	U kontekstu rečenice, ciljna reč 'doći do rata' se odnosi na stvaranje uslova koji bi mogli dovesti do rata, što odgovara značenju sa ID-jem CVMWE-0064.[2042]	
59-14	5289-5291	do	PREP	ADP	_	_	do	1	*	VID	CVMWE-0064[2042]	1[2042]	CVMWE-0064[2042]	*[497]	U kontekstu rečenice, ciljna reč 'doći do rata' se odnosi na stvaranje uslova koji bi mogli dovesti do rata, što odgovara značenju sa ID-jem CVMWE-0064.[2042]	
59-15	5292-5296	rata	N	NOUN	_	_	rat	1	*	VID	CVMWE-0064[2042]	1[2042]	CVMWE-0064[2042]	*[497]	U kontekstu rečenice, ciljna reč 'doći do rata' se odnosi na stvaranje uslova koji bi mogli dovesti do rata, što odgovara značenju sa ID-jem CVMWE-0064.[2042]	
59-16	5296-5297	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Bio je to njihov najveći brod u to vreme.
60-1	5297-5300	Bio	V	AUX	_	_	biti	_	_	_	_	0	_	_	_	
60-2	5301-5303	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
60-3	5304-5306	to	PRO	DET	_	_	taj	_	_	_	_	0	_	_	_	
60-4	5307-5313	njihov	PRO	DET	_	_	njihov	_	_	_	_	0	_	_	_	
60-5	5314-5321	najveći	A	ADJ	_	_	velik	_	_	_	ENG30-01386883-a	11	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	U kontekstu rečenice, 'najveći' se odnosi na relativnu veličinu broda u odnosu na druge brojeve u to vreme, što odgovara značenju 'relativno značajan po veličini, broji ili obimu, posebno u odnosu na druge od iste vrste'.	
60-6	5322-5326	brod	N	NOUN	_	_	brod	_	_	_	ENG30-04194289-n	3	ENG30-03813078-n;ENG30-04194289-n;ENG30-04304215-n	*	Reč 'brod' se ovde koristi u kontekstu najvećeg plovnog objekta u to vreme, što odgovara značenju plovnog objekta koji prevozi putnike ili teret.	
60-7	5327-5328	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
60-8	5329-5331	to	PRO	DET	_	_	taj	_	_	_	_	0	_	_	_	
60-9	5332-5337	vreme	N	NOUN	_	_	vreme	_	_	_	ENG30-00028270-n	12	ENG30-00028270-n;ENG30-00807078-n;ENG30-06329506-n;ENG30-11524662-n;ENG30-15122231-n;ENG30-15129927-n;ENG30-15135822-n;ENG30-15228378-n;ENG30-15228910-n;ENG30-15244650-n;ENG30-15249236-n;ENG30-15270431-n	*	U kontekstu rečenice, 'vreme' se odnosi na kontinuum u kome se događaji odvijaju, što je u skladu sa značenjem 'kontinuum iskustva u kome događaji prelaze iz budućnosti kroz sadašnjost u prošlost'.	
60-10	5337-5338	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Olimpijske igre 1916. dodeljene su Berlinu, ali su otkazane zbog Prvog svetskog rata.
61-1	5338-5348	Olimpijske	A	ADJ	http://www.wikidata.org/entity/Q5389[36]	EVENT[36]	olimpijski	_	_	_	DRJ0-209216/0	1	DRJ0-209216/0	*	U kontekstu rečenice, 'olimpijske' se odnosi na Olimpijske igre, što je direktno povezano sa olimpijadom.	
61-2	5349-5353	igre	N	NOUN	http://www.wikidata.org/entity/Q5389[36]	EVENT[36]	igra	_	_	_	CV0076	9	CV0076;ENG30-00428270-n;ENG30-00430140-n;ENG30-00430606-n;ENG30-00455599-n;ENG30-00548802-n;ENG30-00557588-n;ENG30-00947596-n;ENG30-15256915-n	CV	Kontekst se odnosi na Olimpijske igre, što je sportski događaj sa više takmičenja, što odgovara prvom značenju.	
61-3	5354-5359	1916.	A	ADJ	_	_	1916.	_	_	_	_	0	_	_	_	
61-4	5360-5369	dodeljene	V	VERB	_	_	dodeliti	_	_	_	ENG30-02261888-v	11	ENG30-00740053-v;ENG30-00750532-v;ENG30-00878876-v;ENG30-01069638-v;ENG30-01160370-v;ENG30-02255268-v;ENG30-02261888-v;ENG30-02262278-v;ENG30-02396205-v;ENG30-02475922-v;ENG30-02621853-v	CV	U ovom kontekstu, reč 'dodeljene' se odnosi na Olimpijske igre koje su date Berlinu, što odgovara značenju davanja počasti ili nagrade.	
61-5	5370-5372	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
61-6	5373-5380	Berlinu	N	PROPN	http://www.wikidata.org/entity/Q64	LOC	Berlin	_	_	_	_	0	_	_	_	
61-7	5380-5381	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
61-8	5382-5385	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	0	_	_	_	
61-9	5386-5388	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
61-10	5389-5397	otkazane	V	VERB	_	_	otkazati	_	_	_	ENG30-02477755-v	2	ENG30-01989053-v;ENG30-02477755-v	*	Značenje se odnosi na poništavanje zakazanih Olimpijskih igara zbog rata, što odgovara kontekstu rečenice.	
61-11	5398-5402	zbog	PREP	ADP	_	_	zbog	_	_	_	_	0	_	_	_	
61-12	5403-5408	Prvog	A	ADJ	http://www.wikidata.org/entity/Q361[37]	EVENT[37]	prvi	_	_	_	ENG30-01012855-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	U kontekstu rečenice, 'Prvi' se odnosi na svetski rat koji je bio pre svih ostalih u vremenu, odnosno pre Drugog svetskog rata.	
61-13	5409-5417	svetskog	A	ADJ	http://www.wikidata.org/entity/Q361[37]	EVENT[37]	svetski	1[219]	svetski rat[219]	NID[219]	ENG30-00996817-n[2043]	1[2043]	ENG30-00996817-n[2043]	*[498]	Kontekst se odnosi na Prvi svetski rat, koji je uključivao većinu velikih svetskih sila tog vremena.[2043]	
61-14	5418-5422	rata	N	NOUN	http://www.wikidata.org/entity/Q361[37]	EVENT[37]	rat	1[219]	svetski rat[219]	NID[219]	ENG30-00996817-n[2043]	1[2043]	ENG30-00996817-n[2043]	*[498]	Kontekst se odnosi na Prvi svetski rat, koji je uključivao većinu velikih svetskih sila tog vremena.[2043]	
61-15	5422-5423	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Članovi se sastaju u svojim nacionalnim delegacijama pre plenarnih sednica i drugih događaja kako bi razgovarali o zajedničkim stavovima.
62-1	5423-5430	Članovi	N	NOUN	_	_	član	_	_	_	ENG30-10307234-n	5	ENG30-06324669-n;ENG30-06392935-n;ENG30-08170686-n;ENG30-10307234-n;ENG30-13810615-n	*	U kontekstu rečenice, 'članovi' se odnosi na osobe koje su deo neke organizacije, u ovom slučaju nacionalnih delegacija.	
62-2	5431-5433	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0393[2044]	4[2044]	CVMWE-0393;ENG30-01079480-v;ENG30-02023107-v;ENG30-02486232-v[2044]	*[499]	Reč 'sastajati se' u ovom kontekstu označava skupištavanje članova u njihovim nacionalnim delegacijama pre sednica, što odgovara značenju skupiti se radi održavanja sastanka.[2044]	
62-3	5434-5441	sastaju	V	VERB	_	_	sastajati	1	sastajati se	IRV	CVMWE-0393[2044]	4[2044]	CVMWE-0393;ENG30-01079480-v;ENG30-02023107-v;ENG30-02486232-v[2044]	*[499]	Reč 'sastajati se' u ovom kontekstu označava skupištavanje članova u njihovim nacionalnim delegacijama pre sednica, što odgovara značenju skupiti se radi održavanja sastanka.[2044]	
62-4	5442-5443	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
