#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
26-9	2150-2155	jeste	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
26-10	2156-2166	nacionalna	A	ADJ	_	_	nacionalan	1[219]	nacionalna himna[219]	NID[219]	*[459]	Ovim značenjem se opisuje zvanična državna himna, što se poklapa sa kontekstom rečenice koji spominje himnu kao zvaničnu predstavu države.[2015]	http://llod.jerteh.rs/WSD/seCVMWE0216[2015]	1[2015]	Llama4	CVMWE-0216[2015]	
26-11	2167-2172	himna	N	NOUN	_	_	himna	1[219]	nacionalna himna[219]	NID[219]	*[459]	Ovim značenjem se opisuje zvanična državna himna, što se poklapa sa kontekstom rečenice koji spominje himnu kao zvaničnu predstavu države.[2015]	http://llod.jerteh.rs/WSD/seCVMWE0216[2015]	1[2015]	Llama4	CVMWE-0216[2015]	
26-12	2173-2184	Solomonovih	A	ADJ	http://www.wikidata.org/entity/Q685[14]	LOC[14]	Solomonov	_	_	_	*	_	_	0	_	_	
26-13	2185-2191	Ostrva	N	NOUN	http://www.wikidata.org/entity/Q685[14]	LOC[14]	ostrvo	_	_	_	*	_	_	0	_	_	
26-14	2191-2192	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Najrasprostranjeniji čadski jezik je hausa, zajednički jezik većeg dela unutrašnjosti na istoku Zapadne Afrike.
27-1	2192-2212	Najrasprostranjeniji	A	ADJ	_	_	rasprostranjen	_	_	_	*	Ovdje se 'rasprostranjen' koristi da opisuje nešto što je široko ili općenito prisutno, što se poklapa sa značenjem datim u kontekstu rečenice.	http://llod.jerteh.rs/WSD/seENG3001102876a	1	Llama4	ENG30-01102876-a	
27-2	2213-2219	čadski	A	ADJ	*	DEMO	čadski	_	_	_	*	Ovo značenje se odnosi na porodicu jezika, što je relevantno za kontekst koji govori o jeziku koji se koristi u unutrašnjosti Zapadne Afrike.	http://llod.jerteh.rs/WSD/seENG3006986276n	2	Llama4	ENG30-03054743-a;ENG30-06986276-n	
27-3	2220-2225	jezik	N	NOUN	_	_	jezik	_	_	_	*	Ovo značenje se odnosi na sistem reči koji se koristi u komunikaciji među ljudima ili grupama, što je relevantno za dati kontekst koji govori o jeziku kao sredstvu komunikacije u unutrašnjosti Zapadne Afrike.	http://llod.jerteh.rs/WSD/seENG3006304059n	5	Llama4	ENG30-04378123-n;ENG30-05301072-n;ENG30-06282651-n;ENG30-06304059-n;ENG30-07652995-n	
27-4	2226-2228	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
27-5	2229-2234	hausa	N	PROPN	_	_	hausa	_	_	_	_	_	_	0	_	_	
27-6	2234-2235	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
27-7	2236-2246	zajednički	A	ADJ	_	_	zajednički	_	_	_	*	Ovdje se 'zajednički' koristi da opiše jezik koji je zajednički ili uobičajen za veći deo unutrašnjosti na istoku Zapadne Afrike, što znači da je to jezik koji pripada ili se koristi od strane zajednice.	http://llod.jerteh.rs/WSD/seENG3000492677a	5	Llama4	ENG30-00492677-a;ENG30-00493012-a;ENG30-02152216-a;ENG30-02152473-a;ENG30-02635499-a	
27-8	2247-2252	jezik	N	NOUN	_	_	jezik	_	_	_	*	Ovo značenje se odnosi na sistem reči koji se koristi u komunikaciji među ljudima, što je relevantno za dati kontekst koji govori o jeziku kao sredstvu komunikacije u unutrašnjosti Zapadne Afrike.	http://llod.jerteh.rs/WSD/seENG3006304059n	5	Llama4	ENG30-04378123-n;ENG30-05301072-n;ENG30-06282651-n;ENG30-06304059-n;ENG30-07652995-n	
27-9	2253-2258	većeg	A	ADJ	_	_	velik	_	_	_	*	Ovdje se 'veći' odnosi na relativno veću veličinu ili obim, što se može prevesti kao 'relativno značajan po veličini' u kontekstu unutrašnjosti Zapadne Afrike.	http://llod.jerteh.rs/WSD/seENG3001386883a	11	Llama4	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	
27-10	2259-2263	dela	N	NOUN	_	_	deo	_	_	_	*	Ovdje se 'deo' koristi kao dio cjeline koji zajedno čini tu cjelinu, u kontekstu unutrašnjosti kao dijela većeg područja.	http://llod.jerteh.rs/WSD/seENG3005867413n	8	Llama4	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n;ENG30-13809207-n	
27-11	2264-2277	unutrašnjosti	N	NOUN	_	_	unutrašnjost	_	_	_	*	Ovdje se 'unutrašnjost' odnosi na unutrašnji dio ili region neke oblasti, što se poklapa sa značenjem prostora koji je unutar nečega.	http://llod.jerteh.rs/WSD/seENG3008588294n	1	Llama4	ENG30-08588294-n	
27-12	2278-2280	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
27-13	2281-2287	istoku	N	NOUN	_	_	istok	_	_	_	*	Ovdje se 'istok' koristi kao smer, odnosno cardinal direction, što se poklapa sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3013832355n	1	Llama4	ENG30-13832355-n	
27-14	2288-2295	Zapadne	A	ADJ	_	_	zapadni	_	_	_	*	Ovdje se 'zapadni' koristi da opiše regione ili delove sveta koji se nalaze na zapadu, što se odnosi na kulturološke ili geografske karakteristike.	http://llod.jerteh.rs/WSD/seENG3000825089a	3	Llama4	ENG30-00824321-a;ENG30-00824631-a;ENG30-00825089-a	
27-15	2296-2302	Afrike	N	PROPN	http://www.wikidata.org/entity/Q15	LOC	Afrika	_	_	_	_	_	_	0	_	_	
27-16	2302-2303	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Jerusalimsko kraljevstvo je bilo hrišćansko kraljevstvo osnovano na Levantu 1099. posle Prvog krstaškog rata.
28-1	2303-2315	Jerusalimsko	A	ADJ	http://www.wikidata.org/entity/Q1218[15]	LOC[15]	jerusalimski	_	_	_	*	_	_	0	_	_	
28-2	2316-2327	kraljevstvo	N	NOUN	http://www.wikidata.org/entity/Q1218[15]	LOC[15]	kraljevstvo	_	_	_	*	_	_	0	_	_	
28-3	2328-2330	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
28-4	2331-2335	bilo	V	AUX	_	_	biti	_	_	_	_	_	_	0	_	_	
28-5	2336-2346	hrišćansko	A	ADJ	_	_	hrišćanski	_	_	_	*	Ovo značenje se odnosi na karakteristike ili osobine vezane za hrišćanstvo, što se uklapa u kontekst rečenice koja opisuje kraljevstvo kao hrišćansko.	http://llod.jerteh.rs/WSD/seENG3002952275a	1	Llama4	ENG30-02952275-a	
28-6	2347-2358	kraljevstvo	N	NOUN	_	_	kraljevstvo	_	_	_	*	U kontekstu rečenice, 'kraljevstvo' se odnosi na teritoriju ili zemlju kojom vlada monarh, što se poklapa sa značenjem ID-a ENG30-08558155-n.	http://llod.jerteh.rs/WSD/seENG3008558155n	3	Llama4	CV0235;ENG30-08558155-n;ENG30-08591269-n	
28-7	2359-2367	osnovano	V	VERB	_	_	osnovati	_	_	_	*	U kontekstu rečenice, 'osnovati' se odnosi na stvaranje ili ustanovljenje kraljevstva, što se poklapa sa značenjem datog ID-a.	http://llod.jerteh.rs/WSD/seENG3002448185v	4	Llama4	ENG30-00636888-v;ENG30-01647672-v;ENG30-02427103-v;ENG30-02448185-v	
28-8	2368-2370	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
28-9	2371-2378	Levantu	N	PROPN	http://www.wikidata.org/entity/Q81483	LOC	Levant	_	_	_	_	_	_	0	_	_	
28-10	2379-2384	1099.	A	ADJ	_	_	1099.	_	_	_	_	_	_	0	_	_	
28-11	2385-2390	posle	PREP	ADP	_	_	posle	_	_	_	_	_	_	0	_	_	
28-12	2391-2396	Prvog	A	ADJ	http://www.wikidata.org/entity/Q51649[16]	EVENT[16]	prvi	_	_	_	*	Ovdje se 'prvi' koristi kao pridev koji označava nešto što se dogodilo prije svega ostaloga u vremenu, što se vidi iz konteksta koji govori o prvom krstaškom ratu kao početnom događaju koji je doveo do osnivanja Jerusalimskog kraljevstva.	http://llod.jerteh.rs/WSD/seENG3001010862a	7	Llama4	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	
28-13	2397-2406	krstaškog	A	ADJ	http://www.wikidata.org/entity/Q51649[16]	EVENT[16]	krstaški	1[220]	krstaški rat[220]	NID[220]	*[460]	Kontekst rečenice ukazuje na istorijski događaj koji se odnosi na srednji vek i verski motivisane vojne pohode, što se poklapa sa značenjem 'krstaški rat' kao serije verski motivisanih vojnih pohoda.[2016]	http://llod.jerteh.rs/WSD/seLLM0101[2016]	1[2016]	Llama4	LLM-0101[2016]	
28-14	2407-2411	rata	N	NOUN	http://www.wikidata.org/entity/Q51649[16]	EVENT[16]	rat	1[220]	krstaški rat[220]	NID[220]	*[460]	Kontekst rečenice ukazuje na istorijski događaj koji se odnosi na srednji vek i verski motivisane vojne pohode, što se poklapa sa značenjem 'krstaški rat' kao serije verski motivisanih vojnih pohoda.[2016]	http://llod.jerteh.rs/WSD/seLLM0101[2016]	1[2016]	Llama4	LLM-0101[2016]	
28-15	2411-2412	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Poljoprivreda u Egiptu zavisila je od ciklusa reke Nil.
29-1	2412-2425	Poljoprivreda	N	NOUN	_	_	poljoprivreda	_	_	_	*	Ovo značenje se najbolje uklapa u dati kontekst, jer se odnosi na praksu obrade zemlje ili gajenja stoke, što je relevantno za opisivanje uloge poljoprivrede u Egiptu.	http://llod.jerteh.rs/WSD/seENG3000916464n	4	Llama4	DRJ0-213890/0;ENG30-00916464-n;ENG30-01104406-n;ENG30-08075287-n	
29-2	2426-2427	u	PREP	ADP	_	_	u	_	_	_	_	_	_	0	_	_	
29-3	2428-2434	Egiptu	N	PROPN	http://www.wikidata.org/entity/Q11768	LOC	Egipat	_	_	_	_	_	_	0	_	_	
29-4	2435-2443	zavisila	V	VERB	_	_	zavisiti	_	_	_	*	U kontekstu rečenice, 'zavisiti' se odnosi na stanje ili proces koji je uslovljen ili određen nekim drugim faktorom, u ovom slučaju, ciklusom reke Nil.	http://llod.jerteh.rs/WSD/seENG3002663848v	3	Llama4	ENG30-00712708-v;ENG30-02663848-v;ENG30-02664234-v	
29-5	2444-2446	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
29-6	2447-2449	od	PREP	ADP	_	_	od	_	_	_	_	_	_	0	_	_	
29-7	2450-2457	ciklusa	N	NOUN	_	_	ciklus	_	_	_	*	Ovo značenje se odnosi na prirodne pojave koje se periodično ponavljaju, što odgovara kontekstu rečenice koji opisuje prirodni ciklus reke Nil kao osnovu poljoprivrede u Egiptu.	http://llod.jerteh.rs/WSD/seENG3007341038n	4	Llama4	ENG30-07341038-n;ENG30-07342495-n;ENG30-08377332-n;ENG30-15287830-n	
29-8	2458-2462	reke	N	NOUN	_	_	reka	_	_	_	*	U kontekstu rečenice, 'reka' se odnosi na veliki prirodni tok vode, što je primer upotrebe reči u skladu sa značenjem kao prirodna vodotok. U ovom slučaju, reč se koristi kao referenca na Nil.	http://llod.jerteh.rs/WSD/seENG3009411430n	1	Llama4	ENG30-09411430-n	
29-9	2463-2466	Nil	N	PROPN	http://www.wikidata.org/entity/Q3392	LOC	Nil	_	_	_	_	_	_	0	_	_	
29-10	2466-2467	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Godine 1942. objavio je svoju autobiografiju „Tajni život Salvadora Dalija“.
30-1	2467-2473	Godine	N	NOUN	_	_	godina	_	_	_	*	Ovdje se 'godina' odnosi na kalendarsku godinu kao period od 12 mjeseca, što odgovara značenju datom u ENG30-15202634-n.	http://llod.jerteh.rs/WSD/seENG3015202634n	5	Llama4	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
30-2	2474-2479	1942.	A	ADJ	_	_	1942.	_	_	_	_	_	_	0	_	_	
30-3	2480-2487	objavio	V	VERB	_	_	objaviti	_	_	_	*	U kontekstu rečenice, 'objavio' se odnosi na pripremu i izdavanje autobiografije za javnu distribuciju.	http://llod.jerteh.rs/WSD/seENG3000967625v	13	Llama4	ENG30-00841986-v;ENG30-00930806-v;ENG30-00932161-v;ENG30-00965871-v;ENG30-00967625-v;ENG30-00974367-v;ENG30-00977336-v;ENG30-01017001-v;ENG30-01065115-v;ENG30-01591621-v;ENG30-01717851-v;ENG30-01744611-v;ENG30-01745722-v	
30-4	2488-2490	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
30-5	2491-2496	svoju	PRO	DET	_	_	svoj	_	_	_	_	_	_	0	_	_	
30-6	2497-2511	autobiografiju	N	NOUN	_	_	autobiografija	_	_	_	*	Ovo značenje odgovara definiciji kao biografija o sebi, što se poklapa sa kontekstom gde se spominje 'Tajni život Salvadora Dalija' kao njegova autobiografija.	http://llod.jerteh.rs/WSD/seENG3006516087n	1	Llama4	ENG30-06516087-n	
30-7	2512-2513	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	0	_	_	
30-8	2513-2518	Tajni	A	ADJ	http://www.wikidata.org/entity/Q7763042[17]	WORK[17]	tajni	_	_	_	*	U kontekstu autobiografije, 'tajni' život se odnosi na život koji nije javan ili otvoren, već skriven ili neotkriven.	http://llod.jerteh.rs/WSD/seENG3002090069a	3	Llama4	ENG30-00898963-a;ENG30-00952181-a;ENG30-02090069-a	
30-9	2519-2524	život	N	NOUN	http://www.wikidata.org/entity/Q7763042[17]	WORK[17]	život	_	_	_	*	Ovdje se 'život' odnosi na tok postojanja individue, što se poklapa sa značenjem autobiografije kao priče o životu neke osobe.	http://llod.jerteh.rs/WSD/seENG3013961399n	11	Llama4	ENG30-00006269-n;ENG30-05810561-n;ENG30-09178727-n;ENG30-10260706-n;ENG30-11473291-n;ENG30-13954253-n;ENG30-13961399-n;ENG30-13963192-n;ENG30-15140405-n;ENG30-15140744-n;ENG30-15140892-n	
30-10	2525-2534	Salvadora	N	PROPN	http://www.wikidata.org/entity/Q7763042[17]	WORK[17]	Salvador	_	_	_	_	_	_	0	_	_	
30-11	2535-2541	Dalija	N	PROPN	http://www.wikidata.org/entity/Q7763042[17]	WORK[17]	Dali	_	_	_	_	_	_	0	_	_	
30-12	2541-2542	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	0	_	_	
30-13	2542-2543	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=1024 je prirodni broj koji sledi 1023 i prethodi broju 1025.
31-1	2543-2547	1024	NUM	NUM	_	_	1024	_	_	_	_	_	_	0	_	_	
31-2	2548-2550	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
31-3	2551-2559	prirodni	A	ADJ	_	_	prirodan	1[221]	prirodni broj[221]	NID[221]	*[461]	Ovim značenjem se definiše prirodan broj kao pozitivan ceo broj koji se može dobiti kao rezultat ponovljenog sabiranja jedinice.[2017]	http://llod.jerteh.rs/WSD/seENG3013728367n[2017]	1[2017]	Llama4	ENG30-13728367-n[2017]	
31-4	2560-2564	broj	N	NOUN	_	_	broj	1[221]	prirodni broj[221]	NID[221]	*[461]	Ovim značenjem se definiše prirodan broj kao pozitivan ceo broj koji se može dobiti kao rezultat ponovljenog sabiranja jedinice.[2017]	http://llod.jerteh.rs/WSD/seENG3013728367n[2017]	1[2017]	Llama4	ENG30-13728367-n[2017]	
31-5	2565-2569	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	0	_	_	
31-6	2570-2575	sledi	V	VERB	_	_	slediti	_	_	_	*	U kontekstu rečenice, 'slediti' se odnosi na biti sledeći u nizu ili redosledu, što se precizno poklapa sa značenjem ID-a ENG30-02720544-v.	http://llod.jerteh.rs/WSD/seENG3002720544v	7	Llama4	ENG30-00351406-v;ENG30-01998432-v;ENG30-02346895-v;ENG30-02406585-v;ENG30-02542280-v;ENG30-02712772-v;ENG30-02720544-v	
31-7	2576-2580	1023	NUM	NUM	_	_	1023	_	_	_	_	_	_	0	_	_	
31-8	2581-2582	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
31-9	2583-2591	prethodi	V	VERB	_	_	prethoditi	_	_	_	*	U kontekstu je naznačeno vremensko ili prostorno prethoditi, što se odnosi na broj koji dolazi prije drugog u nizu.	http://llod.jerteh.rs/WSD/seENG3001999218v	4	Llama4	ENG30-00342640-v;ENG30-01999218-v;ENG30-02407766-v;ENG30-02692686-v	
31-10	2592-2597	broju	N	NOUN	_	_	broj	_	_	_	*	Ovdje se 'broj' odnosi na kvantitetu ili iznos, što odgovara definiciji svojstva koje poseduje zbir, ukupnost ili nedefinisana količina jedinica ili pojedinaca.	http://llod.jerteh.rs/WSD/seENG3005121418n	6	Llama4	ENG30-05121418-n;ENG30-06326526-n;ENG30-06391766-n;ENG30-06596978-n;ENG30-06807198-n;ENG30-13591761-n	
31-11	2598-2602	1025	NUM	NUM	_	_	1025	_	_	_	_	_	_	0	_	_	
31-12	2602-2603	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Ojler je savladao ruski i nastanio se u Sankt Peterburgu.
32-1	2603-2608	Ojler	N	PROPN	http://www.wikidata.org/entity/Q7604	PERS	Ojler	_	_	_	_	_	_	0	_	_	
32-2	2609-2611	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
32-3	2612-2620	savladao	V	VERB	_	_	savladati	_	_	_	*	U kontekstu rečenice, 'savladati' se odnosi na nadjačavanje ili prevladavanje neke prepreke ili poteškoće, što nije direktno slučaj ovde, ali se može tumačiti kao savladati u smislu uspostavljanja kontrole ili stabilnosti u novom okruženju.	http://llod.jerteh.rs/WSD/seENG3001809321v	4	Llama4	ENG30-00634906-v;ENG30-01108148-v;ENG30-01809321-v;ENG30-02594979-v	
32-4	2621-2626	ruski	A	ADJ	*	DEMO	ruski	_	_	_	*	Ovim značenjem se opisuje veza sa Rusijom, što je relevantno za kontekst rečenice koji govori o osobi koja savladava ruski jezik i nastanjuje se u Sankt Peterburgu.	http://llod.jerteh.rs/WSD/seENG3002957276a	1	Llama4	ENG30-02957276-a	
32-5	2627-2628	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
32-6	2629-2637	nastanio	V	VERB	_	_	nastaniti	1	nastaniti se	IRV	*[462]	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na činjenicu da se osoba trajno ili polutrayno uspostavi u nekom mestu, što je slučaj sa Ojlerom koji se nastanio u Sankt Peterburgu.[2018]	http://llod.jerteh.rs/WSD/seENG3000413876v[2018]	3[2018]	Llama4	CVMWE-0229;ENG30-00413876-v;ENG30-00415044-v[2018]	
32-7	2638-2640	se	PAR	PART	_	_	se	1	*	IRV	*[462]	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na činjenicu da se osoba trajno ili polutrayno uspostavi u nekom mestu, što je slučaj sa Ojlerom koji se nastanio u Sankt Peterburgu.[2018]	http://llod.jerteh.rs/WSD/seENG3000413876v[2018]	3[2018]	Llama4	CVMWE-0229;ENG30-00413876-v;ENG30-00415044-v[2018]	
32-8	2641-2642	u	PREP	ADP	_	_	u	_	_	_	_	_	_	0	_	_	
32-9	2643-2648	Sankt	N	PROPN	http://www.wikidata.org/entity/Q656[18]	LOC[18]	Sankt	_	_	_	_	_	_	0	_	_	
32-10	2649-2659	Peterburgu	N	PROPN	http://www.wikidata.org/entity/Q656[18]	LOC[18]	Peterburg	_	_	_	_	_	_	0	_	_	
32-11	2659-2660	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Završio je i akademske studije istorije, sociologije, političkih nauka, poreskog prava i ekonomije na Univerzitetu u Upsali, a kasnije i ekonomije na Univerzitetu u Stokholmu.
33-1	2660-2667	Završio	V	VERB	_	_	završiti	_	_	_	*	U kontekstu rečenice, 'završiti' se odnosi na sticanje akademskog zvanja po svršetku studija, što se precizno poklapa sa značenjem ID-a ENG30-02264397-v.	http://llod.jerteh.rs/WSD/seENG3002264397v	4	Llama4	ENG30-00455750-v;ENG30-00484166-v;ENG30-02264397-v;ENG30-02735418-v	
33-2	2668-2670	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
33-3	2671-2672	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
33-4	2673-2682	akademske	A	ADJ	_	_	akademski	1[222]	akademske studije[222]	NID[222]	*[463]	U kontekstu rečenice, 'akademske studije' se odnosi na visokoškolsko obrazovanje koje je završio na univerzitetu, što se poklapa sa značenjem ID-a LLM-0002.[2019]	http://llod.jerteh.rs/WSD/seLLM0002[2019]	1[2019]	Llama4	LLM-0002[2019]	
33-5	2683-2690	studije	N	NOUN	_	_	studije	1[222]	akademske studije[222]	NID[222]	*[463]	U kontekstu rečenice, 'akademske studije' se odnosi na visokoškolsko obrazovanje koje je završio na univerzitetu, što se poklapa sa značenjem ID-a LLM-0002.[2019]	http://llod.jerteh.rs/WSD/seLLM0002[2019]	1[2019]	Llama4	LLM-0002[2019]	
33-6	2691-2699	istorije	N	NOUN	_	_	istorija	_	_	_	*	Ovdje se 'istorija' odnosi na akademsku disciplinu koja se bavi proučavanjem prošlih događaja vezanih za ljudska društva.	http://llod.jerteh.rs/WSD/seENG3006155567n	5	Llama4	ENG30-06155567-n;ENG30-06156752-n;ENG30-06514093-n;ENG30-15121406-n;ENG30-15123996-n	
33-7	2699-2700	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
33-8	2701-2712	sociologije	N	NOUN	_	_	sociologija	_	_	_	*	Ovo značenje se poklapa sa kontekstom rečenice jer se 'sociologija' ovde pominje kao jedna od akademskih oblasti koje je osoba studirala, što odgovara definiciji nauke koja izučava ljudska društva.	http://llod.jerteh.rs/WSD/seENG3006151693n	1	Llama4	ENG30-06151693-n	
33-9	2712-2713	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
33-10	2714-2724	političkih	A	ADJ	_	_	politički	2[223]	političke nauke[223]	NID[223]	*[464]	U kontekstu rečenice, 'političke nauke' se odnosi na studiju upravnih sistema, što potvrđuje da je ovo najpreciznije značenje.[2020]	http://llod.jerteh.rs/WSD/seENG3006148148n[2020]	1[2020]	Llama4	ENG30-06148148-n[2020]	
33-11	2725-2730	nauka	N	NOUN	_	_	nauka	2[223]	političke nauke[223]	NID[223]	*[464]	U kontekstu rečenice, 'političke nauke' se odnosi na studiju upravnih sistema, što potvrđuje da je ovo najpreciznije značenje.[2020]	http://llod.jerteh.rs/WSD/seENG3006148148n[2020]	1[2020]	Llama4	ENG30-06148148-n[2020]	
33-12	2730-2731	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
33-13	2732-2740	poreskog	A	ADJ	_	_	poreski	3[224]	poresko pravo[224]	NID[224]	*[465]	U kontekstu rečenice, 'poresko pravo' se odnosi na oblast prava vezanu za procenu i naplatu poreza, što potvrđuje njegovo značenje kao oblasti pravnih propisa koji uređuju poreske obaveze.[2021]	http://llod.jerteh.rs/WSD/seCVMWE0313[2021]	1[2021]	Llama4	CVMWE-0313[2021]	
33-14	2741-2746	prava	N	NOUN	_	_	pravo	3[224]	poresko pravo[224]	NID[224]	*[465]	U kontekstu rečenice, 'poresko pravo' se odnosi na oblast prava vezanu za procenu i naplatu poreza, što potvrđuje njegovo značenje kao oblasti pravnih propisa koji uređuju poreske obaveze.[2021]	http://llod.jerteh.rs/WSD/seCVMWE0313[2021]	1[2021]	Llama4	CVMWE-0313[2021]	
33-15	2747-2748	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
33-16	2749-2758	ekonomije	N	NOUN	_	_	ekonomija	_	_	_	*	U kontekstu rečenice, 'ekonomija' se odnosi na oblast studija ili akademsku disciplinu, što se poklapa sa značenjem 1 kao grana društvenih nauka.	http://llod.jerteh.rs/WSD/seENG3006149484n	2	Llama4	ENG30-06149484-n;ENG30-08366753-n	
33-17	2759-2761	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
33-18	2762-2774	Univerzitetu	N	NOUN	http://www.wikidata.org/entity/Q185246[19]	ORG[19]	univerzitet	_	_	_	*	_	_	0	_	_	
33-19	2775-2776	u	PREP	ADP	http://www.wikidata.org/entity/Q185246[19]	ORG[19]	u	_	_	_	_	_	_	0	_	_	
33-20	2777-2783	Upsali	N	PROPN	http://www.wikidata.org/entity/Q185246[19]	ORG[19]	Upsala	_	_	_	_	_	_	0	_	_	
33-21	2783-2784	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
33-22	2785-2786	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	0	_	_	
33-23	2787-2794	kasnije	ADV	ADV	_	_	kasnije	_	_	_	*	U kontekstu rečenice, 'kasnije' se odnosi na vremenski period koji slijedi nakon nekog prethodnog vremena, što se poklapa sa značenjem 'ENG30-00061203-b' kao vremenski odnos koji ukazuje na nešto što se dešava nakon određenog referentnog vremena.	http://llod.jerteh.rs/WSD/seENG3000061203b	2	Llama4	ENG30-00061203-b;ENG30-00155488-b	
33-24	2795-2796	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
33-25	2797-2806	ekonomije	N	NOUN	_	_	ekonomija	_	_	_	*	U kontekstu rečenice, 'ekonomija' se odnosi na oblast studija ili akademsku disciplinu, što se poklapa sa značenjem 1 kao grana društvenih nauka.	http://llod.jerteh.rs/WSD/seENG3006149484n	2	Llama4	ENG30-06149484-n;ENG30-08366753-n	
33-26	2807-2809	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
33-27	2810-2822	Univerzitetu	N	NOUN	http://www.wikidata.org/entity/Q221645[20]	ORG[20]	univerzitet	_	_	_	*	_	_	0	_	_	
33-28	2823-2824	u	PREP	ADP	http://www.wikidata.org/entity/Q221645[20]	ORG[20]	u	_	_	_	_	_	_	0	_	_	
33-29	2825-2834	Stokholmu	N	PROPN	http://www.wikidata.org/entity/Q221645[20]	ORG[20]	Stokholm	_	_	_	_	_	_	0	_	_	
33-30	2834-2835	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Kasnije je radio kao sekretar Akademije za malteški jezik (Akkademja tal-Malti).
34-1	2835-2842	Kasnije	ADV	ADV	_	_	kasnije	_	_	_	*	Ovdje se 'kasnije' koristi za označavanje vremena koje slijedi nakon nekog prethodnog vremena, što se može povezati sa značenjem 'dogadja se u vreme koje slijedi nakon referentnog vremena'.	http://llod.jerteh.rs/WSD/seENG3000061203b	2	Llama4	ENG30-00061203-b;ENG30-00155488-b	
34-2	2843-2845	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
