#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Zatim se imenuje izvestilac koji će sastaviti mišljenje Komiteta.
62-4	4845-4847	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
62-5	4848-4853	mestu	N	NOUN	_	_	mesto	_	_	_	*	Ovde „mesto“ označava konkretan deo prostora koji je zauzimao Aleksandrijski svetionik, tj. lokaciju na kojoj je stajao.	http://llod.jerteh.rs/WSD/seENG3008621598n	15	gpt-5	CV0090;ENG30-00027167-n;ENG30-00586262-n;ENG30-00721431-n;ENG30-04286128-n;ENG30-05611822-n;ENG30-06401107-n;ENG30-06483454-n;ENG30-08513718-n;ENG30-08621598-n;ENG30-08664443-n;ENG30-13777764-n;ENG30-13926786-n;ENG30-13947645-n;ENG30-14429985-n	
62-6	4854-4861	čuvenog	A	ADJ	_	_	čuven	_	_	_	*	Ovde 'čuven' znači opšte poznat i uvažen; Aleksandrijski svetionik je svetski poznat spomenik, što potvrđuje i to da je bio jedno od sedam svetskih čuda.	http://llod.jerteh.rs/WSD/seENG3001375831a	2	gpt-5	ENG30-01121402-a;ENG30-01375831-a	
62-7	4862-4877	Aleksandrijskog	A	ADJ	http://www.wikidata.org/entity/Q43244[10]	WORK[10]	aleksandrijski	_	_	_	*	Odnosi se na Aleksandrijski svetionik, tj. svetionik u Aleksandriji u Egiptu, pa označava vezu s tim gradom. Zato je značenje 'koji se odnosi na Aleksandriju' najpreciznije.	http://llod.jerteh.rs/WSD/seRSSJ620_0	1	gpt-5	RSSJ-620/0	
62-8	4878-4888	svetionika	N	NOUN	http://www.wikidata.org/entity/Q43244[10]	WORK[10]	svetionik	_	_	_	*	Odnosi se na Aleksandrijski svetionik (Faro), čuveni toranj sa svetiljkom koji je služio za navigaciju brodova. To se potpuno poklapa sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3002814860n	1	gpt-5	ENG30-02814860-n	
62-9	4888-4889	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
62-10	4890-4894	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	
62-11	4895-4897	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
62-12	4898-4901	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
62-13	4902-4907	jedno	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	_	
62-14	4908-4910	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	
62-15	4911-4916	sedam	NUM	NUM	_	_	sedam	1[212]	sedam svetskih čuda starog sveta[212]	NID[212]	*[445]	Pominje se Aleksandrijski svetionik kao jedno od 'sedam svetskih čuda starog veka', što upućuje na kanonski spisak monumentalnih dela koja su antički Grci u helenističkom dobu smatrali vrhuncem ljudske kreativnosti.[2039]	http://llod.jerteh.rs/WSD/seCVMWE0395[2039]	1[2039]	gpt-5	CVMWE-0395[2039]	
62-16	4917-4925	svetskih	A	ADJ	_	_	svetski	1[212]	sedam svetskih čuda starog sveta[212]	NID[212]	*[445]	Pominje se Aleksandrijski svetionik kao jedno od 'sedam svetskih čuda starog veka', što upućuje na kanonski spisak monumentalnih dela koja su antički Grci u helenističkom dobu smatrali vrhuncem ljudske kreativnosti.[2039]	http://llod.jerteh.rs/WSD/seCVMWE0395[2039]	1[2039]	gpt-5	CVMWE-0395[2039]	
62-17	4926-4930	čuda	N	NOUN	_	_	čudo	1[212]	sedam svetskih čuda starog sveta[212]	NID[212]	*[445]	Pominje se Aleksandrijski svetionik kao jedno od 'sedam svetskih čuda starog veka', što upućuje na kanonski spisak monumentalnih dela koja su antički Grci u helenističkom dobu smatrali vrhuncem ljudske kreativnosti.[2039]	http://llod.jerteh.rs/WSD/seCVMWE0395[2039]	1[2039]	gpt-5	CVMWE-0395[2039]	
62-18	4931-4937	starog	A	ADJ	_	_	star	1[212]	sedam svetskih čuda starog sveta[212]	NID[212]	*[445]	Pominje se Aleksandrijski svetionik kao jedno od 'sedam svetskih čuda starog veka', što upućuje na kanonski spisak monumentalnih dela koja su antički Grci u helenističkom dobu smatrali vrhuncem ljudske kreativnosti.[2039]	http://llod.jerteh.rs/WSD/seCVMWE0395[2039]	1[2039]	gpt-5	CVMWE-0395[2039]	
62-19	4938-4942	veka	N	NOUN	_	_	vek	1[212]	sedam svetskih čuda starog sveta[212]	NID[212]	*[445]	Pominje se Aleksandrijski svetionik kao jedno od 'sedam svetskih čuda starog veka', što upućuje na kanonski spisak monumentalnih dela koja su antički Grci u helenističkom dobu smatrali vrhuncem ljudske kreativnosti.[2039]	http://llod.jerteh.rs/WSD/seCVMWE0395[2039]	1[2039]	gpt-5	CVMWE-0395[2039]	
62-20	4942-4943	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Prvi odeljak (pasusi 2–14) bavi se Avgustovom političkom karijerom; beleži njegove funkcije i političke počasti koje je uživao.
63-1	4944-4948	Prvi	A	ADJ	_	_	prvi	_	_	_	*	Odnosi se na odeljak kao prvi element u nizu odeljaka, tj. onaj koji je naveden pre ostalih u nabrajanju.	http://llod.jerteh.rs/WSD/seENG3002202047a	7	gpt-5	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	
63-2	4949-4956	odeljak	N	NOUN	_	_	odeljak	_	_	_	*	U kontekstu teksta, 'prvi odeljak' označava deo pisane kompozicije koji obuhvata pasuse 2–14.	http://llod.jerteh.rs/WSD/seENG3006392001n	2	gpt-5	ENG30-06392001-n;ENG30-08220891-n	
63-3	4957-4958	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	_	
63-4	4958-4964	pasusi	N	NOUN	_	_	pasus	_	_	_	*	U izrazu 'pasusi 2–14' reč označava paragrafe, tj. odeljke teksta koji razdvajaju ideje. To precizno odgovara definiciji odvojenih delova teksta (paragrafa).	http://llod.jerteh.rs/WSD/seENG3006399995n	1	gpt-5	ENG30-06399995-n	
63-5	4965-4966	2	NUM	NUM	_	_	2	_	_	_	_	_	_	_	_	_	
63-6	4966-4967	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	_	_	
63-7	4967-4969	14	NUM	NUM	_	_	14	_	_	_	_	_	_	_	_	_	
63-8	4969-4970	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	_	
63-9	4971-4975	bavi	V	VERB	_	_	baviti	1	baviti se	IRV	*[446]	Odeljak teksta obrađuje temu Avgustove političke karijere. Ovde 'baviti se' znači tretirati nešto kao temu u pisanom delu.[2040]	http://llod.jerteh.rs/WSD/seCVMWE0012[2040]	5[2040]	gpt-5	CVMWE-0011;CVMWE-0012;CVMWE-0013;ENG30-00651145-v;ENG30-01033527-v[2040]	
63-10	4976-4978	se	PAR	PART	_	_	se	1	*	IRV	*[446]	Odeljak teksta obrađuje temu Avgustove političke karijere. Ovde 'baviti se' znači tretirati nešto kao temu u pisanom delu.[2040]	http://llod.jerteh.rs/WSD/seCVMWE0012[2040]	5[2040]	gpt-5	CVMWE-0011;CVMWE-0012;CVMWE-0013;ENG30-00651145-v;ENG30-01033527-v[2040]	
63-11	4979-4989	Avgustovom	A	ADJ	_	_	Avgustov	_	_	_	*	Reč je o prisvojnom pridevu izvedenom od imena Avgust (Augustus), koji označava pripadnost: ‘Avgustova politička karijera’.	http://llod.jerteh.rs/WSD/seCVDf318_0	1	gpt-5	CVDf-318/0	
63-12	4990-5000	političkom	A	ADJ	_	_	politički	_	_	_	*	Ovde 'politički' označava ono što se tiče politike i političara: karijera, funkcije i počasti u okviru političkog života. Ne odnosi se na mišljenje niti specifično na vladarsku profesiju.	http://llod.jerteh.rs/WSD/seENG3001814385a	3	gpt-5	ENG30-01814385-a;ENG30-02857407-a;ENG30-02857587-a	
63-13	5001-5010	karijerom	N	NOUN	_	_	karijera	_	_	_	*	Govori se o toku i napredovanju Avgustovog političkog života kroz funkcije i počasti. To odgovara opštem napretku u profesionalnoj sferi, a ne samom zanimanju.	http://llod.jerteh.rs/WSD/seENG3000282613n	2	gpt-5	ENG30-00282613-n;ENG30-00583246-n	
63-14	5010-5011	;	PUNCT	PUNCT	_	_	\;	_	_	_	_	_	_	_	_	_	
63-15	5012-5018	beleži	V	VERB	_	_	beležiti	_	_	_	*	U ovom kontekstu glagol znači ‘zapisivati/registrirati’: odeljak nabraja i upisuje njegove funkcije i političke počasti. Ne radi se o označavanju znakom niti o ispoljavanju. | Failed due to hallucination after 3 attempts.	http://llod.jerteh.rs/WSD/seNEW_SENSE	3	None	DRJ0-227354/1a.;DRJ0-227354/1b.;DRJ0-227354/2	
63-16	5019-5026	njegove	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	_	
63-17	5027-5035	funkcije	N	NOUN	_	_	funkcija	_	_	_	*	U kontekstu političke karijere, „funkcije“ se odnose na službene dužnosti i pozicije koje je Avgust obavljao. Beleže se zadaci i odgovornosti dodeljeni osobi u javnoj službi.	http://llod.jerteh.rs/WSD/seENG3000720565n	5	gpt-5	ENG30-00720565-n;ENG30-05149325-n;ENG30-06582403-n;ENG30-13440063-n;ENG30-13783816-n	
63-18	5036-5037	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
63-19	5038-5047	političke	A	ADJ	_	_	politički	_	_	_	*	Izraz 'političke počasti' odnosi se na počasti u sferi politike i javnih funkcija, tj. ono što je karakteristično za politiku i političare, a ne za stavove ili samu vladarsku profesiju.	http://llod.jerteh.rs/WSD/seENG3001814385a	3	gpt-5	ENG30-01814385-a;ENG30-02857407-a;ENG30-02857587-a	
63-20	5048-5055	počasti	N	NOUN	_	_	počast	2	*	LVC.full	*[447]	Fraza znači da je Avgust bio predmet poštovanja i da je primao političke počasti i privilegije. Kontekst nabraja funkcije i priznanja koja je dobijao tokom karijere.[2041]	http://llod.jerteh.rs/WSD/seLLM0313[2041]	1[2041]	gpt-5	LLM-0313[2041]	
63-21	5056-5060	koje	PRO	DET	_	_	koji	_	_	_	*[447]	U ovom kontekstu, 'uživati počasti' znači biti predmet poštovanja i dobijati priznanja ili privilegije, što se odnosi na Avgustove političke uspehe i priznanja koja je dobijao.[447]	http://llod.jerteh.rs/WSD/seLLM0313[447]	1[447]	ChatGPT[447]	LLM-0313[447]	
63-22	5061-5063	je	V	AUX	_	_	jesam	_	_	_	*[447]	U ovom kontekstu, 'uživati počasti' znači biti predmet poštovanja i dobijati priznanja ili privilegije, što se odnosi na Avgustove političke uspehe i priznanja koja je dobijao.[447]	http://llod.jerteh.rs/WSD/seLLM0313[447]	1[447]	ChatGPT[447]	LLM-0313[447]	
63-23	5064-5070	uživao	V	VERB	_	_	uživati	2	uživati počasti	LVC.full	*[447]	Fraza znači da je Avgust bio predmet poštovanja i da je primao političke počasti i privilegije. Kontekst nabraja funkcije i priznanja koja je dobijao tokom karijere.[2041]	http://llod.jerteh.rs/WSD/seLLM0313[2041]	1[2041]	gpt-5	LLM-0313[2041]	
63-24	5070-5071	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Sačuvani su samo fragmenti tog jezika, a glavni dokaz su pojedinačne reči citirane u latinskim tekstovima.
64-1	5072-5080	Sačuvani	A	ADJ	_	_	sačuvan	_	_	_	*	U ovom kontekstu radi se o fragmentima jezika koji su preostali, tj. očuvani od potpunog uništenja. Značenje vezano za finansijsko stanje nije primenljivo.	http://llod.jerteh.rs/WSD/seENG3000737703a	2	gpt-5	ENG30-00737703-a;ENG30-02273643-a	
64-2	5081-5083	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
64-3	5084-5088	samo	ADV	ADV	_	_	samo	_	_	_	*	‘Samo’ ovde ograničava obim na fragmente – sačuvani su isključivo fragmenti i ništa više. Naglašava se da nije sačuvano ništa drugo osim fragmenata.	http://llod.jerteh.rs/WSD/seENG3000004722b	6	gpt-5	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	
64-4	5089-5098	fragmenti	N	NOUN	_	_	fragment	_	_	_	*	Odnosi se na sačuvane, nepotpune delove jezika (fragmentarne ostatke), a ne na fizički odlomljene delove.	http://llod.jerteh.rs/WSD/seENG3007008680n	2	gpt-5	ENG30-07008680-n;ENG30-09285254-n	
64-5	5099-5102	tog	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	_	
64-6	5103-5109	jezika	N	NOUN	_	_	jezik	_	_	_	*	Ovde se 'jezik' odnosi na sistem komunikacije (jezik naroda), što je jasno iz konteksta o fragmentima jezika i rečima citiranim u latinskim tekstovima.	http://llod.jerteh.rs/WSD/seENG3006282651n	5	gpt-5	ENG30-04378123-n;ENG30-05301072-n;ENG30-06282651-n;ENG30-06304059-n;ENG30-07652995-n	
64-7	5109-5110	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
64-8	5111-5112	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	_	
64-9	5113-5119	glavni	A	ADJ	_	_	glavni	_	_	_	*	U izrazu 'glavni dokaz' reč 'glavni' znači 'najvažniji', tj. dokaz koji ima najveću važnost među dostupnim izvorima.	http://llod.jerteh.rs/WSD/seENG3001277426a	6	gpt-5	ENG30-00730215-a;ENG30-01012990-a;ENG30-01277426-a;ENG30-01472628-a;ENG30-01852174-a;ENG30-01852548-a	
64-10	5120-5125	dokaz	N	NOUN	_	_	dokaz	_	_	_	*	Odnosi se na činjenični nalaz koji pomaže da se utvrdi istinitost neke tvrdnje; u ovom slučaju, citirane reči služe kao glavni dokaz o tom jeziku.	http://llod.jerteh.rs/WSD/seENG3005824739n	6	gpt-5	ENG30-00153961-n;ENG30-05819149-n;ENG30-05824739-n;ENG30-06643408-n;ENG30-06643763-n;ENG30-06732710-n	
64-11	5126-5128	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
64-12	5129-5140	pojedinačne	A	ADJ	_	_	pojedinačan	_	_	_	*	Ovde 'pojedinačne reči' znači pojedine, zasebne (single) reči, nasuprot skupovima, što odgovara značenju 'nije podeljen ili usmeren na više od jednog objekta'.	http://llod.jerteh.rs/WSD/seENG3000539389a	4	gpt-5	ENG30-00467422-a;ENG30-00493460-a;ENG30-00539389-a;ENG30-02153174-a	
64-13	5141-5145	reči	N	NOUN	_	_	reč	_	_	_	*	Odnosi se na pojedinačne leksičke jedinice (reči) citirane u latinskim tekstovima, dakle na prepoznatljivu jedinicu jezika. Ne radi se o jeziku u celini niti o kratkoj izjavi.	http://llod.jerteh.rs/WSD/seENG3006286395n	6	gpt-5	ENG30-06283764-n;ENG30-06286395-n;ENG30-06738162-n;ENG30-07226841-n;ENG30-13627327-n;ENG30-14485526-n	
64-14	5146-5154	citirane	A	ADJ	_	_	citiran	_	_	_	*	Odnosi se na reči koje su navedene/quote u latinskim tekstovima, tj. prenete tuđim rečima. To odgovara značenju „koji je naveden, pomenut, prenet tuđim rečima”.	http://llod.jerteh.rs/WSD/seRSSJ59016_0	1	gpt-5	RSSJ-59016/0	
64-15	5155-5156	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
64-16	5157-5166	latinskim	A	ADJ	_	_	latinski	_	_	_	*	Odnosi se na tekstove napisane na latinskom jeziku. Ne odnosi se na jezike koji su nastali iz latinskog (romanske jezike).	http://llod.jerteh.rs/WSD/seENG3003080101a	2	gpt-5	ENG30-03080101-a;ENG30-03080351-a	
64-17	5167-5177	tekstovima	N	NOUN	_	_	tekst	_	_	_	*	Odnosi se na pisane latinske spise u kojima su reči citirane. Ne radi se o razlikovanju osnovnog dela od ilustracija ili fusnota.	http://llod.jerteh.rs/WSD/seENG3006387980n	2	gpt-5	ENG30-06387980-n;ENG30-06388579-n	
64-18	5177-5178	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Kako se nivoi estrogena kod žene smanjuju s menopauzom, rizik od infekcija urinarnog trakta se povećava zbog gubitka zaštitne vaginalne flore.
65-1	5179-5183	Kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	_	_	
65-2	5184-5186	se	PAR	PART	_	_	se	2	*	IRV	*[448]	Radi se o nivoima hormona koji tokom menopauze postepeno opadaju, ali ne nestaju u potpunosti. Kontekst opisuje trend smanjenja kroz vreme, a ne fizičku veličinu ili snagu.[2042]	http://llod.jerteh.rs/WSD/seENG3000433933v[2042]	4[2042]	gpt-5	CVMWE-0406;CVMWE-0407;ENG30-00431826-v;ENG30-00433933-v[2042]	
65-3	5187-5192	nivoi	N	NOUN	_	_	nivo	_	_	_	*[448]|*[449]	Odnosi se na količinu/koncentraciju estrogena kao poziciju na skali vrednosti; rečenica opisuje da ta vrednost opada tokom menopauze.	http://llod.jerteh.rs/WSD/seENG3005093890n	7	gpt-5	CV0118;ENG30-03365991-n;ENG30-05093890-n;ENG30-05131902-n;ENG30-06246896-n;ENG30-13939892-n;ENG30-14428160-n	
65-4	5193-5202	estrogena	N	NOUN	_	_	estrogen	_	_	_	*[448]|*[450]	Ovde 'estrogen' označava ženski polni hormon; pad njegovog nivoa u menopauzi utiče na vaginalnu floru i povećava rizik od urinarnih infekcija.	http://llod.jerteh.rs/WSD/seENG3014749794n	1	gpt-5	ENG30-14749794-n	
65-5	5203-5206	kod	PREP	ADP	_	_	kod	_	_	_	*[448]	U ovom kontekstu, 'smanjivati se' znači da nivoi estrogena postaju manji, što najpreciznije odgovara značenju 'postati manji'.[448]	http://llod.jerteh.rs/WSD/seENG3000431826v[448]	4[448]	ChatGPT[448]	CVMWE-0406\;CVMWE-0407\;ENG30-00431826-v\;ENG30-00433933-v[448]	
65-6	5207-5211	žene	N	NOUN	_	_	žena	_	_	_	*[448]|*[451]	U kontekstu menopauze, 'žena' označava odraslu žensku osobu u opštem medicinskom smislu, bez upućivanja na bračni status ili odnos s muškarcem.	http://llod.jerteh.rs/WSD/seENG3010787470n	4	gpt-5	ENG30-09619168-n;ENG30-10780632-n;ENG30-10787470-n;ENG30-10788852-n	
65-7	5212-5220	smanjuju	V	VERB	_	_	smanjivati	2	smanjivati se	IRV	*[448]	Radi se o nivoima hormona koji tokom menopauze postepeno opadaju, ali ne nestaju u potpunosti. Kontekst opisuje trend smanjenja kroz vreme, a ne fizičku veličinu ili snagu.[2042]	http://llod.jerteh.rs/WSD/seENG3000433933v[2042]	4[2042]	gpt-5	CVMWE-0406;CVMWE-0407;ENG30-00431826-v;ENG30-00433933-v[2042]	
65-8	5221-5222	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	_	
65-9	5223-5233	menopauzom	N	NOUN	_	_	menopauza	_	_	_	*	U rečenici 'menopauza' označava period u životu žene kada prestaje menstrualni ciklus, što je praćeno padom nivoa estrogena i posledično povećanim rizikom od urinarnih infekcija.	http://llod.jerteh.rs/WSD/seENG3015154462n	1	gpt-5	ENG30-15154462-n	
65-10	5233-5234	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
65-11	5235-5240	rizik	N	NOUN	_	_	rizik	_	_	_	*	Ovde 'rizik' označava povećanu verovatnoću izloženosti infektivnim agensima koji dovode do urinarnih infekcija, usled gubitka zaštitne vaginalne flore.	http://llod.jerteh.rs/WSD/seENG3005093293n	3	gpt-5	ENG30-00802238-n;ENG30-05093293-n;ENG30-14541852-n	
65-12	5241-5243	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	
65-13	5244-5253	infekcija	N	NOUN	_	_	infekcija	_	_	_	*	Ovde se misli na medicinsko stanje: infekcije urinarnog trakta nastaju invazijom patogenih mikroorganizama i njihovim umnožavanjem, što odgovara definiciji 2.	http://llod.jerteh.rs/WSD/seENG3013498404n	2	gpt-5	ENG30-07360647-n;ENG30-13498404-n	
65-14	5254-5263	urinarnog	A	ADJ	_	_	urinarni	1[213]	urinarni trakt[213]	NID[213]	*[452]	U kontekstu 'infekcija urinarnog trakta', termin se odnosi na sistem organa koji proizvodi, skladišti i izlučuje urin. Menopauzalne promene povećavaju rizik od infekcija baš tog sistema.[2043]	http://llod.jerteh.rs/WSD/seLLM0308[2043]	1[2043]	gpt-5	LLM-0308[2043]	
65-15	5264-5270	trakta	N	NOUN	_	_	trakt	1[213]	urinarni trakt[213]	NID[213]	*[452]	U kontekstu 'infekcija urinarnog trakta', termin se odnosi na sistem organa koji proizvodi, skladišti i izlučuje urin. Menopauzalne promene povećavaju rizik od infekcija baš tog sistema.[2043]	http://llod.jerteh.rs/WSD/seLLM0308[2043]	1[2043]	gpt-5	LLM-0308[2043]	
65-16	5271-5273	se	PAR	PART	_	_	se	3	*	IRV	*[453]	U kontekstu se opisuje da rizik od infekcija postaje veći kako se menja hormonski status. 'Povećava se' znači rasti u intenzitetu/vrednosti, što odgovara definiciji.[2044]	http://llod.jerteh.rs/WSD/seCVMWE0328[2044]	1[2044]	gpt-5	CVMWE-0328[2044]	
65-17	5274-5282	povećava	V	VERB	_	_	povećavati	3	povećavati se	IRV	*[453]	U kontekstu se opisuje da rizik od infekcija postaje veći kako se menja hormonski status. 'Povećava se' znači rasti u intenzitetu/vrednosti, što odgovara definiciji.[2044]	http://llod.jerteh.rs/WSD/seCVMWE0328[2044]	1[2044]	gpt-5	CVMWE-0328[2044]	
65-18	5283-5287	zbog	PREP	ADP	_	_	zbog	_	_	_	_	_	_	_	_	_	
65-19	5288-5295	gubitka	N	NOUN	_	_	gubitak	_	_	_	*	U frazi 'gubitak zaštitne vaginalne flore' radi se o činu gubljenja te flore usled smanjenja estrogena. To je događaj/čin koji uzrokuje povećanje rizika od infekcija.	http://llod.jerteh.rs/WSD/seENG3000067526n	7	gpt-5	ENG30-00067526-n;ENG30-00205891-n;ENG30-05162985-n;ENG30-07333649-n;ENG30-13327231-n;ENG30-13327676-n;ENG30-13509196-n	
65-20	5296-5304	zaštitne	A	ADJ	_	_	zaštitni	_	_	_	*	Flora ovde služi kao zaštita od infekcija, tj. funkcionalno pruža odbranu. Ne radi se o nečemu namenjenom ili dizajniranom za zaštitu.	http://llod.jerteh.rs/WSD/seENG3001826198a	2	gpt-5	ENG30-01826198-a;ENG30-01887076-a	
65-21	5305-5314	vaginalne	A	ADJ	_	_	vaginalan	_	_	_	*	U izrazu 'vaginalne flore' pridev označava floru koja pripada vagini. Dakle, ovde 'vaginalan' znači 'koji se odnosi na vaginu'.	http://llod.jerteh.rs/WSD/seENG3003128070a	1	gpt-5	ENG30-03128070-a	
65-22	5315-5320	flore	N	NOUN	_	_	flora	_	_	_	*	U izrazu 'vaginalna flora' reč označava zajednicu mikroorganizama (naročito bakterija) karakterističnih za vaginu, čiji gubitak povećava rizik od infekcija.	http://llod.jerteh.rs/WSD/seCV0262	2	gpt-5	CV0262;ENG30-08436759-n	
65-23	5320-5321	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Ovo joj je prvi put da je u nekoga zaljubljena.
66-1	5322-5325	Ovo	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	_	
66-2	5326-5329	joj	PRO	PRON	_	_	ona	_	_	_	_	_	_	_	_	_	
66-3	5330-5332	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
66-4	5333-5337	prvi	A	ADJ	_	_	prvi	_	_	_	*	U izrazu 'prvi put' označava najraniju pojavu u vremenu; ovo je prva situacija koja prethodi svim kasnijim.	http://llod.jerteh.rs/WSD/seENG3001012855a	7	gpt-5	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	
66-5	5338-5341	put	PAR	PART	_	_	put	_	_	_	_	_	_	_	_	_	
66-6	5342-5344	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	
66-7	5345-5347	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
66-8	5348-5349	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
66-9	5350-5356	nekoga	PRO	PRON	_	_	neko	_	_	_	_	_	_	_	_	_	
66-10	5357-5368	zaljubljena	V	VERB	_	_	zaljubiti	_	_	_	*	U rečenici se kaže da je prvi put zaljubljena u nekoga. To tačno odgovara značenju 'osetiti ljubav prema nekome; početi voleti'.	http://llod.jerteh.rs/WSD/seRSSJ13794_0	1	gpt-5	RSSJ-13794/0	
66-11	5368-5369	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Rani pokušaji letenja na ljudski pogon bili su neuspešni zbog teškoća u postizanju visokog odnosa snage i težine.
67-1	5370-5374	Rani	A	ADJ	_	_	ran	_	_	_	*	'Rani' se odnosi na pokušaje na samom početku razvoja letenja na ljudski pogon, dakle na događaje koji su se desili pre uobičajenog ili očekivanog vremena uspeha.	http://llod.jerteh.rs/WSD/seENG3000812952a	2	gpt-5	ENG30-00812952-a;ENG30-00819852-a	
67-2	5375-5383	pokušaji	N	NOUN	_	_	pokušaj	_	_	_	*	U kontekstu se misli na planske i svesne napore da se ostvari letenje na ljudski pogon. Ne naglašava se kratkotrajnost, već ozbiljan poduhvat.	http://llod.jerteh.rs/WSD/seENG3000786195n	2	gpt-5	ENG30-00786195-n;ENG30-00787061-n	
67-3	5384-5391	letenja	N	NOUN	_	_	letenje	_	_	_	*	U kontekstu se govori o kretanju kroz vazduh pomoću ljudskog pogona, pa 'letenje' označava radnju kretanja kroz vazduh.	http://llod.jerteh.rs/WSD/seRSSJ23650_0	1	gpt-5	RSSJ-23650/0	
67-4	5392-5394	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
67-5	5395-5402	ljudski	A	ADJ	_	_	ljudski	_	_	_	*	U izrazu 'ljudski pogon' pridev označava da pogon potiče od ljudi, tj. odnosi se na čoveka/ljude.	http://llod.jerteh.rs/WSD/seENG3002743391a	3	gpt-5	ENG30-01258617-a;ENG30-02743261-a;ENG30-02743391-a	
67-6	5403-5408	pogon	N	NOUN	_	_	pogon	_	_	_	*	U izrazu 'na ljudski pogon' pogon označava da energiju/propulziju obezbeđuje čovek, tj. primenu sile za pokretanje letelice. Ne odnosi se na određeni mehanički sklop niti na računski uređaj.	http://llod.jerteh.rs/WSD/seENG3000103834n	3	gpt-5	ENG30-00103834-n;ENG30-03242995-n;ENG30-03243218-n	
67-7	5409-5413	bili	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
67-8	5414-5416	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
67-9	5417-5426	neuspešni	A	ADJ	_	_	neuspešan	_	_	_	*	Odnosi se na to da pokušaji nisu uspeli, tj. imali su nepovoljan ishod. Ne tiče se finansijske nesolventnosti.	http://llod.jerteh.rs/WSD/seENG3002333453a	2	gpt-5	ENG30-02253104-a;ENG30-02333453-a	
67-10	5427-5431	zbog	PREP	ADP	_	_	zbog	_	_	_	_	_	_	_	_	_	
