#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Mnogo je siromaštva i nezaposlenosti.
43-15	3235-3237	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
43-16	3238-3242	palo	V	VERB	_	_	pasti	_	_	_	*	simple_wsd - ENG30-02434859-v:0.8767::zauzmeti mesto u vojnoj formaciji ili poretku - ENG30-00030647-v:0.8225::kolabirati usled umora, bolesti ili iznenadnog napada - ENG30-01985923-v:0.8172::pasti ili se spustiti na niže mesto ili nivo	http://llod.jerteh.rs/WSD/seENG3002434859v	12	tesla_wsd	ENG30-00030647-v;ENG30-00342443-v;ENG30-00432839-v;ENG30-01542668-v;ENG30-01972298-v;ENG30-01976841-v;ENG30-01985923-v;ENG30-02304507-v;ENG30-02385153-v;ENG30-02434859-v;ENG30-02620213-v;ENG30-02756821-v	
43-17	3243-3250	Asirsko	A	ADJ	http://www.wikidata.org/entity/Q10914393[10]	LOC[10]	asirski	_	_	_	*	simple_wsd - DRS0-397146/0.0:0.8300::koji se odnosi na Asiriju i Asirce.	http://llod.jerteh.rs/WSD/seDRS0397146_0.0	1	tesla_wsd	DRS0-397146/0.0	
43-18	3251-3258	carstvo	N	NOUN	http://www.wikidata.org/entity/Q10914393[10]	LOC[10]	carstvo	_	_	_	*	simple_wsd - ENG30-07940552-n:0.8762::Jedna od sedam bioloških kategorija: Monera ili Protoctista ili Plantae ili Fungi ili Animalia. - ENG30-08052413-n:0.8156::grupa zemalja pod jedinstvenom vlašću - ENG30-08557482-n:0.7642::zemlja kojom upravlja car ili carica	http://llod.jerteh.rs/WSD/seENG3007940552n	4	tesla_wsd	ENG30-07940448-n;ENG30-07940552-n;ENG30-08052413-n;ENG30-08557482-n	
43-19	3258-3259	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Počeli su građevinski radovi na grobljanskom zidu i kapiji.
44-1	3259-3265	Počeli	V	VERB	_	_	početi	_	_	_	*	simple_wsd - ENG30-02608347-v:0.8143::imati početak, u vremenskom, prostornom ili vrednosnom smislu - ENG30-02379528-v:0.7502::započeti rad ili delovanje u određenom kapacitetu, na određenoj dužnosti ili na određenom poslu - ENG30-01070777-v:0.7469::početi govoriti, razumeti, čitati i pisati kakav jezik	http://llod.jerteh.rs/WSD/seENG3002608347v	8	tesla_wsd	ENG30-00345761-v;ENG30-01070777-v;ENG30-02379528-v;ENG30-02600948-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v;ENG30-02679227-v	
44-2	3266-3268	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
44-3	3269-3280	građevinski	A	ADJ	_	_	građevinski	1[174]	građevinski radovi[174]	NID[174]	*[403]	simple_wsd - CVMWE-0108:0.7936::skup aktivnosti koji se provode kako bi se izgradile, obnovile ili modifikovale građevine i infrastrukturni objekti[2030]	http://llod.jerteh.rs/WSD/seCVMWE0108[2030]	1[2030]	tesla_wsd	CVMWE-0108[2030]	
44-4	3281-3287	radovi	N	NOUN	_	_	rad	1[174]	građevinski radovi[174]	NID[174]	*[403]	simple_wsd - CVMWE-0108:0.7936::skup aktivnosti koji se provode kako bi se izgradile, obnovile ili modifikovale građevine i infrastrukturni objekti[2030]	http://llod.jerteh.rs/WSD/seCVMWE0108[2030]	1[2030]	tesla_wsd	CVMWE-0108[2030]	
44-5	3288-3290	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
44-6	3291-3303	grobljanskom	A	ADJ	_	_	grobljanski	_	_	_	*	simple_wsd - DRJ0-234200/0:0.7047::koji se odnosi na groblje, koji pripada groblju; koji je kao na groblju:	http://llod.jerteh.rs/WSD/seDRJ0234200_0	1	tesla_wsd	DRJ0-234200/0	
44-7	3304-3308	zidu	N	NOUN	_	_	zid	_	_	_	*	simple_wsd - ENG30-09214581-n:0.8066::sve što služi tome da šta razdvojenim zadrži ometanjem vida ili pristupa - ENG30-04546855-n:0.7286::Arhitektonska pregrada čija visina i dužina su veći od širine; koristi se da podeli ili zatvori neki prostor ili da pod… - ENG30-04547592-n:0.7249::zidana ograda (kao oko imanja ili bašte)	http://llod.jerteh.rs/WSD/seENG3009214581n	5	tesla_wsd	ENG30-04546855-n;ENG30-04547592-n;ENG30-04547821-n;ENG30-05604254-n;ENG30-09214581-n	
44-8	3309-3310	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
44-9	3311-3317	kapiji	N	NOUN	_	_	kapija	_	_	_	*	simple_wsd - ENG30-03224032-n:0.9049::ulaz (prostor u zidu) kroz kojise ulazi u ili izlazi iz sobe ili zgrade; prostor koji vrata mogu zatvoriti - ENG30-03427656-n:0.8265::računarsko kolo sa više ulaza ali samo jednim izlazom koje se aktivira određenom kombinacijom ulaza - ENG30-03427296-n:0.7221::Pokretna pregrada nalik vratima u zidu ili ogradi.	http://llod.jerteh.rs/WSD/seENG3003224032n	4	tesla_wsd	ENG30-03224032-n;ENG30-03427296-n;ENG30-03427656-n;ENG30-03427909-n	
44-10	3317-3318	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Kraljica Viktorija i princ Albert bili su rešeni da njihov najstariji sin dobije obrazovanje koje bi ga pripremilo da bude uzoran ustavni monarh.
45-1	3318-3326	Kraljica	N	NOUN	http://www.wikidata.org/entity/Q19643	ROLE	kraljica	_	_	_	*	simple_wsd - ENG30-02313008-n:0.9912::Jedina plodna ženka u koloniji društvenih insekata kao što su pčele i mravi i termiti; njena funkcija je da leže jaja. - ENG30-04033425-n:0.8729::Jedna od četiri karte iz špila na čijem je licu slika kraljice. - ENG30-04033287-n:0.8441::najjača figura u šahu	http://llod.jerteh.rs/WSD/seENG3002313008n	4	tesla_wsd	ENG30-02313008-n;ENG30-04033287-n;ENG30-04033425-n;ENG30-10499355-n	
45-2	3327-3336	Viktorija	N	PROPN	http://www.wikidata.org/entity/Q9439	PERS	Viktorija	_	_	_	_	_	_	_	_	_	
45-3	3337-3338	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
45-4	3339-3344	princ	N	NOUN	http://www.wikidata.org/entity/Q2747456	ROLE	princ	_	_	_	*	simple_wsd - ENG30-10472799-n:0.8382::muški član kraljevske porodice osim suverena (posebno sin suverena)	http://llod.jerteh.rs/WSD/seENG3010472799n	1	tesla_wsd	ENG30-10472799-n	
45-5	3345-3351	Albert	N	PROPN	http://www.wikidata.org/entity/Q152245	PERS	Albert	_	_	_	_	_	_	_	_	_	
45-6	3352-3356	bili	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
45-7	3357-3359	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
45-8	3360-3366	rešeni	A	ADJ	_	_	rešen	_	_	_	*	simple_wsd - ENG30-02267012-a:0.7477::koji je objašnjen ili odgovoren	http://llod.jerteh.rs/WSD/seENG3002267012a	1	tesla_wsd	ENG30-02267012-a	
45-9	3367-3369	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	
45-10	3370-3376	njihov	PRO	DET	_	_	njihov	_	_	_	_	_	_	_	_	_	
45-11	3377-3387	najstariji	A	ADJ	_	_	star	_	_	_	*	simple_wsd - ENG30-00127137-a:0.9238::upravo prethodi nečemu drugom u vremenu ili redosledu - ENG30-01643620-a:0.8620::(Posebno o ljudima) koji žive dosta dugo i dospeli su određenog doba; koji nisu mladi. - ENG30-01728614-a:0.8146::pripada davnim vremenima, posebno istorijskom periodu pre pada Zapadnog Rimskog Carstva	http://llod.jerteh.rs/WSD/seENG3000127137a	6	tesla_wsd	ENG30-00127137-a;ENG30-00820219-a;ENG30-01588419-a;ENG30-01638438-a;ENG30-01643620-a;ENG30-01728614-a	
45-12	3388-3391	sin	N	NOUN	_	_	sin	_	_	_	*	simple_wsd - ENG30-13787379-n:0.7931::odnos naspramne stranice i hipotenuze u pravouglom trouglu - ENG30-10624074-n:0.7532::Muški potomak čoveka.	http://llod.jerteh.rs/WSD/seENG3013787379n	2	tesla_wsd	ENG30-10624074-n;ENG30-13787379-n	
45-13	3392-3398	dobije	V	VERB	_	_	dobiti	_	_	_	*	simple_wsd - ENG30-02247390-v:0.8617::Biti prodat za određenu cenu. - ENG30-00094460-v:0.8600::promeniti se (u pogledu fizičkih karakteristika i atributa) - ENG30-00087736-v:0.8516::biti pogođen bolešću, postati žrtva bolesti	http://llod.jerteh.rs/WSD/seENG3002247390v	19	tesla_wsd	ENG30-00056930-v;ENG30-00065639-v;ENG30-00087736-v;ENG30-00094460-v;ENG30-00522751-v;ENG30-00524682-v;ENG30-01108148-v;ENG30-02108654-v;ENG30-02109645-v;ENG30-02210119-v;ENG30-02238085-v;ENG30-02247390-v;ENG30-02288295-v;ENG30-02292125-v;ENG30-02293148-v;ENG30-02315525-v;ENG30-02355596-v;ENG30-02359340-v;ENG30-02611373-v	
45-14	3399-3410	obrazovanje	N	NOUN	_	_	obrazovanje	_	_	_	*	simple_wsd - ENG30-05984287-n:0.8911::Znanje stečeno učenjem i podučavanjem. - ENG30-00611433-n:0.8901::profesija obrazovanja (posebno u školama i na univerzitetima) - ENG30-01129532-n:0.8817::odgajiti nekoga tako da bude prihvaćen kao član zajednice	http://llod.jerteh.rs/WSD/seENG3005984287n	8	tesla_wsd	ENG30-00611433-n;ENG30-00883297-n;ENG30-01129363-n;ENG30-01129532-n;ENG30-05660937-n;ENG30-05753564-n;ENG30-05757536-n;ENG30-05984287-n	
45-15	3411-3415	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	
45-16	3416-3418	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
45-17	3419-3421	ga	PRO	PRON	_	_	on	_	_	_	_	_	_	_	_	_	
45-18	3422-3432	pripremilo	V	VERB	_	_	pripremiti	_	_	_	*	simple_wsd - ENG30-00602805-v:0.9442::proći trening ili obuku radi pripreme za određenu ulogu, funkciju ili profesiju - ENG30-02387034-v:0.8302::pripremiti (nekoga) za buduću ulogu ili dužnost - ENG30-01754271-v:0.8080::Pripremiti verbalno; bilo za pisanu ili govornu isporuku.	http://llod.jerteh.rs/WSD/seENG3000602805v	3	tesla_wsd	ENG30-00602805-v;ENG30-01754271-v;ENG30-02387034-v	
45-19	3433-3435	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	
45-20	3436-3440	bude	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
45-21	3441-3447	uzoran	A	ADJ	_	_	uzoran	_	_	_	*	simple_wsd - ENG30-02586446-a:0.7221::vredan imitacije - ENG30-01751201-a:0.7006::koji je u skladu sa krajnjim standardom savršenstva ili izvrsnosti; oličenje ideala	http://llod.jerteh.rs/WSD/seENG3002586446a	2	tesla_wsd	ENG30-01751201-a;ENG30-02586446-a	
45-22	3448-3455	ustavni	A	ADJ	_	_	ustavan	_	_	_	*	simple_wsd - ENG30-00179925-a:0.9123::koga odobrava ustav ili je u saglasnosti s ustavom ili funkcioniše u okvirima ustava - ENG30-02594370-a:0.7789::Koji je zasnovan ili se odnosi na ustav. - ENG30-00715830-a:0.7764::koji ima vrhovnu zakonodavnu vlast koja počiva na telu ministara koji su izabrani i odgovorni zakonodavnom telu ili par…	http://llod.jerteh.rs/WSD/seENG3000179925a	3	tesla_wsd	ENG30-00179925-a;ENG30-00715830-a;ENG30-02594370-a	
45-23	3456-3462	monarh	N	NOUN	http://www.wikidata.org/entity/Q116	ROLE	monarh	_	_	_	*	simple_wsd - ENG30-10231515-n:0.8186::muški suveren; vladar kraljevstva - ENG30-10628644-n:0.7939::gospodar države koji to postaje nasleđivanjem	http://llod.jerteh.rs/WSD/seENG3010231515n	2	tesla_wsd	ENG30-10231515-n;ENG30-10628644-n	
45-24	3462-3463	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Kao i sumatranskom nosorogu, potrebna mu je so u ishrani.
46-1	3463-3466	Kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	_	
46-2	3467-3468	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
46-3	3469-3481	sumatranskom	A	ADJ	*	DEMO	sumatranski	1[175]	sumatranski nosorog[175]	NID[175]	*[404]	simple_wsd - LLM-0253:0.7577::Ugrožena vrsta velikog sisara sa ostrva Sumatre i Bornea.[2031]	http://llod.jerteh.rs/WSD/seLLM0253[2031]	1[2031]	tesla_wsd	LLM-0253[2031]	
46-4	3482-3490	nosorogu	N	NOUN	_	_	nosorog	1[175]	sumatranski nosorog[175]	NID[175]	*[404]	simple_wsd - LLM-0253:0.7577::Ugrožena vrsta velikog sisara sa ostrva Sumatre i Bornea.[2031]	http://llod.jerteh.rs/WSD/seLLM0253[2031]	1[2031]	tesla_wsd	LLM-0253[2031]	
46-5	3490-3491	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
46-6	3492-3500	potrebna	A	ADJ	_	_	potreban	_	_	_	*	simple_wsd - ENG30-02526925-a:0.6674::koji se želi, traži - ENG30-01462625-a:0.6360::koji je okarakterisan osećajem ili pokazuje nežnu naklonost prema	http://llod.jerteh.rs/WSD/seENG3002526925a	2	tesla_wsd	ENG30-01462625-a;ENG30-02526925-a	
46-7	3501-3503	mu	PRO	PRON	_	_	on	_	_	_	_	_	_	_	_	_	
46-8	3504-3506	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
46-9	3507-3509	so	N	NOUN	_	_	so	_	_	_	*	simple_wsd - ENG30-15010703-n:0.8502::Jedinjenje koje se dobija tako što se vodonik u kiselini zameni metalom ili radikalom koji se ponaša kao metal. - ENG30-14672023-n:0.7908::čvrsti beli kristali koga čine mahom natrijum hlorid (NaCl)	http://llod.jerteh.rs/WSD/seENG3015010703n	2	tesla_wsd	ENG30-14672023-n;ENG30-15010703-n	
46-10	3510-3511	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
46-11	3512-3519	ishrani	N	NOUN	_	_	ishrana	_	_	_	*	simple_wsd - ENG30-00838098-n:0.7627::proces unošenja hrane u telo kroz usta (kao jelom) - ENG30-07560903-n:0.7623::uobičajena hrana i piće koje konzumira organizam (osoba ili životinja) - ENG30-05811214-n:0.7264::sve što daje mentalni podsticaj za razmišljanje	http://llod.jerteh.rs/WSD/seENG3000838098n	4	tesla_wsd	ENG30-00838098-n;ENG30-05811214-n;ENG30-07560903-n;ENG30-07561112-n	
46-12	3519-3520	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Ova knjiga je sačuvana u rukopisu.
47-1	3520-3523	Ova	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	_	
47-2	3524-3530	knjiga	N	NOUN	_	_	knjiga	_	_	_	*	simple_wsd - ENG30-06394865-n:0.9671::veliki deo dugačke pisane celine - ENG30-02870092-n:0.9317::Fizički objekat koji se sastoji od određenog broja povezanih stranica. - ENG30-06413579-n:0.9059::obično velika i učena knjiga	http://llod.jerteh.rs/WSD/seENG3006394865n	4	tesla_wsd	ENG30-02870092-n;ENG30-06394865-n;ENG30-06410904-n;ENG30-06413579-n	
47-3	3531-3533	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
47-4	3534-3542	sačuvana	V	VERB	_	_	sačuvati	_	_	_	*	simple_wsd - ENG30-02733122-v:0.9892::održavati u sigurnosti od povrede, štete ili opasnosti - ENG30-02551832-v:0.9666::dovesti u sigurnost; doneti bezbednost - ENG30-02269143-v:0.9626::šta oprezno i skromno upotrebljavati	http://llod.jerteh.rs/WSD/seENG3002733122v	8	tesla_wsd	ENG30-02225492-v;ENG30-02269143-v;ENG30-02280132-v;ENG30-02283324-v;ENG30-02283716-v;ENG30-02551832-v;ENG30-02636516-v;ENG30-02733122-v	
47-5	3543-3544	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
47-6	3545-3553	rukopisu	N	NOUN	_	_	rukopis	_	_	_	*	simple_wsd - ENG30-06390512-n:0.9786::Materijal koji treba da se štampa; isključivo grafički materijal. - ENG30-00614730-n:0.9378::Aktivnost pisanja rukom. - ENG30-06341525-n:0.7759::forma književnog dela predata za objavljivanje	http://llod.jerteh.rs/WSD/seENG3006390512n	3	tesla_wsd	ENG30-00614730-n;ENG30-06341525-n;ENG30-06390512-n	
47-7	3553-3554	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Ova vakcina uz to može da spreči bolest kod nevakcinisane dece smanjivanjem broja aktivno inficiranih.
48-1	3554-3557	Ova	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	_	
48-2	3558-3565	vakcina	N	NOUN	_	_	vakcina	_	_	_	*	simple_wsd - ENG30-04517535-n:0.8778::imunogen koji se sastoji od suspenzije oslabljenih ili mrtvih patogenih ćelija ubrizganih radi stimulisanja proizvodnje…	http://llod.jerteh.rs/WSD/seENG3004517535n	1	tesla_wsd	ENG30-04517535-n	
48-3	3566-3568	uz	PREP	ADP	_	_	uz	1[176]	uz to[176]	AdvID[176]	*[405]	simple_wsd - LLM-0312:0.7492::Pored toga; dodatno; štagod.[2032]	http://llod.jerteh.rs/WSD/seLLM0312[2032]	1[2032]	tesla_wsd	LLM-0312[2032]	
48-4	3569-3571	to	PRO	DET	_	_	taj	1[176]	uz to[176]	AdvID[176]	*[405]	simple_wsd - LLM-0312:0.7492::Pored toga; dodatno; štagod.[2032]	http://llod.jerteh.rs/WSD/seLLM0312[2032]	1[2032]	tesla_wsd	LLM-0312[2032]	
48-5	3572-3576	može	V	VERB	_	_	moći	_	_	_	*	simple_wsd - ENG30-02523221-v:0.6858::Istrajati ili uspevati.	http://llod.jerteh.rs/WSD/seENG3002523221v	1	tesla_wsd	ENG30-02523221-v	
48-6	3577-3579	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	
48-7	3580-3586	spreči	V	VERB	_	_	sprečiti	_	_	_	*	simple_wsd - ENG30-02452885-v:0.9046::onemogućiti da nešto nastane ili se dogodi; imati efekat prevencije - ENG30-02450505-v:0.8918::Sprečiti da se nešto desi ili da bude u određenom stanju. - ENG30-02453321-v:0.8686::delovati tako da se nešto nepovoljno ne dogodi	http://llod.jerteh.rs/WSD/seENG3002452885v	4	tesla_wsd	ENG30-02450505-v;ENG30-02452885-v;ENG30-02453321-v;ENG30-02558172-v	
48-8	3587-3593	bolest	N	NOUN	_	_	bolest	_	_	_	*	simple_wsd - ENG30-14070360-n:0.9429::Narušenost zdravlja ili stanje nenormalnog funkcionisanja. - ENG30-14061805-n:0.7938::Oštećenje normalne fiziološke funkcije koje pogađa deo ili ceo organizam.	http://llod.jerteh.rs/WSD/seENG3014070360n	2	tesla_wsd	ENG30-14061805-n;ENG30-14070360-n	
48-9	3594-3597	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	_	
48-10	3598-3611	nevakcinisane	A	ADJ	_	_	nevakcinisan	_	_	_	*	simple_wsd - ENG30-02363093-a:0.7931::koji nije vakcinisan	http://llod.jerteh.rs/WSD/seENG3002363093a	1	tesla_wsd	ENG30-02363093-a	
48-11	3612-3616	dece	N	NOUN	_	_	deca	_	_	_	*	simple_wsd - DRS0-457358/0.0:0.9290::ljudi u ranom uzrastu života; sinovi i kćeri u odnosu na roditelje; mlade osobe koje još nisu odrasle. - DRS0-457359/0.0:0.7884::zb. im. od dete.	http://llod.jerteh.rs/WSD/seDRS0457358_0.0	2	tesla_wsd	DRS0-457358/0.0;DRS0-457359/0.0	
48-12	3617-3629	smanjivanjem	N	NOUN	_	_	smanjivanje	_	_	_	*	simple_wsd - ENG30-13547677-n:0.8827::bilo koji proces u kome se elektroni dodaju atomu ili jonu (kao uklanjanjem kiseonika ili dodavanjem vodonika); uvek na… - ENG30-00351638-n:0.8281::Čin smanjivanja ili redukovanja nečega. - ENG30-00192300-n:0.7794::čin umanjivanja složenosti	http://llod.jerteh.rs/WSD/seENG3013547677n	3	tesla_wsd	ENG30-00192300-n;ENG30-00351638-n;ENG30-13547677-n	
48-13	3630-3635	broja	N	NOUN	_	_	broj	_	_	_	*	simple_wsd - ENG30-06326526-n:0.9608::gramatička kategorija svih promenljivih reči kojom se izražava kontrast jednina/množina/dual u zavisnosti od broja enti… - ENG30-06807198-n:0.8226::Simbol koji se koristi za predstavljanje brojeva. - ENG30-06596978-n:0.8011::Jedan iz serije koja se periodično izdaje.	http://llod.jerteh.rs/WSD/seENG3006326526n	6	tesla_wsd	ENG30-05121418-n;ENG30-06326526-n;ENG30-06391766-n;ENG30-06596978-n;ENG30-06807198-n;ENG30-13591761-n	
48-14	3636-3643	aktivno	ADV	ADV	_	_	aktivno	_	_	_	*	simple_wsd - DRJ0-224568/0:0.9534::na aktivan način, zalažući se, angažovano, delatno, marljivo:	http://llod.jerteh.rs/WSD/seDRJ0224568_0	1	tesla_wsd	DRJ0-224568/0	
48-15	3644-3655	inficiranih	A	ADJ	_	_	inficiran	_	_	_	*	simple_wsd - RSSJ-17321/0:0.8551::koji je zaražen mikroorganizmima, virusima ili bakterijama.	http://llod.jerteh.rs/WSD/seRSSJ17321_0	1	tesla_wsd	RSSJ-17321/0	
48-16	3655-3656	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Leti temperatura dostiže 35 stepeni Celzijusa.
49-1	3656-3660	Leti	ADV	ADV	_	_	leti	_	_	_	*	simple_wsd - DRJ0-199333/0:0.7101::za vreme leta, dok traje leto, tokom leta.	http://llod.jerteh.rs/WSD/seDRJ0199333_0	1	tesla_wsd	DRJ0-199333/0	
49-2	3661-3672	temperatura	N	NOUN	_	_	temperatura	_	_	_	*	simple_wsd - ENG30-05011790-n:0.9054::Stepen zagrejanosti ili hladnoće tela ili sredine. - ENG30-05725378-n:0.8838::osećaj hladnoće ili toplote tela - ENG30-14365356-n:0.8652::porast temperature tela; često simptom infekcije	http://llod.jerteh.rs/WSD/seENG3005011790n	3	tesla_wsd	ENG30-05011790-n;ENG30-05725378-n;ENG30-14365356-n	
49-3	3673-3680	dostiže	V	VERB	_	_	dostignuti	_	_	_	*	simple_wsd - ENG30-02020590-v:0.9034::Doći na odredište ili određenu tačku ili nivo. - ENG30-02355596-v:0.8056::postići bod ili cilj	http://llod.jerteh.rs/WSD/seENG3002020590v	2	tesla_wsd	ENG30-02020590-v;ENG30-02355596-v	
49-4	3681-3683	35	NUM	NUM	_	_	35	_	_	_	_	_	_	_	_	_	
49-5	3684-3691	stepeni	N	NOUN	_	_	stepen	1[177]	stepen Celzijusa[177]	NID[177]	*[406]	simple_wsd - LLM-0248:0.7030::Jedinica za merenje temperature na skali gde se voda ledi na 0, a ključa na 100.[2033]	http://llod.jerteh.rs/WSD/seLLM0248[2033]	1[2033]	tesla_wsd	LLM-0248[2033]	
49-6	3692-3701	Celzijusa	N	PROPN	_	_	Celzijus	1[177]	stepen Celzijusa[177]	NID[177]	*[406]	simple_wsd - LLM-0248:0.7030::Jedinica za merenje temperature na skali gde se voda ledi na 0, a ključa na 100.[2033]	http://llod.jerteh.rs/WSD/seLLM0248[2033]	1[2033]	tesla_wsd	LLM-0248[2033]	
49-7	3701-3702	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Završilo bi se Napoleonovim potpunim porazom.
50-1	3702-3710	Završilo	V	VERB	_	_	završiti	1	završiti se	IRV	*[407]	simple_wsd - ENG30-02610628-v:0.6814::Doći do kraja.[2034]	http://llod.jerteh.rs/WSD/seENG3002610628v[2034]	1[2034]	tesla_wsd	ENG30-02610628-v[2034]	
50-2	3711-3713	bi	V	AUX	_	_	biti	_	_	_	*[407]	_	_	_	_	_	
50-3	3714-3716	se	PAR	PART	_	_	se	1	*	IRV	*[407]	simple_wsd - ENG30-02610628-v:0.6814::Doći do kraja.[2034]	http://llod.jerteh.rs/WSD/seENG3002610628v[2034]	1[2034]	tesla_wsd	ENG30-02610628-v[2034]	
50-4	3717-3729	Napoleonovim	A	ADJ	_	_	Napoleonov	_	_	_	*	simple_wsd - ENG30-03035876-a:0.8442::odnosi se na ili je sličan Napoleonu Bonaparti	http://llod.jerteh.rs/WSD/seENG3003035876a	1	tesla_wsd	ENG30-03035876-a	
50-5	3730-3738	potpunim	A	ADJ	_	_	potpun	_	_	_	*	simple_wsd - ENG30-00522885-a:0.9529::potpun u obimu ili stepenu i u svakom pogledu - ENG30-01520091-a:0.9261::koji je bez ograničenja; neformalno se koristi kao pojačivač (često pežorativni) - ENG30-00516360-a:0.8981::nije podeljen na delove ili udele; čini nepodeljenu celinu	http://llod.jerteh.rs/WSD/seENG3000522885a	13	tesla_wsd	ENG30-00004980-a;ENG30-00005107-a;ENG30-00106277-a;ENG30-00515380-a;ENG30-00516360-a;ENG30-00517916-a;ENG30-00520214-a;ENG30-00522885-a;ENG30-00528167-a;ENG30-00529347-a;ENG30-01456710-a;ENG30-01520091-a;ENG30-02269286-a	
50-6	3739-3746	porazom	N	NOUN	_	_	poraz	_	_	_	*	simple_wsd - ENG30-07475364-n:0.7949::neuspešan završetak - ENG30-07476404-n:0.7075::ogromni poraz	http://llod.jerteh.rs/WSD/seENG3007475364n	2	tesla_wsd	ENG30-07475364-n;ENG30-07476404-n	
50-7	3746-3747	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Jedna studija je pokazala da je kod 17 % dece sa DKA u početku dijagnostikovan gastroenteritis.
51-1	3747-3752	Jedna	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	_	
51-2	3753-3760	studija	N	NOUN	_	_	studija	_	_	_	*	simple_wsd - ENG30-05734288-n:0.9149::kritička studija (kao, na primer, dela nekog pisca) - ENG30-05755883-n:0.8094::primena uma za učenje i razumevanje neke teme (posebno čitanjem) - ENG30-07218470-n:0.7912::pismeni dokument koji opisuje otkrića nekog pojedinca ili grupe	http://llod.jerteh.rs/WSD/seENG3005734288n	4	tesla_wsd	ENG30-00644503-n;ENG30-05734288-n;ENG30-05755883-n;ENG30-07218470-n	
51-3	3761-3763	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
51-4	3764-3772	pokazala	V	VERB	_	_	pokazati	_	_	_	*	simple_wsd - ENG30-02144460-v:0.9618::ispoljiti efekat (gena ili genetske osobine) - ENG30-00928232-v:0.9537::ukazati na neophodnost kakvog zahvata (u medicini) - ENG30-00664788-v:0.8853::Utvrditi valjanost nečega, primerom, objašnjenjem ili eksperimentom.	http://llod.jerteh.rs/WSD/seENG3002144460v	15	tesla_wsd	ENG30-00664788-v;ENG30-00772640-v;ENG30-00922867-v;ENG30-00923307-v;ENG30-00923793-v;ENG30-00928232-v;ENG30-00932161-v;ENG30-00974367-v;ENG30-01152214-v;ENG30-01339505-v;ENG30-01686956-v;ENG30-02137132-v;ENG30-02143283-v;ENG30-02144460-v;ENG30-02632167-v	
51-5	3773-3775	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	
51-6	3776-3778	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
51-7	3779-3782	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	_	
51-8	3783-3785	17	NUM	NUM	_	_	17	_	_	_	_	_	_	_	_	_	
51-9	3786-3787	%	PUNCT	SYM	_	_	%	_	_	_	_	_	_	_	_	_	
