#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=U petoj sezoni program je održan u skladu sa novim konceptom: jedan mladi fudbaler iz svake zemlje izabran je kao njen predstavnik.
133-1	12276-12287	Istovremeno	ADV	ADV	_	_	istovremeno	_	_	_	*	Reč 'istovremeno' se koristi da opiše događaje koji se dešavaju u istom vremenskom trenutku ili periodu.	http://llod.jerteh.rs/WSD/seCVMWE0464	4	Llama4_simple	CVMWE-0464;ENG30-00120095-b;ENG30-00120223-b;ENG30-00510629-b	
133-2	12288-12292	može	V	VERB	_	_	moći	_	_	_	*	ne postoji	http://llod.jerteh.rs/WSD/seENG3002523221v	1	FIRST	ENG30-02523221-v	
133-3	12293-12295	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	0	_	_	
133-4	12296-12298	se	PAR	PART	_	_	se	_	_	_	_	_	_	0	_	_	
133-5	12299-12305	usmeri	V	VERB	_	_	usmeriti	_	_	_	*	usmeriti pravac	http://llod.jerteh.rs/WSD/seENG3001931768v	6	Llama4_simple	ENG30-00713015-v;ENG30-00749376-v;ENG30-01150559-v;ENG30-01931768-v;ENG30-01951480-v;ENG30-02387034-v	
133-6	12306-12308	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
133-7	12309-12313	više	ADV	ADV	_	_	više	_	_	_	*	komparativ od mnogo; u većoj meri ili stepenu	http://llod.jerteh.rs/WSD/seENG3000099712b	1	Llama4_simple	ENG30-00099712-b	
133-8	12314-12321	ciljeva	N	NOUN	_	_	cilj	_	_	_	*	Cilj kao stanje stvari koje neki plan treba da postigne.	http://llod.jerteh.rs/WSD/seENG3005980875n	5	Llama4_simple	ENG30-05143077-n;ENG30-05980875-n;ENG30-05981230-n;ENG30-07262108-n;ENG30-08567877-n	
133-9	12321-12322	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Obilne monsunske kiše u julu i avgustu povremeno uzrokuju klizišta koja mogu da blokiraju put satima ili duže.
134-1	12322-12328	Obilne	A	ADJ	_	_	obilan	_	_	_	*	koliko ima ili se javlja u velikom broju ili količini	http://llod.jerteh.rs/WSD/seENG3000014858a	5	Llama4_simple	ENG30-00013887-a;ENG30-00014858-a;ENG30-00105746-a;ENG30-01457486-a;ENG30-02558528-a	
134-2	12329-12338	monsunske	A	ADJ	_	_	monsunski	1[257]	monsunska kiša[257]	NID[257]	*[555]	Označava obilne kiše sezonskog karaktera u tropskim i suptropskim regionima[2097]	http://llod.jerteh.rs/WSD/seLLM0128[2097]	1[2097]	Llama4_simple	LLM-0128[2097]	
134-3	12339-12343	kiše	N	NOUN	_	_	kiša	1[257]	monsunska kiša[257]	NID[257]	*[555]	Označava obilne kiše sezonskog karaktera u tropskim i suptropskim regionima[2097]	http://llod.jerteh.rs/WSD/seLLM0128[2097]	1[2097]	Llama4_simple	LLM-0128[2097]	
134-4	12344-12345	u	PREP	ADP	_	_	u	_	_	_	_	_	_	0	_	_	
134-5	12346-12350	julu	N	NOUN	_	_	jul	_	_	_	*	Meseec godine	http://llod.jerteh.rs/WSD/seDRJ0193523_0	1	Llama4_simple	DRJ0-193523/0	
134-6	12351-12352	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
134-7	12353-12360	avgustu	N	NOUN	_	_	avgust	_	_	_	*	Mesec koji dolazi posle jula a pre septembra	http://llod.jerteh.rs/WSD/seENG3015212455n	1	Llama4_simple	ENG30-15212455-n	
134-8	12361-12370	povremeno	ADV	ADV	_	_	povremeno	_	_	_	*	povremeno znači nešto što se dešava u određenim slučajevima ili prilikama, a ne uvek	http://llod.jerteh.rs/WSD/seENG3000021878b	1	Llama4_simple	ENG30-00021878-b	
134-9	12371-12379	uzrokuju	V	VERB	_	_	uzrokovati	_	_	_	*	dati povoda	http://llod.jerteh.rs/WSD/seENG3001646528v	2	Llama4_simple	ENG30-01646528-v;ENG30-02635547-v	
134-10	12380-12388	klizišta	N	NOUN	_	_	klizište	_	_	_	*	klizište kao geološki termin	http://llod.jerteh.rs/WSD/seENG3007405411n	1	Llama4_simple	ENG30-07405411-n	
134-11	12389-12393	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	0	_	_	
134-12	12394-12398	mogu	V	VERB	_	_	moći	_	_	_	*	Glagol 'moci' nedostaje u recniku, nije pronadjen sense ID	http://llod.jerteh.rs/WSD/seENG3002523221v	1	FIRST	ENG30-02523221-v	
134-13	12399-12401	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	0	_	_	
134-14	12402-12411	blokiraju	V	VERB	_	_	blokirati	_	_	_	*	blokirati prolaz	http://llod.jerteh.rs/WSD/seENG3001476483v	6	Llama4_simple	ENG30-00609100-v;ENG30-01126846-v;ENG30-01476483-v;ENG30-01478002-v;ENG30-02557199-v;ENG30-02559752-v	
134-15	12412-12415	put	N	NOUN	_	_	put	_	_	_	*	put kao tok, smer	http://llod.jerteh.rs/WSD/seENG3004564698n	8	Llama4_simple	ENG30-00038262-n;ENG30-00295701-n;ENG30-00312691-n;ENG30-00415676-n;ENG30-04096066-n;ENG30-04564698-n;ENG30-07309599-n;ENG30-09387222-n	
134-16	12416-12422	satima	ADV	ADV	_	_	satima	_	_	_	*	trajanje od nekoliko sati	http://llod.jerteh.rs/WSD/seRSSJ47164_0	1	Llama4_simple	RSSJ-47164/0	
134-17	12423-12426	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	0	_	_	
134-18	12427-12431	duže	ADV	ADV	_	_	duže	_	_	_	*	trajanje, u suprotnosti prema kratko	http://llod.jerteh.rs/WSD/seENG3000392690b	1	Llama4_simple	ENG30-00392690-b	
134-19	12431-12432	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=U januaru 2003. upisala se na Univerzitet u Stokholmu, gde je započela studije istorije umetnosti.
135-1	12432-12433	U	PREP	ADP	_	_	u	_	_	_	_	_	_	0	_	_	
135-2	12434-12441	januaru	N	NOUN	_	_	januar	_	_	_	*	Meseц godine	http://llod.jerteh.rs/WSD/seENG3015210045n	1	Llama4_simple	ENG30-15210045-n	
135-3	12442-12447	2003.	A	ADJ	_	_	2003.	_	_	_	_	_	_	0	_	_	
135-4	12448-12455	upisala	V	VERB	_	_	upisati	1	upisati se	IRV	*[556]	upisati se kao prijava na školu ili slično[2098]	http://llod.jerteh.rs/WSD/seCVMWE0474[2098]	1[2098]	Llama4_simple	CVMWE-0474[2098]	
135-5	12456-12458	se	PRO	PRON	_	_	sebe	1	*	IRV	*[556]	upisati se kao prijava na školu ili slično[2098]	http://llod.jerteh.rs/WSD/seCVMWE0474[2098]	1[2098]	Llama4_simple	CVMWE-0474[2098]	
135-6	12459-12461	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
135-7	12462-12473	Univerzitet	N	NOUN	http://www.wikidata.org/entity/Q221645[66]	ORG[66]	univerzitet	_	_	_	*	_	_	0	_	_	
135-8	12474-12475	u	PREP	ADP	http://www.wikidata.org/entity/Q221645[66]	ORG[66]	u	_	_	_	_	_	_	0	_	_	
135-9	12476-12485	Stokholmu	N	PROPN	http://www.wikidata.org/entity/Q221645[66]	ORG[66]	Stokholm	_	_	_	_	_	_	0	_	_	
135-10	12485-12486	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
135-11	12487-12490	gde	CONJ	SCONJ	_	_	gde	_	_	_	_	_	_	0	_	_	
135-12	12491-12493	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
135-13	12494-12502	započela	V	VERB	_	_	započeti	_	_	_	*	započeti rad ili delovanje u određenom kapacitetu, na određenom poslu ili u određenoj funkciji	http://llod.jerteh.rs/WSD/seENG3002379528v	10	Llama4_simple	ENG30-00348746-v;ENG30-01070777-v;ENG30-01628449-v;ENG30-01641914-v;ENG30-02379528-v;ENG30-02600948-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v;ENG30-02679227-v	
135-14	12503-12510	studije	N	NOUN	_	_	studija	_	_	_	*		http://llod.jerteh.rs/WSD/seENG3005755883n	4	Llama4_simple	ENG30-00644503-n;ENG30-05734288-n;ENG30-05755883-n;ENG30-07218470-n	
135-15	12511-12519	istorije	N	NOUN	_	_	istorija	2[258]	istorija umetnosti[258]	NID[258]	*[557]	Podmatch[2099]	http://llod.jerteh.rs/WSD/seCVMWE0144[2099]	1[2099]	Llama4_simple	CVMWE-0144[2099]	
135-16	12520-12529	umetnosti	N	NOUN	_	_	umetnost	2[258]	istorija umetnosti[258]	NID[258]	*[557]	Podmatch[2099]	http://llod.jerteh.rs/WSD/seCVMWE0144[2099]	1[2099]	Llama4_simple	CVMWE-0144[2099]	
135-17	12529-12530	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Ruta KKH (KKH) prati jedan od mnogih puteva drevnog Puta svile.
136-1	12530-12534	Ruta	N	NOUN	_	_	ruta	_	_	_	*	Nisu pronađena značenja za reč 'ruta' koji se odnosi na put ili itinerar.	http://llod.jerteh.rs/WSD/seENG3012707040n	2	FIRST	ENG30-12707040-n;ENG30-12707199-n	
136-2	12535-12538	KKH	ABB	X	http://www.wikidata.org/entity/Q217099	LOC	KKH	_	_	_	_	_	_	0	_	_	
136-3	12539-12540	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	0	_	_	
136-4	12540-12543	KKH	ABB	X	http://www.wikidata.org/entity/Q217099	LOC	KKH	_	_	_	_	_	_	0	_	_	
136-5	12543-12544	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	0	_	_	
136-6	12545-12550	prati	V	VERB	_	_	pratiti	_	_	_	*	pratiti znači ići ili putovati sa nekim, što se može primijeniti na kontekst rečenice	http://llod.jerteh.rs/WSD/seENG3002025550v	18	Llama4_simple	ENG30-00118764-v;ENG30-00351406-v;ENG30-00600235-v;ENG30-00729109-v;ENG30-01907076-v;ENG30-02025550-v;ENG30-02150948-v;ENG30-02163301-v;ENG30-02169352-v;ENG30-02197629-v;ENG30-02198602-v;ENG30-02406585-v;ENG30-02542280-v;ENG30-02561697-v;ENG30-02625339-v;ENG30-02716767-v;ENG30-02720354-v;ENG30-02720544-v	
136-7	12551-12556	jedan	NUM	NUM	_	_	jedan	_	_	_	_	_	_	0	_	_	
136-8	12557-12559	od	PREP	ADP	_	_	od	_	_	_	_	_	_	0	_	_	
136-9	12560-12566	mnogih	A	ADJ	_	_	mnogi	_	_	_	*	količinski ili brojčani kvantifikator	http://llod.jerteh.rs/WSD/seENG3001551633a	1	Llama4_simple	ENG30-01551633-a	
136-10	12567-12573	puteva	N	NOUN	_	_	put	_	_	_	*	put kao tok, smer	http://llod.jerteh.rs/WSD/seENG3004564698n	8	Llama4_simple	ENG30-00038262-n;ENG30-00295701-n;ENG30-00312691-n;ENG30-00415676-n;ENG30-04096066-n;ENG30-04564698-n;ENG30-07309599-n;ENG30-09387222-n	
136-11	12574-12581	drevnog	A	ADJ	_	_	drevan	_	_	_	*	veoma star	http://llod.jerteh.rs/WSD/seENG3001644847a	1	Llama4_simple	ENG30-01644847-a	
136-12	12582-12586	Puta	N	NOUN	http://www.wikidata.org/entity/Q36288[67]	LOC[67]	put	_	_	_	*	_	_	0	_	_	
136-13	12587-12592	svile	N	NOUN	http://www.wikidata.org/entity/Q36288[67]	LOC[67]	svila	_	_	_	*	_	_	0	_	_	
136-14	12592-12593	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Senzorni sistemi kodiraju četiri aspekta stimulusa; tip (modalitet), intenzitet, lokaciju i trajanje.
137-1	12593-12601	Senzorni	A	ADJ	_	_	senzorni	1[259]	senzorni sistem[259]	NID[259]	*[558]	Definicija pojma senzornih sistema[2100]	http://llod.jerteh.rs/WSD/seLLM0241[2100]	1[2100]	Llama4_simple	LLM-0241[2100]	
137-2	12602-12609	sistemi	N	NOUN	_	_	sistem	1[259]	senzorni sistem[259]	NID[259]	*[558]	Definicija pojma senzornih sistema[2100]	http://llod.jerteh.rs/WSD/seLLM0241[2100]	1[2100]	Llama4_simple	LLM-0241[2100]	
137-3	12610-12618	kodiraju	V	VERB	_	_	kodirati	_	_	_	*	ne postoji	http://llod.jerteh.rs/WSD/seENG3000993892v	1	FIRST	ENG30-00993892-v	
137-4	12619-12625	četiri	NUM	NUM	_	_	četiri	_	_	_	_	_	_	0	_	_	
137-5	12626-12633	aspekta	N	NOUN	_	_	aspekt	_	_	_	*	značenje u kontekstu problema ili teme	http://llod.jerteh.rs/WSD/seENG3005850624n	5	Llama4_simple	ENG30-04733118-n;ENG30-05850624-n;ENG30-05852553-n;ENG30-05852973-n;ENG30-13804669-n	
137-6	12634-12643	stimulusa	N	NOUN	_	_	stimulus	_	_	_	*	podsticaj	http://llod.jerteh.rs/WSD/seENG3005827684n	1	Llama4_simple	ENG30-05827684-n	
137-7	12643-12644	;	PUNCT	PUNCT	_	_	\;	_	_	_	_	_	_	0	_	_	
137-8	12645-12648	tip	N	NOUN	_	_	tip	_	_	_	*	Vrsta ili tip neke stvari	http://llod.jerteh.rs/WSD/seENG3005840188n	7	Llama4_simple	ENG30-05840188-n;ENG30-06825120-n;ENG30-08110648-n;ENG30-08111419-n;ENG30-08220891-n;ENG30-09909060-n;ENG30-10288763-n	
137-9	12649-12650	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	0	_	_	
137-10	12650-12659	modalitet	N	NOUN	_	_	modalitet	_	_	_	*	određeno čulo	http://llod.jerteh.rs/WSD/seENG3005652396n	1	Llama4_simple	ENG30-05652396-n	
137-11	12659-12660	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	0	_	_	
137-12	12660-12661	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
137-13	12662-12672	intenzitet	N	NOUN	_	_	intenzitet	_	_	_	*	odnosi se na svojstvo nečega što je intenzivno	http://llod.jerteh.rs/WSD/seENG3005036394n	2	Llama4_simple	ENG30-05036394-n;ENG30-05099796-n	
137-14	12672-12673	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
137-15	12674-12682	lokaciju	N	NOUN	_	_	lokacija	_	_	_	*	određeno mesto ili prostor	http://llod.jerteh.rs/WSD/seENG3008677628n	1	Llama4_simple	ENG30-08677628-n	
137-16	12683-12684	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
137-17	12685-12693	trajanje	N	NOUN	_	_	trajanje	_	_	_	*	Trajanje kao vremenski period	http://llod.jerteh.rs/WSD/seENG3015133621n	3	Llama4_simple	ENG30-01017987-n;ENG30-05051249-n;ENG30-15133621-n	
137-18	12693-12694	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Od 2010. piše mesečnu kolumnu za časopis Jewish Current (Joods Actueel), najtiražniju jevrejsku publikaciju u Belgiji.
138-1	12694-12696	Od	PREP	ADP	_	_	od	_	_	_	_	_	_	0	_	_	
138-2	12697-12702	2010.	A	ADJ	_	_	2010.	_	_	_	_	_	_	0	_	_	
138-3	12703-12707	piše	V	VERB	_	_	pisati	_	_	_	*	komunicirati (sa kime) pismenim putem	http://llod.jerteh.rs/WSD/seENG3001007027v	8	Llama4_simple	ENG30-00993014-v;ENG30-01007027-v;ENG30-01031256-v;ENG30-01031966-v;ENG30-01691057-v;ENG30-01692834-v;ENG30-01698271-v;ENG30-01705494-v	
138-4	12708-12715	mesečnu	A	ADJ	_	_	mesečni	_	_	_	*	koji se javlja ili isplaćuje svakog meseca	http://llod.jerteh.rs/WSD/seENG3001969707a	1	Llama4_simple	ENG30-01969707-a	
138-5	12716-12723	kolumnu	N	NOUN	_	_	kolumna	_	_	_	*	kolumna kao članak koji daje mišljenja ili perspektive	http://llod.jerteh.rs/WSD/seENG3006268567n	1	Llama4_simple	ENG30-06268567-n	
138-6	12724-12726	za	PREP	ADP	_	_	za	_	_	_	_	_	_	0	_	_	
138-7	12727-12734	časopis	N	NOUN	_	_	časopis	_	_	_	*	časopis kao fizički predmet	http://llod.jerteh.rs/WSD/seENG3003704210n	3	Llama4_simple	ENG30-03704210-n;ENG30-06593296-n;ENG30-08063303-n	
138-8	12735-12741	Jewish	F	X	http://www.wikidata.org/entity/Q3205000[68]	ORG[68]	Jewish	_	_	_	_	_	_	0	_	_	
138-9	12742-12749	Current	F	X	http://www.wikidata.org/entity/Q3205000[68]	ORG[68]	Current	_	_	_	_	_	_	0	_	_	
138-10	12750-12751	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	0	_	_	
138-11	12751-12756	Joods	F	X	http://www.wikidata.org/entity/Q3205000[69]	ORG[69]	Joods	_	_	_	_	_	_	0	_	_	
138-12	12757-12764	Actueel	F	X	http://www.wikidata.org/entity/Q3205000[69]	ORG[69]	Actueel	_	_	_	_	_	_	0	_	_	
138-13	12764-12765	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	0	_	_	
138-14	12765-12766	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
138-15	12767-12779	najtiražniju	A	ADJ	_	_	tiražni	_	_	_	*	koji se odnosi na tiraž, koji ima veliki tiraž; u velikom broju štampan	http://llod.jerteh.rs/WSD/seRSSJ52562_0	1	Llama4_simple	RSSJ-52562/0	
138-16	12780-12789	jevrejsku	A	ADJ	*	DEMO	jevrejski	_	_	_	*	odnosi se na Jevreje ili njihovu kulturu ili religiju	http://llod.jerteh.rs/WSD/seENG3002922263a	1	Llama4_simple	ENG30-02922263-a	
138-17	12790-12801	publikaciju	N	NOUN	_	_	publikacija	_	_	_	*	Izdao publikaciju	http://llod.jerteh.rs/WSD/seENG3001102436n	1	Llama4_simple	ENG30-01102436-n	
138-18	12802-12803	u	PREP	ADP	_	_	u	_	_	_	_	_	_	0	_	_	
138-19	12804-12811	Belgiji	N	PROPN	http://www.wikidata.org/entity/Q31	LOC	Belgija	_	_	_	_	_	_	0	_	_	
138-20	12811-12812	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Stanovništvo je prihvatilo prevlast kralja Norveške, iako je i dalje poštovalo svoj zakon.
139-1	12812-12824	Stanovništvo	N	NOUN	_	_	stanovništvo	_	_	_	*	stanovništvo kao ljudi koji nastanjuju teritoriju ili državu	http://llod.jerteh.rs/WSD/seENG3008179879n	2	Llama4_simple	ENG30-08179879-n;ENG30-13779804-n	
139-2	12825-12827	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
139-3	12828-12838	prihvatilo	V	VERB	_	_	prihvatiti	_	_	_	*	primiti ili akceptirati nešto što je dato ili ponuđeno	http://llod.jerteh.rs/WSD/seENG3002236124v	11	Llama4_simple	ENG30-00602112-v;ENG30-00617095-v;ENG30-00668805-v;ENG30-00686447-v;ENG30-00719231-v;ENG30-00797697-v;ENG30-02209936-v;ENG30-02236124-v;ENG30-02236624-v;ENG30-02346724-v;ENG30-02701210-v	
139-4	12839-12847	prevlast	N	NOUN	_	_	prevlast	_	_	_	*	prevlast kao kontrola nad društvom	http://llod.jerteh.rs/WSD/seENG3001128390n	3	Llama4_simple	ENG30-01128390-n;ENG30-01128655-n;ENG30-04765355-n	
139-5	12848-12854	kralja	N	NOUN	http://www.wikidata.org/entity/Q12097	ROLE	kralj	_	_	_	*	Nositelj vlasti	http://llod.jerteh.rs/WSD/seENG3010231515n	4	Llama4_simple	ENG30-03618101-n;ENG30-03618219-n;ENG30-09840217-n;ENG30-10231515-n	
139-6	12855-12863	Norveške	N	PROPN	http://www.wikidata.org/entity/Q20	LOC	Norveška	_	_	_	_	_	_	0	_	_	
139-7	12863-12864	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
139-8	12865-12869	iako	CONJ	SCONJ	_	_	iako	_	_	_	_	_	_	0	_	_	
139-9	12870-12872	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
139-10	12873-12874	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
139-11	12875-12880	dalje	ADV	ADV	_	_	dalje	_	_	_	*	označava smer kretanja ili razvoja, u ovom slučaju se odnosi na nastavak ili dalje trajstvo neke aktivnosti ili stanja	http://llod.jerteh.rs/WSD/seENG3000074641b	2	Llama4_simple	ENG30-00029639-b;ENG30-00074641-b	
139-12	12881-12890	poštovalo	V	VERB	_	_	poštovati	1	poštovati zakon	VID	*[559]	poštovati zakon kao živeti u skladu sa zakonom[2101]	http://llod.jerteh.rs/WSD/seCVMWE0324[2101]	1[2101]	Llama4_simple	CVMWE-0324[2101]	
139-13	12891-12895	svoj	PRO	DET	_	_	svoj	_	_	_	*[559]	_	_	0	_	_	
139-14	12896-12901	zakon	N	NOUN	_	_	zakon	1	*	VID	*[559]	poštovati zakon kao živeti u skladu sa zakonom[2101]	http://llod.jerteh.rs/WSD/seCVMWE0324[2101]	1[2101]	Llama4_simple	CVMWE-0324[2101]	
139-15	12901-12902	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Ersted je dao značajan doprinos hemiji time što je prvi put izolovao aluminijum.
140-1	12902-12908	Ersted	N	PROPN	http://www.wikidata.org/entity/Q44412	PERS	Ersted	_	_	_	_	_	_	0	_	_	
140-2	12909-12911	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
140-3	12912-12915	dao	V	VERB	_	_	dati	1	dati doprinos	LVC.full	*[560]	dati doprinos kao doprinositi[2102]	http://llod.jerteh.rs/WSD/seCVMWE0038[2102]	1[2102]	Llama4_simple	CVMWE-0038[2102]	
140-4	12916-12924	značajan	A	ADJ	_	_	značajan	_	_	_	*[560]|*[561]	The word značajan means considerable in importance or effect	http://llod.jerteh.rs/WSD/seENG3002163307a	4	Llama4_simple	ENG30-00624416-a;ENG30-01375831-a;ENG30-02161432-a;ENG30-02163307-a	
140-5	12925-12933	doprinos	N	NOUN	_	_	doprinos	1	*	LVC.full	*[560]	dati doprinos kao doprinositi[2102]	http://llod.jerteh.rs/WSD/seCVMWE0038[2102]	1[2102]	Llama4_simple	CVMWE-0038[2102]	
140-6	12934-12940	hemiji	N	NOUN	_	_	hemija	_	_	_	*	Nauka o materiji	http://llod.jerteh.rs/WSD/seENG3006084469n	1	Llama4_simple	ENG30-06084469-n	
140-7	12941-12945	time	PRO	DET	_	_	taj	_	_	_	_	_	_	0	_	_	
140-8	12946-12949	što	CONJ	SCONJ	_	_	što	_	_	_	_	_	_	0	_	_	
140-9	12950-12952	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
140-10	12953-12957	prvi	A	ADJ	_	_	prvi	_	_	_	*	dolazi kao 5. u listi značenja	http://llod.jerteh.rs/WSD/seENG3001010862a	6	Llama4_simple	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a	
140-11	12958-12961	put	PAR	PART	_	_	put	_	_	_	_	_	_	0	_	_	
140-12	12962-12970	izolovao	V	VERB	_	_	izolovati	_	_	_	*	Izolovati znači dobiti u čistom obliku, što se odnosi na proces koji je Ersted izveo s aluminijumom.	http://llod.jerteh.rs/WSD/seENG3000496770v	3	Llama4_simple	ENG30-00494269-v;ENG30-00495808-v;ENG30-00496770-v	
140-13	12971-12981	aluminijum	N	NOUN	_	_	aluminijum	_	_	_	*	Definicija pojma aluminijum	http://llod.jerteh.rs/WSD/seENG3014627820n	1	Llama4_simple	ENG30-14627820-n	
140-14	12981-12982	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Bio je kustos prve monografske izložbe o Biblioteci Zamojski.
141-1	12982-12985	Bio	V	AUX	_	_	biti	_	_	_	_	_	_	0	_	_	
141-2	12986-12988	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
141-3	12989-12995	kustos	N	NOUN	http://www.wikidata.org/entity/Q674426	ROLE	kustos	_	_	_	*	čuvar kolekcije	http://llod.jerteh.rs/WSD/seENG3009983889n	1	Llama4_simple	ENG30-09983889-n	
141-4	12996-13000	prve	A	ADJ	_	_	prvi	_	_	_	*	dolazi kao prvi u vremenu ili prostoru	http://llod.jerteh.rs/WSD/seENG3001010862a	6	Llama4_simple	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a	
141-5	13001-13012	monografske	A	ADJ	_	_	monografski	_	_	_	*	koji se odnosi na monografiju	http://llod.jerteh.rs/WSD/seDRJ0203070_0	1	Llama4_simple	DRJ0-203070/0	
141-6	13013-13020	izložbe	N	NOUN	_	_	izložba	_	_	_	*	Izložba kao skup ili kolekcija predmeta koji se izlažu za javnost.	http://llod.jerteh.rs/WSD/seENG3008407619n	1	Llama4_simple	ENG30-08407619-n	
141-7	13021-13022	o	PREP	ADP	_	_	o	_	_	_	_	_	_	0	_	_	
141-8	13023-13033	Biblioteci	N	NOUN	http://www.wikidata.org/entity/Q21020195[70]	ORG[70]	biblioteka	_	_	_	*	_	_	0	_	_	
141-9	13034-13042	Zamojski	N	PROPN	http://www.wikidata.org/entity/Q21020195[70]	ORG[70]	Zamojski	_	_	_	_	_	_	0	_	_	
141-10	13042-13043	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Grad je prvo uspostavljen kao sedište britanske kolonijalne vlade.
142-1	13043-13047	Grad	N	NOUN	_	_	grad	_	_	_	*	Grad kao veliko naselje	http://llod.jerteh.rs/WSD/seENG3008226335n	5	Llama4_simple	ENG30-08226335-n;ENG30-08540903-n;ENG30-08672199-n;ENG30-11465530-n;ENG30-13780180-n	
142-2	13048-13050	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
142-3	13051-13055	prvo	ADV	ADV	_	_	prvo	_	_	_	*	značenje kao na početku	http://llod.jerteh.rs/WSD/seENG3000103194b	2	Llama4_simple	ENG30-00102736-b;ENG30-00103194-b	
142-4	13056-13068	uspostavljen	V	VERB	_	_	uspostaviti	_	_	_	*	Uspostaviti kao osnovu ili početak nečega, kao što je vlada	http://llod.jerteh.rs/WSD/seENG3001655505v	5	Llama4_simple	ENG30-00636888-v;ENG30-01570108-v;ENG30-01647672-v;ENG30-01655505-v;ENG30-02427103-v	
142-5	13069-13072	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	0	_	_	
142-6	13073-13080	sedište	N	NOUN	_	_	sedište	_	_	_	*	centar vlasti	http://llod.jerteh.rs/WSD/seENG3008490039n	4	Llama4_simple	ENG30-03545150-n;ENG30-04161358-n;ENG30-08490039-n;ENG30-08647616-n	
142-7	13081-13090	britanske	A	ADJ	*	DEMO	britanski	_	_	_	*	odnosi se na Veliku Britaniju	http://llod.jerteh.rs/WSD/seENG3003022177a	2	Llama4_simple	ENG30-02958017-a;ENG30-03022177-a	
142-8	13091-13102	kolonijalne	A	ADJ	_	_	kolonijalan	_	_	_	*	nije pronađen odgovarajući ID	http://llod.jerteh.rs/WSD/seENG3002700199a	1	FIRST	ENG30-02700199-a	
142-9	13103-13108	vlade	N	NOUN	_	_	vlada	_	_	_	*	Vlada kao sistem ili oblik kojim se upravlja društvom ili drugim političkim jedinicama	http://llod.jerteh.rs/WSD/seENG3005663671n	2	Llama4_simple	ENG30-05663671-n;ENG30-08050678-n	
