#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=U petoj sezoni program je održan u skladu sa novim konceptom: jedan mladi fudbaler iz svake zemlje izabran je kao njen predstavnik.
174-11	16459-16470	Dreamachine	F	X	_	_	Dreamachine	_	_	_	_	0	_	_	_	
174-12	16470-16471	“	PUNCT	PUNCT	_	_	"	_	_	_	_	0	_	_	_	
174-13	16471-16472	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
174-14	16473-16477	koje	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
174-15	16478-16480	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
174-16	16481-16489	izložene	V	VERB	_	_	izložiti	_	_	_	ENG30-02140033-v	9	ENG30-00772640-v;ENG30-00772967-v;ENG30-00933821-v;ENG30-01036319-v;ENG30-01339505-v;ENG30-02112029-v;ENG30-02137710-v;ENG30-02140033-v;ENG30-02631856-v	*		
174-17	16490-16491	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
174-18	16492-16500	muzejima	N	NOUN	_	_	muzej	_	_	_	ENG30-03800563-n	1	ENG30-03800563-n	*		
174-19	16501-16510	umetnosti	N	NOUN	_	_	umetnost	_	_	_	ENG30-00933420-n	1	ENG30-00933420-n	*		
174-20	16511-16516	širom	PREP	ADP	_	_	širom	1[281]	širom sveta[281]	AdvID[281]	CVMWE-0400[2134]	1[2134]	CVMWE-0400[2134]	*[596]	[2134]	
174-21	16517-16522	sveta	N	NOUN	_	_	svet	1[281]	širom sveta[281]	AdvID[281]	CVMWE-0400[2134]	1[2134]	CVMWE-0400[2134]	*[596]	[2134]	
174-22	16522-16523	.	PUNCT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Izabran je u Državnu dumu kao član Komunističke partije.
175-1	16523-16530	Izabran	V	VERB	_	_	izabrati	_	_	_	ENG30-00676450-v	5	ENG30-00676450-v;ENG30-00676864-v;ENG30-00679937-v;ENG30-00790308-v;ENG30-01078050-v	*		
175-2	16531-16533	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
175-3	16534-16535	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
175-4	16536-16543	Državnu	A	ADJ	http://www.wikidata.org/entity/Q715641[89]	ORG[89]	državni	_	_	_	_	0	_	*	_	
175-5	16544-16548	dumu	N	NOUN	http://www.wikidata.org/entity/Q715641[89]	ORG[89]	duma	_	_	_	_	0	_	*	_	
175-6	16549-16552	kao	ADV	ADV	_	_	kao	_	_	_	NEW_SENSE	5	DRJ0-194033/1а.;DRJ0-194033/1б.;DRJ0-194033/2а.;DRJ0-194033/2б.;DRJ0-194033/2в.	*	Failed due to hallucination after 3 attempts.	
175-7	16553-16557	član	N	NOUN	_	_	član	_	_	_	ENG30-10307234-n	5	ENG30-06324669-n;ENG30-06392935-n;ENG30-08170686-n;ENG30-10307234-n;ENG30-13810615-n	*		
175-8	16558-16570	Komunističke	A	ADJ	http://www.wikidata.org/entity/Q233591[90]	ORG[90]	komunistički	_	_	_	_	0	_	*	_	
175-9	16571-16578	partije	N	NOUN	http://www.wikidata.org/entity/Q233591[90]	ORG[90]	partija	_	_	_	_	0	_	*	_	
175-10	16578-16579	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=ESF-om se upravlja kroz sedmogodišnje programske cikluse.
176-1	16579-16585	ESF-om	ABB	X	http://www.wikidata.org/entity/Q764847	ORG	ESF	_	_	_	_	0	_	_	_	
176-2	16586-16588	se	PAR	PART	_	_	se	_	_	_	_	0	_	_	_	
176-3	16589-16597	upravlja	V	VERB	_	_	upravljati	_	_	_	ENG30-02439501-v	11	ENG30-00710005-v;ENG30-00749205-v;ENG30-01732921-v;ENG30-01931768-v;ENG30-02387034-v;ENG30-02436963-v;ENG30-02439501-v;ENG30-02441022-v;ENG30-02443049-v;ENG30-02443849-v;ENG30-02587375-v	*		
176-4	16598-16602	kroz	PREP	ADP	_	_	kroz	_	_	_	_	0	_	_	_	
176-5	16603-16616	sedmogodišnje	A	ADJ	_	_	sedmogodišnji	_	_	_	NEW_SENSE	2	DRJ0-175146/0а.;DRJ0-175146/0б.	*	Failed due to hallucination after 3 attempts.	
176-6	16617-16627	programske	A	ADJ	_	_	programski	_	_	_	DRJ0-218536/0	1	DRJ0-218536/0	*		
176-7	16628-16635	cikluse	N	NOUN	_	_	ciklus	_	_	_	ENG30-07341038-n	4	ENG30-07341038-n;ENG30-07342495-n;ENG30-08377332-n;ENG30-15287830-n	*		
176-8	16635-16636	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Postoji jedan nacionalni IMI koordinator (NIMIC) po državi članici, koji se uglavnom nalazi u državnom ministarstvu.
177-1	16636-16643	Postoji	V	VERB	_	_	postojati	_	_	_	ENG30-02603699-v	1	ENG30-02603699-v	*		
177-2	16644-16649	jedan	NUM	NUM	_	_	jedan	_	_	_	_	0	_	_	_	
177-3	16650-16660	nacionalni	A	ADJ	_	_	nacionalan	_	_	_	ENG30-01105840-a	7	ENG30-00526984-a;ENG30-01038332-a;ENG30-01105840-a;ENG30-01567862-a;ENG30-01861776-a;ENG30-02988060-a;ENG30-02988402-a	*		
177-4	16661-16664	IMI	ABB	X	http://www.wikidata.org/entity/Q863973	PRODUCT	IMI	_	_	_	_	0	_	_	_	
177-5	16665-16676	koordinator	N	NOUN	_	_	koordinator	_	_	_	ENG30-09963914-n	1	ENG30-09963914-n	*		
177-6	16677-16678	(	PUNCT	PUNCT	_	_	(	_	_	_	_	0	_	_	_	
177-7	16678-16683	NIMIC	ABB	X	_	_	NIMIC	_	_	_	_	0	_	_	_	
177-8	16683-16684	)	PUNCT	PUNCT	_	_	)	_	_	_	_	0	_	_	_	
177-9	16685-16687	po	PREP	ADP	_	_	po	_	_	_	_	0	_	_	_	
177-10	16688-16694	državi	N	NOUN	_	_	država	1[282]	država članica[282]	NID[282]	LLM-0040[2135]	1[2135]	LLM-0040[2135]	*[597]	[2135]	
177-11	16695-16702	članici	N	NOUN	_	_	članica	1[282]	država članica[282]	NID[282]	LLM-0040[2135]	1[2135]	LLM-0040[2135]	*[597]	[2135]	
177-12	16702-16703	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
177-13	16704-16708	koji	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
177-14	16709-16711	se	PAR	PART	_	_	se	2	*	IRV	ENG30-02731390-v[2136]	4[2136]	CVMWE-0224;ENG30-02653381-v;ENG30-02691214-v;ENG30-02731390-v[2136]	*[598]	[2136]	
177-15	16712-16720	uglavnom	ADV	ADV	_	_	uglavnom	_	_	_	ENG30-00073897-b	4	ENG30-00006105-b;ENG30-00041954-b;ENG30-00073897-b;ENG30-00155621-b	*[598]|*[599]		
177-16	16721-16727	nalazi	V	VERB	_	_	nalaziti	2	nalaziti se	IRV	ENG30-02731390-v[2136]	4[2136]	CVMWE-0224;ENG30-02653381-v;ENG30-02691214-v;ENG30-02731390-v[2136]	*[598]	[2136]	
177-17	16728-16729	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
177-18	16730-16738	državnom	A	ADJ	_	_	državni	_	_	_	ENG30-01814711-a	3	ENG30-00526984-a;ENG30-01814711-a;ENG30-02988060-a	*		
177-19	16739-16751	ministarstvu	N	NOUN	_	_	ministarstvo	_	_	_	ENG30-00314271-n	1	ENG30-00314271-n	*		
177-20	16751-16752	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Evropska komisija ima za cilj da nagradama podstakne prekograničnu cirkulaciju popularnog muzičkog repertoara i da istakne veliku muzičku raznolikost Evrope.
178-1	16752-16760	Evropska	A	ADJ	http://www.wikidata.org/entity/Q8880[91]	ORG[91]	evropski	_	_	_	_	0	_	*	_	
178-2	16761-16769	komisija	N	NOUN	http://www.wikidata.org/entity/Q8880[91]	ORG[91]	komisija	_	_	_	_	0	_	*	_	
178-3	16770-16773	ima	V	VERB	_	_	imati	2	imati za cilj	LVC.full	CVMWE-0132[2137]	1[2137]	CVMWE-0132[2137]	*[600]	[2137]	
178-4	16774-16776	za	PREP	ADP	_	_	za	2	*	LVC.full	CVMWE-0132[2137]	1[2137]	CVMWE-0132[2137]	*[600]	[2137]	
178-5	16777-16781	cilj	N	NOUN	_	_	cilj	2	*	LVC.full	CVMWE-0132[2137]	1[2137]	CVMWE-0132[2137]	*[600]	[2137]	
178-6	16782-16784	da	CONJ	SCONJ	_	_	da	_	_	_	_	0	_	_	_	
178-7	16785-16794	nagradama	N	NOUN	_	_	nagrada	_	_	_	ENG30-06696483-n	5	ENG30-01219551-n;ENG30-06696483-n;ENG30-07166281-n;ENG30-07295629-n;ENG30-13268146-n	*		
178-8	16795-16804	podstakne	V	VERB	_	_	podstaknuti	_	_	_	ENG30-00794079-v	5	ENG30-00022686-v;ENG30-00770437-v;ENG30-00794079-v;ENG30-02116118-v;ENG30-02505358-v	*		
178-9	16805-16818	prekograničnu	A	ADJ	_	_	prekogranični	_	_	_	RSSJ-40170/0	1	RSSJ-40170/0	*		
178-10	16819-16830	cirkulaciju	N	NOUN	_	_	cirkulacija	_	_	_	ENG30-00368302-n	2	ENG30-00368302-n;ENG30-11439031-n	*		
178-11	16831-16841	popularnog	A	ADJ	_	_	popularan	_	_	_	ENG30-00414518-a	2	ENG30-00414518-a;ENG30-01815838-a	*		
178-12	16842-16850	muzičkog	A	ADJ	_	_	muzički	_	_	_	ENG30-01504625-a	2	ENG30-01504625-a;ENG30-02867783-a	*		
178-13	16851-16861	repertoara	N	NOUN	_	_	repertoar	_	_	_	ENG30-08336627-n	2	ENG30-08336627-n;ENG30-08336844-n	*		
178-14	16862-16863	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
178-15	16864-16866	da	CONJ	SCONJ	_	_	da	_	_	_	_	0	_	_	_	
178-16	16867-16874	istakne	V	VERB	_	_	istaknuti	_	_	_	ENG30-01013367-v	4	ENG30-00041206-v;ENG30-01013367-v;ENG30-01014609-v;ENG30-01589363-v	*		
178-17	16875-16881	veliku	A	ADJ	_	_	velik	_	_	_	ENG30-01190683-a	8	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*		
178-18	16882-16889	muzičku	A	ADJ	_	_	muzički	_	_	_	ENG30-01504625-a	2	ENG30-01504625-a;ENG30-02867783-a	*		
178-19	16890-16901	raznolikost	N	NOUN	_	_	raznolikost	_	_	_	RSSJ-44196/0	1	RSSJ-44196/0	*		
178-20	16902-16908	Evrope	N	PROPN	http://www.wikidata.org/entity/Q46	LOC	Evropa	_	_	_	_	0	_	_	_	
178-21	16908-16909	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Ekonomski faktori uključuju privredni rast, kamatne stope, devizni kurs, stopu inflacije.
179-1	16909-16918	Ekonomski	A	ADJ	_	_	ekonomski	_	_	_	ENG30-02716605-a	4	ENG30-01871565-a;ENG30-02577454-a;ENG30-02716605-a;ENG30-02716739-a	*		
179-2	16919-16926	faktori	N	NOUN	_	_	faktor	_	_	_	ENG30-07327805-n	3	ENG30-05436752-n;ENG30-07327805-n;ENG30-10461424-n	*		
179-3	16927-16936	uključuju	V	VERB	_	_	uključivati	_	_	_	ENG30-02677567-v	1	ENG30-02677567-v	*		
179-4	16937-16946	privredni	A	ADJ	_	_	privredni	1[283]	privredni rast[283]	NID[283]	LLM-0206[2138]	1[2138]	LLM-0206[2138]	*[601]	[2138]	
179-5	16947-16951	rast	N	NOUN	_	_	rast	1[283]	privredni rast[283]	NID[283]	LLM-0206[2138]	1[2138]	LLM-0206[2138]	*[601]	[2138]	
179-6	16951-16952	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
179-7	16953-16960	kamatne	A	ADJ	_	_	kamatni	2[284]	kamatna stopa[284]	NID[284]	LLM-0087[2139]	1[2139]	LLM-0087[2139]	*[602]	[2139]	
179-8	16961-16966	stope	N	NOUN	_	_	stopa	2[284]	kamatna stopa[284]	NID[284]	LLM-0087[2139]	1[2139]	LLM-0087[2139]	*[602]	[2139]	
179-9	16966-16967	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
179-10	16968-16975	devizni	A	ADJ	_	_	devizni	3[285]	devizni kurs[285]	NID[285]	LLM-0029[2140]	1[2140]	LLM-0029[2140]	*[603]	[2140]	
179-11	16976-16980	kurs	N	NOUN	_	_	kurs	3[285]	devizni kurs[285]	NID[285]	LLM-0029[2140]	1[2140]	LLM-0029[2140]	*[603]	[2140]	
179-12	16980-16981	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
179-13	16982-16987	stopu	N	NOUN	_	_	stopa	4[286]	stopa inflacije[286]	NID[286]	LLM-0249[2141]	1[2141]	LLM-0249[2141]	*[604]	[2141]	
179-14	16988-16997	inflacije	N	NOUN	_	_	inflacija	4[286]	stopa inflacije[286]	NID[286]	LLM-0249[2141]	1[2141]	LLM-0249[2141]	*[604]	[2141]	
179-15	16997-16998	.	PUNCT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Kada je nadležnom organu potrebna informacija od nekog od partnera u inostranstvu, on može da pošalje zahtev za informaciju.
180-1	16998-17002	Kada	CONJ	SCONJ	_	_	kada	_	_	_	_	0	_	_	_	
180-2	17003-17005	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
180-3	17006-17015	nadležnom	A	ADJ	_	_	nadležan	_	_	_	ENG30-00809201-a	1	ENG30-00809201-a	*		
180-4	17016-17022	organu	N	NOUN	_	_	organ	_	_	_	ENG30-08349350-n	2	ENG30-05297523-n;ENG30-08349350-n	*		
180-5	17023-17031	potrebna	A	ADJ	_	_	potreban	_	_	_	ENG30-02526925-a	2	ENG30-01462625-a;ENG30-02526925-a	*		
180-6	17032-17043	informacija	N	NOUN	_	_	informacija	_	_	_	ENG30-05816287-n	3	ENG30-05091527-n;ENG30-05816287-n;ENG30-06634376-n	*		
180-7	17044-17046	od	PREP	ADP	_	_	od	_	_	_	_	0	_	_	_	
180-8	17047-17052	nekog	PRO	DET	_	_	neki	_	_	_	_	0	_	_	_	
180-9	17053-17055	od	PREP	ADP	_	_	od	_	_	_	_	0	_	_	_	
180-10	17056-17064	partnera	N	NOUN	http://www.wikidata.org/entity/Q107143364	ROLE	partner	_	_	_	ENG30-10640620-n	2	ENG30-10024362-n;ENG30-10640620-n	*		
180-11	17065-17066	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
180-12	17067-17079	inostranstvu	N	NOUN	_	_	inostranstvo	_	_	_	DRJ0-246005/0	1	DRJ0-246005/0	*		
180-13	17079-17080	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
180-14	17081-17083	on	PRO	PRON	_	_	on	_	_	_	_	0	_	_	_	
180-15	17084-17088	može	V	VERB	_	_	moći	_	_	_	ENG30-02523221-v	1	ENG30-02523221-v	*		
180-16	17089-17091	da	CONJ	SCONJ	_	_	da	_	_	_	_	0	_	_	_	
180-17	17092-17099	pošalje	V	VERB	_	_	poslati	_	_	_	ENG30-01955127-v	5	ENG30-01062555-v;ENG30-01088923-v;ENG30-01951480-v;ENG30-01955127-v;ENG30-02348568-v	*		
180-18	17100-17106	zahtev	N	NOUN	_	_	zahtev	_	_	_	ENG30-06513366-n	5	ENG30-05892651-n;ENG30-06513366-n;ENG30-07185325-n;ENG30-07185870-n;ENG30-09367203-n	*		
180-19	17107-17109	za	PREP	ADP	_	_	za	_	_	_	_	0	_	_	_	
180-20	17110-17121	informaciju	N	NOUN	_	_	informacija	_	_	_	ENG30-05816287-n	3	ENG30-05091527-n;ENG30-05816287-n;ENG30-06634376-n	*		
180-21	17121-17122	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Portal je ključni instrument strategije otvorenih podataka EU.
181-1	17122-17128	Portal	N	NOUN	_	_	portal	_	_	_	ENG30-06359657-n	1	ENG30-06359657-n	*		
181-2	17129-17131	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
181-3	17132-17139	ključni	A	ADJ	_	_	ključni	_	_	_	ENG30-01277097-a	2	ENG30-01277097-a;ENG30-02164050-a	*		
181-4	17140-17150	instrument	N	NOUN	_	_	instrument	_	_	_	ENG30-00173761-n	2	ENG30-00173761-n;ENG30-03574816-n	*		
181-5	17151-17161	strategije	N	NOUN	_	_	strategija	_	_	_	ENG30-05905348-n	2	ENG30-05905348-n;ENG30-06249177-n	*		
181-6	17162-17171	otvorenih	A	ADJ	_	_	otvoren	1[287]	otvoreni podaci[287]	NID[287]	LLM-0166[2142]	1[2142]	LLM-0166[2142]	*[605]	[2142]	
181-7	17172-17180	podataka	N	NOUN	_	_	podatak	1[287]	otvoreni podaci[287]	NID[287]	LLM-0166[2142]	1[2142]	LLM-0166[2142]	*[605]	[2142]	
181-8	17181-17183	EU	ABB	X	http://www.wikidata.org/entity/Q458	ORG	EU	_	_	_	_	0	_	_	_	
181-9	17183-17184	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Sa površinom od 84 km² to je najveće prirodno jezero na Islandu.
182-1	17184-17186	Sa	PREP	ADP	_	_	sa	_	_	_	_	0	_	_	_	
182-2	17187-17196	površinom	N	NOUN	_	_	površina	_	_	_	ENG30-05128519-n	4	ENG30-04362025-n;ENG30-05128519-n;ENG30-05853449-n;ENG30-08660339-n	*		
182-3	17197-17199	od	PREP	ADP	_	_	od	_	_	_	_	0	_	_	_	
182-4	17200-17202	84	NUM	NUM	_	_	84	_	_	_	_	0	_	_	_	
182-5	17203-17206	km²	ABB	X	_	_	km²	_	_	_	_	0	_	_	_	
182-6	17207-17209	to	PRO	DET	_	_	taj	_	_	_	_	0	_	_	_	
182-7	17210-17212	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
182-8	17213-17220	najveće	A	ADJ	_	_	velik	_	_	_	ENG30-01375909-a	8	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*		
182-9	17221-17229	prirodno	A	ADJ	_	_	prirodan	_	_	_	ENG30-01570892-a	1	ENG30-01570892-a	*		
182-10	17230-17236	jezero	N	NOUN	_	_	jezero	_	_	_	ENG30-09328904-n	1	ENG30-09328904-n	*		
182-11	17237-17239	na	PREP	ADP	_	_	na	_	_	_	_	0	_	_	_	
182-12	17240-17247	Islandu	N	PROPN	http://www.wikidata.org/entity/Q189	LOC	Island	_	_	_	_	0	_	_	_	
182-13	17247-17248	.	PUNCT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=S tog položaja predložio je bratske odnose s Nueva Germanijom u Paragvaju.
183-1	17248-17249	S	PREP	ADP	_	_	S	_	_	_	_	0	_	_	_	
183-2	17250-17253	tog	PRO	DET	_	_	taj	_	_	_	_	0	_	_	_	
183-3	17254-17262	položaja	N	NOUN	_	_	položaj	_	_	_	ENG30-13945919-n	9	ENG30-03763403-n;ENG30-05079866-n;ENG30-08622586-n;ENG30-08624196-n;ENG30-08624385-n;ENG30-13925752-n;ENG30-13945102-n;ENG30-13945919-n;ENG30-13947645-n	*		
183-4	17263-17272	predložio	V	VERB	_	_	predložiti	_	_	_	ENG30-00875394-v	7	ENG30-00708980-v;ENG30-00875394-v;ENG30-00875806-v;ENG30-00878636-v;ENG30-00879356-v;ENG30-00930806-v;ENG30-02401523-v	*		
183-5	17273-17275	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
183-6	17276-17283	bratske	A	ADJ	_	_	bratski	_	_	_	ENG30-00291471-a	2	ENG30-00291471-a;ENG30-02731699-a	*		
183-7	17284-17290	odnose	N	NOUN	_	_	odnos	_	_	_	ENG30-00040962-n	4	ENG30-00031921-n;ENG30-00040962-n;ENG30-13815449-n;ENG30-13928668-n	*		
183-8	17291-17292	s	PREP	ADP	_	_	s	_	_	_	_	0	_	_	_	
183-9	17293-17298	Nueva	A	ADJ	http://www.wikidata.org/entity/Q928198[92]	LOC[92]	nuev	_	_	_	_	0	_	*	_	
183-10	17299-17309	Germanijom	N	PROPN	http://www.wikidata.org/entity/Q928198[92]	LOC[92]	Germanijom	_	_	_	_	0	_	_	_	
183-11	17310-17311	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
183-12	17312-17321	Paragvaju	N	PROPN	http://www.wikidata.org/entity/Q733	LOC	Paragvaj	_	_	_	_	0	_	_	_	
183-13	17321-17322	.	PUNCT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=IMI ima za cilj da „postane fleksibilan alat u službi administrativne saradnje, doprinoseći poboljšanom upravljanju unutrašnjim tržištem“.
184-1	17322-17325	IMI	ABB	X	http://www.wikidata.org/entity/Q863973	PRODUCT	IMI	_	_	_	_	0	_	_	_	
184-2	17326-17329	ima	V	VERB	_	_	imati	1	imati za cilj	LVC.full	CVMWE-0132[2143]	1[2143]	CVMWE-0132[2143]	*[606]	[2143]	
184-3	17330-17332	za	PREP	ADP	_	_	za	1	*	LVC.full	CVMWE-0132[2143]	1[2143]	CVMWE-0132[2143]	*[606]	[2143]	
184-4	17333-17337	cilj	N	NOUN	_	_	cilj	1	*	LVC.full	CVMWE-0132[2143]	1[2143]	CVMWE-0132[2143]	*[606]	[2143]	
184-5	17338-17340	da	CONJ	SCONJ	_	_	da	_	_	_	_	0	_	_	_	
184-6	17341-17342	„	PUNCT	PUNCT	_	_	"	_	_	_	_	0	_	_	_	
184-7	17342-17349	postane	V	VERB	_	_	postati	_	_	_	ENG30-00149583-v	5	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	*		
184-8	17350-17361	fleksibilan	A	ADJ	_	_	fleksibilan	_	_	_	ENG30-01028163-a	2	ENG30-01022064-a;ENG30-01028163-a	*		
184-9	17362-17366	alat	N	NOUN	_	_	alat	_	_	_	ENG30-00173761-n	3	ENG30-00173761-n;ENG30-02729965-n;ENG30-04451818-n	*		
184-10	17367-17368	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
184-11	17369-17375	službi	N	NOUN	_	_	služba	_	_	_	ENG30-00586262-n	6	ENG30-00584891-n;ENG30-00586262-n;ENG30-01032040-n;ENG30-01033458-n;ENG30-01206986-n;ENG30-01209576-n	*		
184-12	17376-17391	administrativne	A	ADJ	_	_	administrativan	_	_	_	ENG30-02904075-a	1	ENG30-02904075-a	*		
184-13	17392-17400	saradnje	N	NOUN	_	_	saradnja	_	_	_	ENG30-00411384-n	3	ENG30-00411384-n;ENG30-00807273-n;ENG30-01202904-n	*		
184-14	17400-17401	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
184-15	17402-17413	doprinoseći	V	VERB	_	_	doprinositi	_	_	_	ENG30-01027174-v	3	ENG30-01027174-v;ENG30-02555908-v;ENG30-02745172-v	*		
184-16	17414-17425	poboljšanom	A	ADJ	_	_	poboljšan	_	_	_	ENG30-00231103-a	2	ENG30-00231103-a;ENG30-02487108-a	*		
184-17	17426-17437	upravljanju	N	NOUN	_	_	upravljanje	_	_	_	ENG30-00803617-n	4	ENG30-00803617-n;ENG30-00830448-n;ENG30-01124794-n;ENG30-01133281-n	*		
184-18	17438-17449	unutrašnjim	A	ADJ	_	_	unutrašnji	2[288]	unutrašnje tržište[288]	NID[288]	CVMWE-0473[2144]	1[2144]	CVMWE-0473[2144]	*[607]	[2144]	
184-19	17450-17458	tržištem	N	NOUN	_	_	tržište	2[288]	unutrašnje tržište[288]	NID[288]	CVMWE-0473[2144]	1[2144]	CVMWE-0473[2144]	*[607]	[2144]	
