#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
27-3	2220-2225	jezik	N	NOUN	_	_	jezik	_	_	_	*	Ovo značenje je najbliže kontekstu rečenice jer se odnosi na sistem reči koji se koristi kao sredstvo komunikacije između ljudi ili grupa, što se poklapa sa upotrebom reči 'jezik' u datom kontekstu.	http://llod.jerteh.rs/WSD/seENG3006304059n	5	Llama4_nonew	ENG30-04378123-n;ENG30-05301072-n;ENG30-06282651-n;ENG30-06304059-n;ENG30-07652995-n	
27-4	2226-2228	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
27-5	2229-2234	hausa	N	PROPN	_	_	hausa	_	_	_	_	_	_	0	_	_	
27-6	2234-2235	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
27-7	2236-2246	zajednički	A	ADJ	_	_	zajednički	_	_	_	*	Ovo značenje najbolje odgovara kontekstu rečenice jer opisuje zajednički jezik koji koristi veća grupa ljudi.	http://llod.jerteh.rs/WSD/seENG3000492677a	4	Llama4_nonew	ENG30-00492677-a;ENG30-00493012-a;ENG30-02152216-a;ENG30-02635499-a	
27-8	2247-2252	jezik	N	NOUN	_	_	jezik	_	_	_	*	Ovo značenje je najbliže kontekstu rečenice jer se odnosi na sistem reči koji se koristi kao sredstvo komunikacije među ljudima.	http://llod.jerteh.rs/WSD/seENG3006304059n	5	Llama4_nonew	ENG30-04378123-n;ENG30-05301072-n;ENG30-06282651-n;ENG30-06304059-n;ENG30-07652995-n	
27-9	2253-2258	većeg	A	ADJ	_	_	velik	_	_	_	*	Ovdje se 'veći' odnosi na veličinu ili obim, što odgovara značenju 'iznad proseka po veličini ili broju ili količini ili snazi ili iznosu'.	http://llod.jerteh.rs/WSD/seENG3001375909a	8	Llama4_nonew	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	
27-10	2259-2263	dela	N	NOUN	_	_	deo	_	_	_	*	Ovo značenje se odnosi na deo ili delić neke celine, što se uklapa u kontekst rečenice koja opisuje geografsku oblast kao deo unutrašnjosti Zapadne Afrike.	http://llod.jerteh.rs/WSD/seENG3005867413n	7	Llama4_nonew	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n	
27-11	2264-2277	unutrašnjosti	N	NOUN	_	_	unutrašnjost	_	_	_	*	Ovo značenje se odnosi na unutrašnji prostor neke oblasti ili regiona, što se poklapa sa kontekstom rečenice koji opisuje geografsku oblast.	http://llod.jerteh.rs/WSD/seENG3008588294n	1	Llama4_nonew	ENG30-08588294-n	
27-12	2278-2280	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
27-13	2281-2287	istoku	N	NOUN	_	_	istok	_	_	_	*	Ovdje se 'istok' koristi kao smer, odnosno cardinal direction, što se poklapa sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3013832355n	1	Llama4_nonew	ENG30-13832355-n	
27-14	2288-2295	Zapadne	A	ADJ	_	_	zapadni	_	_	_	*	Kontekst rečenice sugerira da se 'zapadni' odnosi na smer ili lokaciju u odnosu na ostatak Afrike, što se poklapa sa značenjem datog ID-a.	http://llod.jerteh.rs/WSD/seENG3000824321a	2	Llama4_nonew	ENG30-00824321-a;ENG30-00824631-a	
27-15	2296-2302	Afrike	N	PROPN	http://www.wikidata.org/entity/Q15	LOC	Afrika	_	_	_	_	_	_	0	_	_	
27-16	2302-2303	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Jerusalimsko kraljevstvo je bilo hrišćansko kraljevstvo osnovano na Levantu 1099. posle Prvog krstaškog rata.
28-1	2303-2315	Jerusalimsko	A	ADJ	http://www.wikidata.org/entity/Q1218[15]	LOC[15]	jerusalimski	_	_	_	*	_	_	0	_	_	
28-2	2316-2327	kraljevstvo	N	NOUN	http://www.wikidata.org/entity/Q1218[15]	LOC[15]	kraljevstvo	_	_	_	*	_	_	0	_	_	
28-3	2328-2330	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
28-4	2331-2335	bilo	V	AUX	_	_	biti	_	_	_	_	_	_	0	_	_	
28-5	2336-2346	hrišćansko	A	ADJ	_	_	hrišćanski	_	_	_	*	Ovo značenje se odnosi na karakteristike ili osobine vezane za hrišćanstvo, što se uklapa u kontekst rečenice koja opisuje kraljevstvo kao hrišćansko, što znači da je bilo vezano za hrišćanstvo.	http://llod.jerteh.rs/WSD/seENG3002952275a	1	Llama4_nonew	ENG30-02952275-a	
28-6	2347-2358	kraljevstvo	N	NOUN	_	_	kraljevstvo	_	_	_	*	Ovo značenje najbolje odgovara kontekstu rečenice jer opisuje kraljevstvo kao zemlju kojom vlada kralj ili kraljica, što se odnosi na istorijski primer Jerusalimskog kraljevstva kao hrišćanskog kraljevstva.	http://llod.jerteh.rs/WSD/seENG3008558155n	2	Llama4_nonew	ENG30-08558155-n;ENG30-08591269-n	
28-7	2359-2367	osnovano	V	VERB	_	_	osnovati	_	_	_	*	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na uspostavljanje ili osnivanje kraljevstva.	http://llod.jerteh.rs/WSD/seENG3002427103v	4	Llama4_nonew	ENG30-00636888-v;ENG30-01647672-v;ENG30-02427103-v;ENG30-02448185-v	
28-8	2368-2370	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
28-9	2371-2378	Levantu	N	PROPN	http://www.wikidata.org/entity/Q81483	LOC	Levant	_	_	_	_	_	_	0	_	_	
28-10	2379-2384	1099.	A	ADJ	_	_	1099.	_	_	_	_	_	_	0	_	_	
28-11	2385-2390	posle	PREP	ADP	_	_	posle	_	_	_	_	_	_	0	_	_	
28-12	2391-2396	Prvog	A	ADJ	http://www.wikidata.org/entity/Q51649[16]	EVENT[16]	prvi	_	_	_	*	Ovdje se 'prvi' koristi kao pridev koji označava nešto što se dogodilo prije svega ostaloga u vremenu, što se odnosi na prvi krstaški rat kao prethodni događaj koji je doveo do osnivanja Jerusalimskog kraljevstva.	http://llod.jerteh.rs/WSD/seENG3001010862a	6	Llama4_nonew	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a	
28-13	2397-2406	krstaškog	A	ADJ	http://www.wikidata.org/entity/Q51649[16]	EVENT[16]	krstaški	1[220]	krstaški rat[220]	NID[220]	*[460]	Ciljna reč 'krstaški rat' se odnosi na seriju verski motivisanih vojnih pohoda u srednjem veku, što se potpuno poklapa sa značenjem ID-a LLM-0101.[2016]	http://llod.jerteh.rs/WSD/seLLM0101[2016]	1[2016]	Llama4_nonew	LLM-0101[2016]	
28-14	2407-2411	rata	N	NOUN	http://www.wikidata.org/entity/Q51649[16]	EVENT[16]	rat	1[220]	krstaški rat[220]	NID[220]	*[460]	Ciljna reč 'krstaški rat' se odnosi na seriju verski motivisanih vojnih pohoda u srednjem veku, što se potpuno poklapa sa značenjem ID-a LLM-0101.[2016]	http://llod.jerteh.rs/WSD/seLLM0101[2016]	1[2016]	Llama4_nonew	LLM-0101[2016]	
28-15	2411-2412	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Poljoprivreda u Egiptu zavisila je od ciklusa reke Nil.
29-1	2412-2425	Poljoprivreda	N	NOUN	_	_	poljoprivreda	_	_	_	*	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na praksu obrade zemlje ili gajenja stoke, što je relevantno za opisivanje aktivnosti koja zavisi od ciklusa reke Nil.	http://llod.jerteh.rs/WSD/seENG3000916464n	3	Llama4_nonew	ENG30-00916464-n;ENG30-01104406-n;ENG30-08075287-n	
29-2	2426-2427	u	PREP	ADP	_	_	u	_	_	_	_	_	_	0	_	_	
29-3	2428-2434	Egiptu	N	PROPN	http://www.wikidata.org/entity/Q11768	LOC	Egipat	_	_	_	_	_	_	0	_	_	
29-4	2435-2443	zavisila	V	VERB	_	_	zavisiti	_	_	_	*	Ovdje se 'zavisiti' koristi u kontekstu kao biti zavisan ili uslovljen nečim, što se odnosi na poljoprivredu koja zavisi od ciklusa reke Nil.	http://llod.jerteh.rs/WSD/seENG3002663848v	3	Llama4_nonew	ENG30-00712708-v;ENG30-02663848-v;ENG30-02664234-v	
29-5	2444-2446	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
29-6	2447-2449	od	PREP	ADP	_	_	od	_	_	_	_	_	_	0	_	_	
29-7	2450-2457	ciklusa	N	NOUN	_	_	ciklus	_	_	_	*	Ovo značenje se odnosi na prirodne pojave koje se ponavljaju u redovnim intervalima, što se uklapa u kontekst rečenice koji opisuje zavisnost poljoprivrede u Egiptu od godišnjih poplava reke Nil.	http://llod.jerteh.rs/WSD/seENG3007341038n	4	Llama4_nonew	ENG30-07341038-n;ENG30-07342495-n;ENG30-08377332-n;ENG30-15287830-n	
29-8	2458-2462	reke	N	NOUN	_	_	reka	_	_	_	*	U kontekstu rečenice, 'reka' se odnosi na veliki prirodni tok vode, što se precizno poklapa sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3009411430n	1	Llama4_nonew	ENG30-09411430-n	
29-9	2463-2466	Nil	N	PROPN	http://www.wikidata.org/entity/Q3392	LOC	Nil	_	_	_	_	_	_	0	_	_	
29-10	2466-2467	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Godine 1942. objavio je svoju autobiografiju „Tajni život Salvadora Dalija“.
30-1	2467-2473	Godine	N	NOUN	_	_	godina	_	_	_	*	Ovo značenje najviše odgovara kontekstu rečenice jer se odnosi na kalendarsku godinu kao period od 12 mjeseca koji se koristi za objavljivanje autobiografije.	http://llod.jerteh.rs/WSD/seENG3015202634n	5	Llama4_nonew	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
30-2	2474-2479	1942.	A	ADJ	_	_	1942.	_	_	_	_	_	_	0	_	_	
30-3	2480-2487	objavio	V	VERB	_	_	objaviti	_	_	_	*	U kontekstu rečenice, 'objavio' se odnosi na čin pripreme i izdavanja autobiografije za javnu distribuciju.	http://llod.jerteh.rs/WSD/seENG3000967625v	13	Llama4_nonew	ENG30-00841986-v;ENG30-00930806-v;ENG30-00932161-v;ENG30-00965871-v;ENG30-00967625-v;ENG30-00974367-v;ENG30-00977336-v;ENG30-01017001-v;ENG30-01065115-v;ENG30-01591621-v;ENG30-01717851-v;ENG30-01744611-v;ENG30-01745722-v	
30-4	2488-2490	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
30-5	2491-2496	svoju	PRO	DET	_	_	svoj	_	_	_	_	_	_	0	_	_	
30-6	2497-2511	autobiografiju	N	NOUN	_	_	autobiografija	_	_	_	*	Autobiografija je knjiga koja sadrži životopis autora, što se poklapa sa značenjem datog konteksta gde se govori o knjizi koja je autobiografija Salvadora Dalija.	http://llod.jerteh.rs/WSD/seENG3006516087n	1	Llama4_nonew	ENG30-06516087-n	
30-7	2512-2513	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	0	_	_	
30-8	2513-2518	Tajni	A	ADJ	http://www.wikidata.org/entity/Q7763042[17]	WORK[17]	tajni	_	_	_	*	U kontekstu autobiografije, 'tajni' život se odnosi na život koji nije javan ili otvoren, već skriven ili neotkriven. Ovo značenje najbliže je datom kontekstu.	http://llod.jerteh.rs/WSD/seENG3002090069a	3	Llama4_nonew	ENG30-00898963-a;ENG30-00952181-a;ENG30-02090069-a	
30-9	2519-2524	život	N	NOUN	http://www.wikidata.org/entity/Q7763042[17]	WORK[17]	život	_	_	_	*	Ovo značenje se odnosi na tok postojanja jedne individue, što najbolje odgovara kontekstu autobiografije kao zapisa o životu osobe.	http://llod.jerteh.rs/WSD/seENG3013961399n	11	Llama4_nonew	ENG30-00006269-n;ENG30-05810561-n;ENG30-09178727-n;ENG30-10260706-n;ENG30-11473291-n;ENG30-13954253-n;ENG30-13961399-n;ENG30-13963192-n;ENG30-15140405-n;ENG30-15140744-n;ENG30-15140892-n	
30-10	2525-2534	Salvadora	N	PROPN	http://www.wikidata.org/entity/Q7763042[17]	WORK[17]	Salvador	_	_	_	_	_	_	0	_	_	
30-11	2535-2541	Dalija	N	PROPN	http://www.wikidata.org/entity/Q7763042[17]	WORK[17]	Dali	_	_	_	_	_	_	0	_	_	
30-12	2541-2542	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	0	_	_	
30-13	2542-2543	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=1024 je prirodni broj koji sledi 1023 i prethodi broju 1025.
31-1	2543-2547	1024	NUM	NUM	_	_	1024	_	_	_	_	_	_	0	_	_	
31-2	2548-2550	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
31-3	2551-2559	prirodni	A	ADJ	_	_	prirodan	1[221]	prirodni broj[221]	NID[221]	*[461]	Ovo značenje odgovara definiciji prirodnog broja kao broja koji se koristi za prebrojavanje, što uključuje i broj 1 i sve pozitivne cele brojeve koji se dobijaju dodavanjem 1.[2017]	http://llod.jerteh.rs/WSD/seENG3013728367n[2017]	1[2017]	Llama4_nonew	ENG30-13728367-n[2017]	
31-4	2560-2564	broj	N	NOUN	_	_	broj	1[221]	prirodni broj[221]	NID[221]	*[461]	Ovo značenje odgovara definiciji prirodnog broja kao broja koji se koristi za prebrojavanje, što uključuje i broj 1 i sve pozitivne cele brojeve koji se dobijaju dodavanjem 1.[2017]	http://llod.jerteh.rs/WSD/seENG3013728367n[2017]	1[2017]	Llama4_nonew	ENG30-13728367-n[2017]	
31-5	2565-2569	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	0	_	_	
31-6	2570-2575	sledi	V	VERB	_	_	slediti	_	_	_	*	U kontekstu rečenice, 'slediti' znači biti neposredno posle nekoga ili nečega, što se odnosi na vremensku ili prostornu sekvencu. Ovo značenje najbliže je datom kontekstu gde se govori o brojevima koji su u direktnom vremenskom ili kvantitativnom nizu.	http://llod.jerteh.rs/WSD/seENG3002720544v	7	Llama4_nonew	ENG30-00351406-v;ENG30-01998432-v;ENG30-02346895-v;ENG30-02406585-v;ENG30-02542280-v;ENG30-02712772-v;ENG30-02720544-v	
31-7	2576-2580	1023	NUM	NUM	_	_	1023	_	_	_	_	_	_	0	_	_	
31-8	2581-2582	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
31-9	2583-2591	prethodi	V	VERB	_	_	prethoditi	_	_	_	*	Ovo značenje najbolje odgovara kontekstu rečenice jer se govori o brojevima koji se javljaju jedan nakon drugog u određenom nizu, što uključuje ideju da jedan broj sledi ili prethodi drugom.	http://llod.jerteh.rs/WSD/seENG3000342640v	4	Llama4_nonew	ENG30-00342640-v;ENG30-01999218-v;ENG30-02407766-v;ENG30-02692686-v	
31-10	2592-2597	broju	N	NOUN	_	_	broj	_	_	_	*	Ovdje se 'broj' odnosi na kvantitetu ili iznos, što odgovara značenju kao svojstvo koje poseduje zbir, ukupnost ili nedefinisana količina jedinica ili pojedinaca.	http://llod.jerteh.rs/WSD/seENG3005121418n	6	Llama4_nonew	ENG30-05121418-n;ENG30-06326526-n;ENG30-06391766-n;ENG30-06596978-n;ENG30-06807198-n;ENG30-13591761-n	
31-11	2598-2602	1025	NUM	NUM	_	_	1025	_	_	_	_	_	_	0	_	_	
31-12	2602-2603	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Ojler je savladao ruski i nastanio se u Sankt Peterburgu.
32-1	2603-2608	Ojler	N	PROPN	http://www.wikidata.org/entity/Q7604	PERS	Ojler	_	_	_	_	_	_	0	_	_	
32-2	2609-2611	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
32-3	2612-2620	savladao	V	VERB	_	_	savladati	_	_	_	*	U kontekstu rečenice, 'savladati' se odnosi na nadjačavanje ili prevladavanje neke prepreke ili poteškoće, što se u ovom slučaju može interpretirati kao savladavanje poteškoća vezanih za preseljenje u novo mesto, ali što se bliže može odnositi i na savlađivanje u širem smislu kao što je savlađivanje ili nadjačavanje u nekom procesu ili stanju kao što je ovladavanje nekim prostorom ili mestom.	http://llod.jerteh.rs/WSD/seENG3001809321v	4	Llama4_nonew	ENG30-00634906-v;ENG30-01108148-v;ENG30-01809321-v;ENG30-02594979-v	
32-4	2621-2626	ruski	A	ADJ	*	DEMO	ruski	_	_	_	*	Ovo značenje se odnosi na nešto što pripada ili se odnosi na Rusiju, njene ljude ili kulturu, što odgovara kontekstu rečenice gde se 'ruski' koristi da opiše jezik koji je Ojler savladao.	http://llod.jerteh.rs/WSD/seENG3002957276a	1	Llama4_nonew	ENG30-02957276-a	
32-5	2627-2628	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
32-6	2629-2637	nastanio	V	VERB	_	_	nastaniti	1	nastaniti se	IRV	*[462]	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na činjenicu da se neko smesti u određenom mestu kao što je Sankt Peterburg, što je u skladu sa datom rečenicom.[2018]	http://llod.jerteh.rs/WSD/seENG3000413876v[2018]	3[2018]	Llama4_nonew	CVMWE-0229;ENG30-00413876-v;ENG30-00415044-v[2018]	
32-7	2638-2640	se	PAR	PART	_	_	se	1	*	IRV	*[462]	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na činjenicu da se neko smesti u određenom mestu kao što je Sankt Peterburg, što je u skladu sa datom rečenicom.[2018]	http://llod.jerteh.rs/WSD/seENG3000413876v[2018]	3[2018]	Llama4_nonew	CVMWE-0229;ENG30-00413876-v;ENG30-00415044-v[2018]	
32-8	2641-2642	u	PREP	ADP	_	_	u	_	_	_	_	_	_	0	_	_	
32-9	2643-2648	Sankt	N	PROPN	http://www.wikidata.org/entity/Q656[18]	LOC[18]	Sankt	_	_	_	_	_	_	0	_	_	
32-10	2649-2659	Peterburgu	N	PROPN	http://www.wikidata.org/entity/Q656[18]	LOC[18]	Peterburg	_	_	_	_	_	_	0	_	_	
32-11	2659-2660	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Završio je i akademske studije istorije, sociologije, političkih nauka, poreskog prava i ekonomije na Univerzitetu u Upsali, a kasnije i ekonomije na Univerzitetu u Stokholmu.
33-1	2660-2667	Završio	V	VERB	_	_	završiti	_	_	_	*	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na završetak studija i dobijanje akademskog zvanja.	http://llod.jerteh.rs/WSD/seENG3002264397v	4	Llama4_nonew	ENG30-00455750-v;ENG30-00484166-v;ENG30-02264397-v;ENG30-02735418-v	
33-2	2668-2670	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
33-3	2671-2672	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
33-4	2673-2682	akademske	A	ADJ	_	_	akademski	1[222]	akademske studije[222]	NID[222]	*[463]	Ciljna reč 'akademske studije' se odnosi na visokoškolsko obrazovanje, što se poklapa sa značenjem ID-a LLM-0002 kao visokoškolsko obrazovanje na univerzitetima.[2019]	http://llod.jerteh.rs/WSD/seLLM0002[2019]	1[2019]	Llama4_nonew	LLM-0002[2019]	
33-5	2683-2690	studije	N	NOUN	_	_	studije	1[222]	akademske studije[222]	NID[222]	*[463]	Ciljna reč 'akademske studije' se odnosi na visokoškolsko obrazovanje, što se poklapa sa značenjem ID-a LLM-0002 kao visokoškolsko obrazovanje na univerzitetima.[2019]	http://llod.jerteh.rs/WSD/seLLM0002[2019]	1[2019]	Llama4_nonew	LLM-0002[2019]	
33-6	2691-2699	istorije	N	NOUN	_	_	istorija	_	_	_	*	U kontekstu rečenice, 'istorija' se odnosi na akademsku disciplinu koja se bavi proučavanjem prošlih događaja vezanih za ljudska društva, što se poklapa sa značenjem 1.	http://llod.jerteh.rs/WSD/seENG3006155567n	5	Llama4_nonew	ENG30-06155567-n;ENG30-06156752-n;ENG30-06514093-n;ENG30-15121406-n;ENG30-15123996-n	
33-7	2699-2700	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
33-8	2701-2712	sociologije	N	NOUN	_	_	sociologija	_	_	_	*	Ovo značenje se poklapa sa kontekstom rečenice jer se 'sociologija' odnosi na izučavanje društva, što je relevantno za akademske studije.	http://llod.jerteh.rs/WSD/seENG3006151693n	1	Llama4_nonew	ENG30-06151693-n	
33-9	2712-2713	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
33-10	2714-2724	političkih	A	ADJ	_	_	politički	2[223]	političke nauke[223]	NID[223]	*[464]	Ovo značenje se poklapa sa kontekstom rečenice jer se odnosi na izučavanje politike i upravnih sistema što je relevantno za termin 'političke nauke' kao što se koristi u datom kontekstu.[2020]	http://llod.jerteh.rs/WSD/seENG3006148148n[2020]	1[2020]	Llama4_nonew	ENG30-06148148-n[2020]	
33-11	2725-2730	nauka	N	NOUN	_	_	nauka	2[223]	političke nauke[223]	NID[223]	*[464]	Ovo značenje se poklapa sa kontekstom rečenice jer se odnosi na izučavanje politike i upravnih sistema što je relevantno za termin 'političke nauke' kao što se koristi u datom kontekstu.[2020]	http://llod.jerteh.rs/WSD/seENG3006148148n[2020]	1[2020]	Llama4_nonew	ENG30-06148148-n[2020]	
33-12	2730-2731	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
33-13	2732-2740	poreskog	A	ADJ	_	_	poreski	3[224]	poresko pravo[224]	NID[224]	*[465]	U kontekstu rečenice, 'poresko pravo' se odnosi na oblast prava koja se bavi zakonima i propisima vezanim za procenu i naplatu poreza, što je najbliže datom značenju.[2021]	http://llod.jerteh.rs/WSD/seCVMWE0313[2021]	1[2021]	Llama4_nonew	CVMWE-0313[2021]	
33-14	2741-2746	prava	N	NOUN	_	_	pravo	3[224]	poresko pravo[224]	NID[224]	*[465]	U kontekstu rečenice, 'poresko pravo' se odnosi na oblast prava koja se bavi zakonima i propisima vezanim za procenu i naplatu poreza, što je najbliže datom značenju.[2021]	http://llod.jerteh.rs/WSD/seCVMWE0313[2021]	1[2021]	Llama4_nonew	CVMWE-0313[2021]	
33-15	2747-2748	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
33-16	2749-2758	ekonomije	N	NOUN	_	_	ekonomija	_	_	_	*	U kontekstu rečenice, 'ekonomija' se odnosi na oblast studija, te stoga značenje kao grana društvenih nauka koja se bavi proizvodnjom i distribucijom i potrošnjom dobara i usluga i njihovim upravljanjem bude najpreciznije.	http://llod.jerteh.rs/WSD/seENG3006149484n	2	Llama4_nonew	ENG30-06149484-n;ENG30-08366753-n	
33-17	2759-2761	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
33-18	2762-2774	Univerzitetu	N	NOUN	http://www.wikidata.org/entity/Q185246[19]	ORG[19]	univerzitet	_	_	_	*	_	_	0	_	_	
33-19	2775-2776	u	PREP	ADP	http://www.wikidata.org/entity/Q185246[19]	ORG[19]	u	_	_	_	_	_	_	0	_	_	
33-20	2777-2783	Upsali	N	PROPN	http://www.wikidata.org/entity/Q185246[19]	ORG[19]	Upsala	_	_	_	_	_	_	0	_	_	
33-21	2783-2784	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
33-22	2785-2786	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	0	_	_	
33-23	2787-2794	kasnije	ADV	ADV	_	_	kasnije	_	_	_	*	Ovdje se 'kasnije' koristi za označavanje vremena koje slijedi nakon nekog prethodnog vremena, što se uklapa u definiciju datu u ENG30-00061203-b.	http://llod.jerteh.rs/WSD/seENG3000061203b	2	Llama4_nonew	ENG30-00061203-b;ENG30-00155488-b	
33-24	2795-2796	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
33-25	2797-2806	ekonomije	N	NOUN	_	_	ekonomija	_	_	_	*	U kontekstu rečenice, 'ekonomija' se odnosi na oblast studija, te stoga značenje kao grana društvenih nauka koja se bavi proizvodnjom i distribucijom i potrošnjom dobara i usluga i njihovim upravljanjem bude najpreciznije.	http://llod.jerteh.rs/WSD/seENG3006149484n	2	Llama4_nonew	ENG30-06149484-n;ENG30-08366753-n	
33-26	2807-2809	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
33-27	2810-2822	Univerzitetu	N	NOUN	http://www.wikidata.org/entity/Q221645[20]	ORG[20]	univerzitet	_	_	_	*	_	_	0	_	_	
33-28	2823-2824	u	PREP	ADP	http://www.wikidata.org/entity/Q221645[20]	ORG[20]	u	_	_	_	_	_	_	0	_	_	
33-29	2825-2834	Stokholmu	N	PROPN	http://www.wikidata.org/entity/Q221645[20]	ORG[20]	Stokholm	_	_	_	_	_	_	0	_	_	
33-30	2834-2835	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Kasnije je radio kao sekretar Akademije za malteški jezik (Akkademja tal-Malti).
34-1	2835-2842	Kasnije	ADV	ADV	_	_	kasnije	_	_	_	*	Ovdje se 'kasnije' odnosi na vremenski period koji slijedi nakon nekog referentnog vremena, što se poklapa sa značenjem datog ID-a.	http://llod.jerteh.rs/WSD/seENG3000061203b	2	Llama4_nonew	ENG30-00061203-b;ENG30-00155488-b	
34-2	2843-2845	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
34-3	2846-2851	radio	V	VERB	_	_	raditi	_	_	_	*	Ovdje se 'radio' koristi u značenju obavljanja posla kao sekretar, što uključuje aktivnosti kao što su administracija ili služba u Akademiji.	http://llod.jerteh.rs/WSD/seENG3002413480v	12	Llama4_nonew	ENG30-01525666-v;ENG30-01526290-v;ENG30-01742821-v;ENG30-02367363-v;ENG30-02410855-v;ENG30-02413480-v;ENG30-02436963-v;ENG30-02458822-v;ENG30-02525447-v;ENG30-02594979-v;ENG30-02676054-v;ENG30-02751271-v	
34-4	2852-2855	kao	ADV	ADV	_	_	kao	_	_	_	*	Ovdje se 'kao' koristi za bliže određivanje uloge ili funkcije, što odgovara značenju 'kao' kao pokazatelj uloge ili funkcije. | Failed due to hallucination after 3 attempts.	http://llod.jerteh.rs/WSD/seNEW_SENSE	5	None	DRJ0-194033/1а.;DRJ0-194033/1б.;DRJ0-194033/2а.;DRJ0-194033/2б.;DRJ0-194033/2в.	
34-5	2856-2864	sekretar	N	NOUN	http://www.wikidata.org/entity/Q80687	ROLE	sekretar	_	_	_	*	U kontekstu rečenice, 'sekretar' se odnosi na pomoćnika koji obavlja administrativne zadatke, što se poklapa sa značenjem ID-a ENG30-10569744-n.	http://llod.jerteh.rs/WSD/seENG3010569744n	4	Llama4_nonew	ENG30-01618503-n;ENG30-10521928-n;ENG30-10569744-n;ENG30-10570019-n	
34-6	2865-2874	Akademije	N	NOUN	http://www.wikidata.org/entity/Q4701306[21]	ORG[21]	akademija	_	_	_	*	_	_	0	_	_	
34-7	2875-2877	za	PREP	ADP	http://www.wikidata.org/entity/Q4701306[21]	ORG[21]	za	_	_	_	_	_	_	0	_	_	
34-8	2878-2886	malteški	A	ADJ	http://www.wikidata.org/entity/Q4701306[21]	ORG[21]	malteški	_	_	_	*	_	_	0	_	_	
