#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=U petoj sezoni program je održan u skladu sa novim konceptom: jedan mladi fudbaler iz svake zemlje izabran je kao njen predstavnik.
121-6	11159-11163	stil	N	NOUN	_	_	stil	1[251]	arhitektonski stil[251]	NID[251]	LLM-0008[2088]	1[2088]	LLM-0008[2088]	*[543]	Definicija se poklapa sa značenjem arhitektonskog stila kao karakterističnim načinom oblikovanja građevina u određenom istorijskom periodu ili regiji.[2088]	
121-7	11164-11168	koji	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
121-8	11169-11175	potiče	V	VERB	_	_	poticati	_	_	_	ENG30-02627666-v	4	ENG30-02624263-v;ENG30-02627666-v;ENG30-02737187-v;ENG30-02743214-v	*	dolaziti odnekuda	
121-9	11176-11178	od	PREP	ADP	_	_	od	_	_	_	_	0	_	_	_	
121-10	11179-11192	venecijanskog	A	ADJ	*	DEMO	venecijanski	_	_	_	ENG30-02970820-a	1	ENG30-02970820-a	*	odnosi se na ili je karakteristično za Veneciju ili njene ljude	
121-11	11193-11202	arhitekte	N	NOUN	http://www.wikidata.org/entity/Q42973	ROLE	arhitekta	_	_	_	ENG30-09805475-n	1	ENG30-09805475-n	*	Osoba koja se bavi arhitekturom	
121-12	11203-11209	Andree	N	PROPN	http://www.wikidata.org/entity/Q177692[62]	PERS[62]	Andrea	_	_	_	_	0	_	_	_	
121-13	11210-11218	Paladija	N	PROPN	http://www.wikidata.org/entity/Q177692[62]	PERS[62]	Paladio	_	_	_	_	0	_	_	_	
121-14	11219-11220	(	PUNCT	PUNCT	_	_	(	_	_	_	_	0	_	_	_	
121-15	11220-11224	1508	A	ADJ	_	_	1508	_	_	_	_	0	_	_	_	
121-16	11224-11225	–	PUNCT	PUNCT	_	_	–	_	_	_	_	0	_	_	_	
121-17	11225-11229	1580	A	ADJ	_	_	1580	_	_	_	_	0	_	_	_	
121-18	11229-11230	)	PUNCT	PUNCT	_	_	)	_	_	_	_	0	_	_	_	
121-19	11231-11232	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
121-20	11233-11243	inspirisan	V	VERB	_	_	inspirisati	_	_	_	ENG30-01646682-v	3	ENG30-00771961-v;ENG30-00858781-v;ENG30-01646682-v	*	inspirisati znači dati inspiraciju za nešto, što se uklapa u kontekst rečenice	
121-21	11244-11246	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
121-22	11247-11255	njegovim	PRO	DET	_	_	njegov	_	_	_	_	0	_	_	_	
121-23	11256-11264	nacrtima	N	NOUN	_	_	nacrt	_	_	_	ENG30-04227144-n	2	ENG30-04227144-n;ENG30-06390962-n	*	nacrt kao crtež ili plan neke zgrade ili tehničkog sistema	
121-24	11264-11265	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Ona je dobila ime po francuskom državniku i generalu Šarlu de Golu.
122-1	11265-11268	Ona	PRO	PRON	_	_	ona	_	_	_	_	0	_	_	_	
122-2	11269-11271	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
122-3	11272-11278	dobila	V	VERB	_	_	dobiti	1	dobiti ime	LVC.full	CVMWE-0057[2089]	1[2089]	CVMWE-0057[2089]	*[544]	dobiti ime kao što je neko ili nešto[2089]	
122-4	11279-11282	ime	N	NOUN	_	_	ime	1	*	LVC.full	CVMWE-0057[2089]	1[2089]	CVMWE-0057[2089]	*[544]	dobiti ime kao što je neko ili nešto[2089]	
122-5	11283-11285	po	PREP	ADP	_	_	po	_	_	_	_	0	_	_	_	
122-6	11286-11296	francuskom	A	ADJ	*	DEMO	francuski	_	_	_	ENG30-02958392-a	1	ENG30-02958392-a	*	odnosi se na Francusku, njene stanovnike ili kulturu	
122-7	11297-11306	državniku	N	NOUN	*	ROLE	državnik	_	_	_	ENG30-10650162-n	1	ENG30-10650162-n	*	Olga je dobila ime po ruskom caru, a nije po državniku.	
122-8	11307-11308	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
122-9	11309-11317	generalu	N	NOUN	http://www.wikidata.org/entity/Q83460	ROLE	general	_	_	_	ENG30-10125786-n	1	ENG30-10125786-n	*	činovnik u vojsku	
122-10	11318-11323	Šarlu	N	PROPN	http://www.wikidata.org/entity/Q2042[63]	PERS[63]	Šarl	_	_	_	_	0	_	_	_	
122-11	11324-11326	de	F	X	http://www.wikidata.org/entity/Q2042[63]	PERS[63]	de	_	_	_	_	0	_	_	_	
122-12	11327-11331	Golu	N	PROPN	http://www.wikidata.org/entity/Q2042[63]	PERS[63]	Gol	_	_	_	_	0	_	_	_	
122-13	11331-11332	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Visoki komesarijat Organizacije ujedinjenih nacija za izbeglice (UNHCR) dobio je Nobelovu nagradu za mir 1954. i 1981. godine.
123-1	11332-11338	Visoki	A	ADJ	http://www.wikidata.org/entity/Q132551[64]	ORG[64]	visok	_	_	_	_	0	_	*	_	
123-2	11339-11350	komesarijat	N	NOUN	http://www.wikidata.org/entity/Q132551[64]	ORG[64]	komesarijat	_	_	_	_	0	_	*	_	
123-3	11351-11363	Organizacije	N	NOUN	http://www.wikidata.org/entity/Q132551[64]	ORG[64]	organizacija	_	_	_	_	0	_	*	_	
123-4	11364-11375	ujedinjenih	A	ADJ	http://www.wikidata.org/entity/Q132551[64]	ORG[64]	ujedinjen	_	_	_	_	0	_	*	_	
123-5	11376-11382	nacija	N	NOUN	http://www.wikidata.org/entity/Q132551[64]	ORG[64]	nacija	_	_	_	_	0	_	*	_	
123-6	11383-11385	za	PREP	ADP	http://www.wikidata.org/entity/Q132551[64]	ORG[64]	za	_	_	_	_	0	_	_	_	
123-7	11386-11395	izbeglice	N	NOUN	http://www.wikidata.org/entity/Q132551[64]	ORG[64]	izbeglica	_	_	_	_	0	_	*	_	
123-8	11396-11397	(	PUNCT	PUNCT	_	_	(	_	_	_	_	0	_	_	_	
123-9	11397-11402	UNHCR	ABB	X	http://www.wikidata.org/entity/Q132551	ORG	UNHCR	_	_	_	_	0	_	_	_	
123-10	11402-11403	)	PUNCT	PUNCT	_	_	)	_	_	_	_	0	_	_	_	
123-11	11404-11409	dobio	V	VERB	_	_	dobiti	2	dobiti nagradu	LVC.full	CVMWE-0058[2090]	1[2090]	CVMWE-0058[2090]	*[545]	dati primerena nagrada[2090]	
123-12	11410-11412	je	V	AUX	_	_	jesam	_	_	_	_	0	_	*[545]	_	
123-13	11413-11421	Nobelovu	A	ADJ	http://www.wikidata.org/entity/Q35637[65]	PRODUCT[65]	Nobelov	_	_	_	CVDf-365/0	1	CVDf-365/0	*[545]|*[546]	prisvojni pridev od Nobel	
123-14	11422-11429	nagradu	N	NOUN	http://www.wikidata.org/entity/Q35637[65]	PRODUCT[65]	nagrada	2	*	LVC.full	CVMWE-0058[2090]	1[2090]	CVMWE-0058[2090]	*[545]	dati primerena nagrada[2090]	
123-15	11430-11432	za	PREP	ADP	http://www.wikidata.org/entity/Q35637[65]	PRODUCT[65]	za	_	_	_	_	0	_	_	_	
123-16	11433-11436	mir	N	NOUN	http://www.wikidata.org/entity/Q35637[65]	PRODUCT[65]	mir	_	_	_	ENG30-13970236-n	7	ENG30-01064148-n;ENG30-04982207-n;ENG30-07515560-n;ENG30-13969700-n;ENG30-13970236-n;ENG30-14006179-n;ENG30-14011811-n	*	stanje koje karakteriše izostanak rata	
123-17	11437-11442	1954.	A	ADJ	_	_	1954.	_	_	_	_	0	_	_	_	
123-18	11443-11444	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
123-19	11445-11450	1981.	A	ADJ	_	_	1981.	_	_	_	_	0	_	_	_	
123-20	11451-11457	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15203791-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	Vremenski period od 365 (ili 366) dana	
123-21	11457-11458	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Anafilaksa je teška alergijska reakcija koja naglo počinje i pogađa mnoge telesne sisteme.
124-1	11458-11468	Anafilaksa	N	NOUN	_	_	anafilaksa	_	_	_	ENG30-14533547-n	1	ENG30-14533547-n	*	Alergijska reakcija	
124-2	11469-11471	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
124-3	11472-11477	teška	A	ADJ	_	_	težak	_	_	_	ENG30-00747910-a	11	ENG30-00651039-a;ENG30-00744916-a;ENG30-00747910-a;ENG30-00836544-a;ENG30-00987769-a;ENG30-01184932-a;ENG30-01190683-a;ENG30-01191618-a;ENG30-01510444-a;ENG30-02287733-a;ENG30-02317012-a	*	Ovo značenje nije najbolje, ali može biti prihvatljivo. Reč 'težak' u kontekstu rečenice nije najbolje opisana ovim značenjem. U kontekstu datom u rečenici, 'teška' se odnosi na nešto što nije lako, što ima veliki uticaj ili ozbiljnost.	
124-4	11478-11488	alergijska	A	ADJ	_	_	alergijski	1[252]	alergijska reakcija[252]	NID[252]	LLM-0004[2091]	1[2091]	LLM-0004[2091]	*[547]	Reakcija organizma na alergene[2091]	
124-5	11489-11497	reakcija	N	NOUN	_	_	reakcija	1[252]	alergijska reakcija[252]	NID[252]	LLM-0004[2091]	1[2091]	LLM-0004[2091]	*[547]	Reakcija organizma na alergene[2091]	
124-6	11498-11502	koja	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
124-7	11503-11508	naglo	ADV	ADV	_	_	naglo	_	_	_	ENG30-00061528-b	1	ENG30-00061528-b	*	Reč 'naglo' se koristi kao sinonim za 'brzo' ili 'nenadano', što odgovara datom kontekstu rečenice.	
124-8	11509-11516	počinje	V	VERB	_	_	počinjati	_	_	_	ENG30-02608347-v	5	ENG30-02379528-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v;ENG30-02679227-v	*	početi postojati ili delovati u nekom svojstvu	
124-9	11517-11518	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
124-10	11519-11525	pogađa	V	VERB	_	_	pogađati	_	_	_	DRJ0-212537/0	1	DRJ0-212537/0	*	neka vrsta utjecaja	
124-11	11526-11531	mnoge	A	ADJ	_	_	mnogi	_	_	_	ENG30-01551633-a	1	ENG30-01551633-a	*	Kvantifikator koji iznosi veliki ali neodređeni broj	
124-12	11532-11539	telesne	A	ADJ	_	_	telesni	_	_	_	ENG30-01778935-a	3	ENG30-00629997-a;ENG30-01778935-a;ENG30-01779428-a	*	Telesni odnosi se na nešto što se tiče tela, što je karakteristično za telo, ili što se odnosi na fizički aspekt živog bića, što je u skladu sa datom rečenicom.	
124-13	11540-11547	sisteme	N	NOUN	_	_	sistem	_	_	_	ENG30-05237227-n	6	ENG30-04377057-n;ENG30-05219097-n;ENG30-05237227-n;ENG30-05661996-n;ENG30-05726596-n;ENG30-08435388-n	*	Sistem kao grupa fiziološki ili anatomski povezanih organa ili delova tela koji funkcionišu zajedno	
124-14	11547-11548	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Hejerdal je unapredio teoriju prema kojoj su Kanari bili baza drevnog brodarstva između Amerike i Mediterana.
125-1	11548-11556	Hejerdal	N	PROPN	http://www.wikidata.org/entity/Q133622	PERS	Hejerdal	_	_	_	_	0	_	_	_	
125-2	11557-11559	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
125-3	11560-11569	unapredio	V	VERB	_	_	unaprediti	_	_	_	ENG30-02397637-v	2	ENG30-01994288-v;ENG30-02397637-v	*	unaprediti znači dati ili potvrditi viši položaj, što se može primeniti na teoriju kao što je u primeru.	
125-4	11570-11577	teoriju	N	NOUN	_	_	teorija	_	_	_	ENG30-05989479-n	1	ENG30-05989479-n	*	Sistem znanja koji se koristi za objasnjenje pojava	
125-5	11578-11583	prema	PREP	ADP	_	_	prema	_	_	_	_	0	_	_	_	
125-6	11584-11589	kojoj	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
125-7	11590-11592	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
125-8	11593-11599	Kanari	N	PROPN	http://www.wikidata.org/entity/Q5813	LOC	Kanari	_	_	_	_	0	_	_	_	
125-9	11600-11604	bili	V	AUX	_	_	biti	_	_	_	_	0	_	_	_	
125-10	11605-11609	baza	N	NOUN	_	_	baza	_	_	_	ENG30-08490402-n	6	ENG30-02798290-n;ENG30-03387016-n;ENG30-03569964-n;ENG30-03763403-n;ENG30-08490402-n;ENG30-14618253-n	*	Osnovna lokacija za operacije ili aktivnosti	
125-11	11610-11617	drevnog	A	ADJ	_	_	drevan	_	_	_	ENG30-01644847-a	1	ENG30-01644847-a	*	old	
125-12	11618-11628	brodarstva	N	NOUN	_	_	brodarstvo	_	_	_	ENG30-01105737-n	1	ENG30-01105737-n	*	brodski saobraćaj	
125-13	11629-11635	između	PREP	ADP	_	_	između	_	_	_	_	0	_	_	_	
125-14	11636-11643	Amerike	N	PROPN	http://www.wikidata.org/entity/Q30	LOC	Amerika	_	_	_	_	0	_	_	_	
125-15	11644-11645	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
125-16	11646-11656	Mediterana	N	PROPN	http://www.wikidata.org/entity/Q4918	LOC	Mediteran	_	_	_	_	0	_	_	_	
125-17	11656-11657	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Niko u našoj zemlji–ni radnici, ni seljaci, pisci niti lekari, odrasli ni deca, kao ni članovi vlade–ne žele ni veliki ni „mali“ rat.
126-1	11657-11661	Niko	PRO	PRON	_	_	niko	_	_	_	_	0	_	_	_	
126-2	11662-11663	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
126-3	11664-11669	našoj	PRO	DET	_	_	naš	_	_	_	_	0	_	_	_	
126-4	11670-11676	zemlji	N	NOUN	_	_	zemlja	_	_	_	ENG30-08493064-n	10	ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	*	Rečenica govori o državi kao geografskoj cjelini.	
126-5	11676-11677	–	PUNCT	PUNCT	_	_	–	_	_	_	_	0	_	_	_	
126-6	11677-11679	ni	CONJ	CCONJ	_	_	ni	_	_	_	_	0	_	_	_	
126-7	11680-11687	radnici	N	NOUN	http://www.wikidata.org/entity/Q327055	ROLE	radnik	_	_	_	NEW_SENSE	4	ENG30-02207449-n;ENG30-09632518-n;ENG30-09799266-n;ENG30-10791221-n	*	radnici kao deo radničke klase | Failed due to hallucination after 3 attempts.	
126-8	11687-11688	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
126-9	11689-11691	ni	CONJ	CCONJ	_	_	ni	_	_	_	_	0	_	_	_	
126-10	11692-11699	seljaci	N	NOUN	http://www.wikidata.org/entity/Q838811	ROLE	seljak	_	_	_	NEW_SENSE	2	ENG30-10078806-n;ENG30-10410996-n	*	Pojam 'seljak' se odnosi na pripadnika klase poljoprivrednih radnika. | Failed due to hallucination after 3 attempts.	
126-11	11699-11700	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
126-12	11701-11706	pisci	N	NOUN	http://www.wikidata.org/entity/Q36180	ROLE	pisac	_	_	_	ENG30-10064405-n	2	ENG30-10064405-n;ENG30-10794014-n	*	oznaka za osobu koja se bavi pisanjem, književno delo	
126-13	11707-11711	niti	CONJ	CCONJ	_	_	niti	_	_	_	_	0	_	_	_	
126-14	11712-11718	lekari	N	NOUN	http://www.wikidata.org/entity/Q39631	ROLE	lekar	_	_	_	ENG30-10020890-n	1	ENG30-10020890-n	*	Lekar kao medicinski radnik.	
126-15	11718-11719	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
126-16	11720-11727	odrasli	A	ADJ	_	_	odrastao	_	_	_	ENG30-01488616-a	1	ENG30-01488616-a	*	Razvijen u potpunosti, kao što se odnosi na životinje	
126-17	11728-11730	ni	CONJ	CCONJ	_	_	ni	_	_	_	_	0	_	_	_	
126-18	11731-11735	deca	N	NOUN	_	_	deca	_	_	_	DRS0-457358/0.0	2	DRS0-457358/0.0;DRS0-457359/0.0	*	deca kao kategorija ljudi u ranom uzrastu života	
126-19	11735-11736	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
126-20	11737-11740	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	0	_	_	_	
126-21	11741-11743	ni	CONJ	CCONJ	_	_	ni	_	_	_	_	0	_	_	_	
126-22	11744-11751	članovi	N	NOUN	_	_	član	1[253]	član vlade[253]	NID[253]	LLM-0026[2092]	1[2092]	LLM-0026[2092]	*[548]	član vlade kao nositelj visoke funkcije[2092]	
126-23	11752-11757	vlade	N	NOUN	_	_	vlada	1[253]	član vlade[253]	NID[253]	LLM-0026[2092]	1[2092]	LLM-0026[2092]	*[548]	član vlade kao nositelj visoke funkcije[2092]	
126-24	11757-11758	–	PUNCT	PUNCT	_	_	–	_	_	_	_	0	_	_	_	
126-25	11758-11760	ne	PAR	PART	_	_	ne	_	_	_	_	0	_	_	_	
126-26	11761-11765	žele	V	VERB	_	_	želeti	_	_	_	ENG30-01825237-v	8	ENG30-00709205-v;ENG30-00902932-v;ENG30-00903098-v;ENG30-01824736-v;ENG30-01825237-v;ENG30-01825962-v;ENG30-01826723-v;ENG30-02632567-v	*	Osećati želju za nečim; hteti jako	
126-27	11766-11768	ni	CONJ	CCONJ	_	_	ni	_	_	_	_	0	_	_	_	
126-28	11769-11775	veliki	A	ADJ	_	_	velik	_	_	_	ENG30-01190683-a	8	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	Pojam velik se ovde koristi kao stepen ili intenzitet, odnosno količina, što odgovara datom kontekstu rečenice	
126-29	11776-11778	ni	CONJ	CCONJ	_	_	ni	_	_	_	_	0	_	_	_	
126-30	11779-11780	„	PUNCT	PUNCT	_	_	"	_	_	_	_	0	_	_	_	
126-31	11780-11784	mali	A	ADJ	_	_	mali	_	_	_	ENG30-01391351-a	5	ENG30-01345600-a;ENG30-01391351-a;ENG30-01415219-a;ENG30-01445493-a;ENG30-01649031-a	*	Ograničen ili ispod proseka po broju, količini, veličini ili opsegu	
126-32	11784-11785	“	PUNCT	PUNCT	_	_	"	_	_	_	_	0	_	_	_	
126-33	11786-11789	rat	N	NOUN	_	_	rat	_	_	_	ENG30-00973077-n	3	ENG30-00973077-n;ENG30-01236296-n;ENG30-13981403-n	*	Oružani sukob	
126-34	11789-11790	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Lečenje zahteva upotrebu više antibiotika tokom dužeg perioda.
127-1	11790-11797	Lečenje	N	NOUN	_	_	lečenje	_	_	_	ENG30-00658082-n	1	ENG30-00658082-n	*	Bolničko ili medicinsko lečenje	
127-2	11798-11805	zahteva	V	VERB	_	_	zahtevati	_	_	_	ENG30-02627934-v	6	ENG30-00754942-v;ENG30-00784727-v;ENG30-02267989-v;ENG30-02275365-v;ENG30-02627934-v;ENG30-02635547-v	*	Zahjevati kao potrebu ili nužnost	
127-3	11806-11814	upotrebu	N	NOUN	_	_	upotreba	_	_	_	ENG30-00947128-n	3	ENG30-00061598-n;ENG30-00947128-n;ENG30-05149978-n	*	koriscenje necega, ovde: upotreba antibiotika	
127-4	11815-11819	više	ADV	ADV	_	_	više	_	_	_	ENG30-00099712-b	1	ENG30-00099712-b	*	komparativ od mnogo; u većoj meri ili stepenu	
127-5	11820-11831	antibiotika	N	NOUN	_	_	antibiotik	_	_	_	ENG30-02716866-n	1	ENG30-02716866-n	*	Lek koji se koristi za uništavanje mikroorganizama i lečenje infekcija	
127-6	11832-11837	tokom	PREP	ADP	_	_	tokom	_	_	_	_	0	_	_	_	
127-7	11838-11843	dužeg	A	ADJ	_	_	dug	_	_	_	ENG30-01437963-a	4	ENG30-01433493-a;ENG30-01437963-a;ENG30-01439155-a;ENG30-01444022-a	*	Vremensko značenje, trajanje	
127-8	11844-11851	perioda	N	NOUN	_	_	period	_	_	_	ENG30-15246353-n	4	ENG30-15113229-n;ENG30-15134340-n;ENG30-15246353-n;ENG30-15289779-n	*	period kao vremenski interval	
127-9	11851-11852	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Tokom festivala održane su prijateljske fudbalske utakmice i druga dešavanja.
128-1	11852-11857	Tokom	PREP	ADP	_	_	tokom	_	_	_	_	0	_	_	_	
128-2	11858-11867	festivala	N	NOUN	_	_	festival	_	_	_	ENG30-15162388-n	2	ENG30-00517728-n;ENG30-15162388-n	*	festival kao dan ili vremenski period određen za gozbu i slavlje	
128-3	11868-11875	održane	V	VERB	_	_	održati	_	_	_	ENG30-02280132-v	4	ENG30-00118523-v;ENG30-02202928-v;ENG30-02280132-v;ENG30-02679899-v	*	održati znači čuvati ili zaštititi od štete ili propadanja	
128-4	11876-11878	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
128-5	11879-11891	prijateljske	A	ADJ	_	_	prijateljski	_	_	_	ENG30-01246579-a	2	ENG30-01075178-a;ENG30-01246579-a	*	Prijateljske utakmice su one koje se održavaju u duhu prijateljstva i dobre volje, što se uklapa u značenje datog prideva kao okarakterisanog prijateljstvom i dobrom voljom	
128-6	11892-11901	fudbalske	A	ADJ	_	_	fudbalski	1[254]	fudbalska utakmica[254]	NID[254]	LLM-0052[2093]	1[2093]	LLM-0052[2093]	*[549]	Utakmica je deo rečenice i odnosi se na nadmetanje između ekipa kao i u datom kontekstu[2093]	
128-7	11902-11910	utakmice	N	NOUN	_	_	utakmica	1[254]	fudbalska utakmica[254]	NID[254]	LLM-0052[2093]	1[2093]	LLM-0052[2093]	*[549]	Utakmica je deo rečenice i odnosi se na nadmetanje između ekipa kao i u datom kontekstu[2093]	
128-8	11911-11912	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
128-9	11913-11918	druga	A	ADJ	_	_	drugi	_	_	_	ENG30-02070188-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	ne glavno, sporedno	
128-10	11919-11928	dešavanja	N	NOUN	_	_	dešavanje	_	_	_	ENG30-07283608-n	3	ENG30-07283608-n;ENG30-11453860-n;ENG30-15245829-n	*	dešavanje kao događaj ili pojava	
128-11	11928-11929	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Mesečeva iluzija je optička iluzija zbog koje nam Mesec izgleda veći blizu horizonta nego kad je više na nebu.
129-1	11929-11937	Mesečeva	A	ADJ	_	_	Mesečev	2[255]	Mesečeva iluzija[255]	NID[255]	LLM-0118[2094]	1[2094]	LLM-0118[2094]	*[550]	Optička varka zbog koje satelit Zemlje izgleda veći kada je blizu horizonta.[2094]	
129-2	11938-11945	iluzija	N	NOUN	_	_	iluzija	2[255]	Mesečeva iluzija[255]	NID[255]	LLM-0118[2094]	1[2094]	LLM-0118[2094]	*[550]	Optička varka zbog koje satelit Zemlje izgleda veći kada je blizu horizonta.[2094]	
129-3	11946-11948	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
129-4	11949-11956	optička	A	ADJ	_	_	optički	1[256]	optička iluzija[256]	NID[256]	LLM-0162[2095]	1[2095]	LLM-0162[2095]	*[551]	Definicija optičke iluzije kao pojave koja se odnosi na neslaganje između onoga što vidimo i stvarnosti[2095]	
129-5	11957-11964	iluzija	N	NOUN	_	_	iluzija	1[256]	optička iluzija[256]	NID[256]	LLM-0162[2095]	1[2095]	LLM-0162[2095]	*[551]	Definicija optičke iluzije kao pojave koja se odnosi na neslaganje između onoga što vidimo i stvarnosti[2095]	
129-6	11965-11969	zbog	PREP	ADP	_	_	zbog	_	_	_	_	0	_	_	_	
129-7	11970-11974	koje	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
129-8	11975-11978	nam	PRO	PRON	_	_	mi	_	_	_	_	0	_	_	_	
129-9	11979-11984	Mesec	N	PROPN	http://www.wikidata.org/entity/Q405	LOC	Mesec	_	_	_	_	0	_	_	_	
129-10	11985-11992	izgleda	V	VERB	_	_	izgledati	_	_	_	ENG30-02133435-v	4	ENG30-02133435-v;ENG30-02134672-v;ENG30-02658447-v;ENG30-2133435-v	*	glagol koji znači dati određeni utisak ili imati određeni spoljašnji izgled	
129-11	11993-11997	veći	A	ADJ	_	_	velik	_	_	_	ENG30-01375909-a	8	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	veličina	
129-12	11998-12003	blizu	PREP	ADP	_	_	blizu	_	_	_	_	0	_	_	_	
129-13	12004-12013	horizonta	N	NOUN	_	_	horizont	_	_	_	ENG30-08585657-n	4	ENG30-05127782-n;ENG30-05933246-n;ENG30-08585657-n;ENG30-08658118-n	*	Horizon se odnosi na liniju gde se nebo i zemlja ili more susreću, što odgovara kontekstu rečenice.	
129-14	12014-12018	nego	CONJ	CCONJ	_	_	nego	_	_	_	_	0	_	_	_	
129-15	12019-12022	kad	CONJ	SCONJ	_	_	kad	_	_	_	_	0	_	_	_	
129-16	12023-12025	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
129-17	12026-12030	više	ADV	ADV	_	_	više	_	_	_	ENG30-00099712-b	1	ENG30-00099712-b	*	komparativ od mnogo; u većoj meri ili stepenu	
129-18	12031-12033	na	PREP	ADP	_	_	na	_	_	_	_	0	_	_	_	
129-19	12034-12038	nebu	N	NOUN	_	_	nebo	_	_	_	ENG30-09436708-n	4	ENG30-05627785-n;ENG30-08521267-n;ENG30-08565506-n;ENG30-09436708-n	*	nebom se naziva vidik ili prostor koji se pruža iznad površine Zemlje	
129-20	12038-12039	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Posle još nekoliko pobuna Saksonci su konačno poraženi 804. godine.
130-1	12039-12044	Posle	ADV	ADV	_	_	posle	_	_	_	ENG30-00061203-b	2	ENG30-00061203-b;ENG30-00155488-b	*	nakon, u vremenu koje dolazi posle nekog trenutka	
130-2	12045-12048	još	ADV	ADV	_	_	još	_	_	_	ENG30-00027795-b	1	ENG30-00027795-b	*	upotrebljava se kao pojačanje ili označavanje dodatka ili neke mere ili stepena	
130-3	12049-12057	nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	DRJ0-206395/1	2	DRJ0-206395/1;DRJ0-206395/2	*	Nekoliko se koristi kao neodređeni broj, više od četiri.	
130-4	12058-12064	pobuna	N	NOUN	_	_	pobuna	_	_	_	ENG30-01177327-n	3	ENG30-00962129-n;ENG30-01177327-n;ENG30-13977043-n	*	pobuna kao odbijanje vlasti ili autoriteta	
130-5	12065-12073	Saksonci	N	PROPN	*	DEMO	Saksonac	_	_	_	_	0	_	_	_	
130-6	12074-12076	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
130-7	12077-12084	konačno	ADV	ADV	_	_	konačno	_	_	_	ENG30-00047903-b	1	ENG30-00047903-b	*	kao krajnji rezultat niza ili procesa	
